seed,calibration_severity,test_severity,fault_type,threshold,method,mean_forward_passes,n,correction_opportunities,corrections_retained,recovery_retention,harm_opportunities,harms_realized,negative_transfer_prevention,recovery_selection_rate,selected_accuracy,net_correct_change_per_10000,utility_ratio,utility_per_10000,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
101,2.0,3.0,gaussian,0.22500000000000003,All-row multinomial,2.0,1436,70,12,0.17142857142857143,32,5,0.84375,0.22632311977715877,0.48119777158774374,48.74651810584958,1.0,48.74651810584958,0.48119777158774374,0.8016340670389698,0.5012355923405268,2.721394980907374,0.8050060787719309,0.33671866213637225,0.33671866213637236,0.12038313216976244
101,2.0,3.0,offset,0.65,Conditional Lite-CF,2.0,1436,47,8,0.1702127659574468,37,9,0.7567567567567568,0.8133704735376045,0.4832869080779944,-6.963788300835654,1.0,-6.963788300835654,0.4832869080779944,0.8383057781870815,0.589154912540329,2.481222064164519,0.8042703835149073,0.3436343343439988,0.34315399965876936,0.1283820465240892
101,2.0,3.0,offset,0.22500000000000003,All-row multinomial,2.0,1436,47,17,0.3617021276595745,37,10,0.7297297297297297,0.2639275766016713,0.48885793871866295,48.74651810584958,1.0,48.74651810584958,0.48885793871866295,0.8358209820542298,0.5794793778254604,2.5919512119007435,0.8072249706718115,0.34521919801333245,0.3451791706230766,0.13028626303475488
101,2.0,3.0,stuck_at,0.65,Conditional Lite-CF,2.0,1436,50,5,0.1,31,2,0.935483870967742,0.770891364902507,0.4763231197771588,20.891364902506965,1.0,20.891364902506965,0.4763231197771588,0.8337825697863663,0.5934323760945729,2.3727380331032997,0.7903922362994691,0.328456883382569,0.32845688338256906,0.1283428506648424
101,2.0,3.0,stuck_at,0.22500000000000003,All-row multinomial,2.0,1436,50,11,0.22,31,2,0.935483870967742,0.27785515320334264,0.4805013927576602,62.674094707520894,1.0,62.674094707520894,0.4805013927576602,0.8288265517553408,0.5875993646465631,2.539681877415314,0.7981194680162321,0.3309726142117197,0.33097261421171975,0.13018403615865998
101,3.0,1.0,drift,0.7,Conditional Lite-CF,2.0,1436,33,0,0.0,25,7,0.72,0.8210306406685237,0.5299442896935933,-48.74651810584958,1.0,-48.74651810584958,0.5299442896935933,0.8475434283018614,0.6103936556105134,2.2040938749041294,0.7538476928193696,0.31887113434795156,0.31831547651512393,0.11715063260644121
101,3.0,1.0,drift,0.4000000000000001,All-row multinomial,2.0,1436,33,0,0.0,25,5,0.8,0.04247910863509749,0.5313370473537604,-34.81894150417827,1.0,-34.81894150417827,0.5313370473537604,0.847692478602326,0.609451682808103,2.324367235771814,0.7522515265797987,0.3247381256181221,0.32418246778529475,0.11812613618534727
101,3.0,1.0,gaussian,0.7,Conditional Lite-CF,2.0,1436,40,1,0.025,31,4,0.8709677419354839,0.7472144846796658,0.5194986072423399,-20.891364902506965,1.0,-20.891364902506965,0.5194986072423399,0.8399582178975195,0.5858467306505178,2.058316146382632,0.7280777809086063,0.30015472235184326,0.2980164724408577,0.10852576297651025
101,3.0,1.0,gaussian,0.4000000000000001,All-row multinomial,2.0,1436,40,0,0.0,31,2,0.935483870967742,0.05362116991643454,0.5201949860724234,-13.927576601671309,1.0,-13.927576601671309,0.5201949860724234,0.838083725014378,0.5803539790665914,2.2048020643007336,0.7327517548544006,0.30727468536060826,0.30513643544962277,0.11159962152508345
101,3.0,1.0,offset,0.7,Conditional Lite-CF,2.0,1436,32,1,0.03125,23,5,0.782608695652174,0.8091922005571031,0.5201949860724234,-27.855153203342617,1.0,-27.855153203342617,0.5201949860724234,0.844266576090997,0.6062797901949658,2.277923322400494,0.7783960942494632,0.326124675533292,0.32612467553329194,0.12334795325690118
101,3.0,1.0,offset,0.4000000000000001,All-row multinomial,2.0,1436,32,1,0.03125,23,7,0.6956521739130435,0.054317548746518104,0.5188022284122563,-41.78272980501393,1.0,-41.78272980501393,0.5188022284122563,0.844341086747752,0.6049918293096122,2.3985259552466345,0.7775495655778709,0.33328735675694554,0.33328735675694554,0.12384446244581808
101,3.0,1.0,stuck_at,0.7,Conditional Lite-CF,2.0,1436,29,1,0.034482758620689655,21,1,0.9523809523809523,0.7402506963788301,0.5055710306406686,0.0,1.0,0.0,0.5055710306406686,0.8380730074218947,0.6103780389087675,2.092168977140315,0.754325870342807,0.30245100134251635,0.30245100134251635,0.11784787044463567
101,3.0,1.0,stuck_at,0.4000000000000001,All-row multinomial,2.0,1436,29,1,0.034482758620689655,21,1,0.9523809523809523,0.05222841225626741,0.5055710306406686,0.0,1.0,0.0,0.5055710306406686,0.8366375955583599,0.6060055863120304,2.2089414220854646,0.7655568766482559,0.31308714426929396,0.313087144269294,0.12235325501766453
101,3.0,2.0,drift,0.7,Conditional Lite-CF,2.0,1436,37,1,0.02702702702702703,30,4,0.8666666666666667,0.8057103064066853,0.5215877437325905,-20.891364902506965,1.0,-20.891364902506965,0.5215877437325905,0.8419664208653419,0.6003858375802417,2.2999465474445264,0.772826626710995,0.322297462392096,0.32008262004662863,0.12152388736249131
101,3.0,2.0,drift,0.4000000000000001,All-row multinomial,2.0,1436,37,1,0.02702702702702703,30,7,0.7666666666666666,0.06128133704735376,0.5194986072423399,-41.78272980501393,1.0,-41.78272980501393,0.5194986072423399,0.8429968422901823,0.6018266043467942,2.407798890761595,0.7711670802128557,0.33135784537211643,0.3291430030266492,0.12245748774705097
101,3.0,2.0,gaussian,0.7,Conditional Lite-CF,2.0,1436,42,2,0.047619047619047616,27,7,0.7407407407407407,0.745125348189415,0.5013927576601671,-34.81894150417827,1.0,-34.81894150417827,0.5013927576601671,0.8244275891831396,0.5499391032540071,2.2312208933101645,0.7495194022964561,0.3076083836143535,0.30760838361435344,0.11060865065827774
101,3.0,2.0,gaussian,0.4000000000000001,All-row multinomial,2.0,1436,42,4,0.09523809523809523,27,3,0.8888888888888888,0.07033426183844012,0.5055710306406686,6.963788300835654,1.0,6.963788300835654,0.5055710306406686,0.8205677146522147,0.5404608624782624,2.425498388418919,0.7603897928716019,0.3122922297784906,0.31229222977849075,0.11374249178865242
101,3.0,2.0,offset,0.7,Conditional Lite-CF,2.0,1436,39,7,0.1794871794871795,30,4,0.8666666666666667,0.8015320334261838,0.5041782729805014,20.891364902506965,1.0,20.891364902506965,0.5041782729805014,0.8408635462950755,0.5965838187129547,2.3702528354871326,0.7897948743924442,0.33265764580327717,0.33265764580327717,0.1260745471979978
101,3.0,2.0,offset,0.4000000000000001,All-row multinomial,2.0,1436,39,5,0.1282051282051282,30,2,0.9333333333333333,0.08565459610027855,0.5041782729805014,20.891364902506965,1.0,20.891364902506965,0.5041782729805014,0.840699875778964,0.597008704893321,2.477082015640336,0.790230944387848,0.3396040765050524,0.3396040765050524,0.12778007810093847
101,3.0,2.0,stuck_at,0.7,Conditional Lite-CF,2.0,1436,32,1,0.03125,24,1,0.9583333333333334,0.7374651810584958,0.49512534818941506,0.0,1.0,0.0,0.49512534818941506,0.8364196672927706,0.6011261596988052,2.219400929209001,0.7662557646307254,0.31233148174211844,0.31177989384441984,0.12207570651836348
