analysis_set,seed,fault_type,prevalence,stream,method,mean_forward_passes,n,correction_opportunities,corrections_retained,recovery_retention,harm_opportunities,harms_realized,negative_transfer_prevention,recovery_selection_rate,selected_accuracy,net_correct_change_per_10000,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
strict,109,offset,0.4,strict_fault_applied_available,Always PDRF,1.0,1436,49,0,0.0,26,0,1.0,0.0,0.46657381615598886,0.0,0.46657381615598886,0.8248421097870898,0.5788365310941805,3.1141334173030373,0.8604963756771641,0.37824058027681895,0.37730642761551725,0.14832526277659863
strict,109,offset,0.4,strict_fault_applied_available,Always RO-PDRF-Full,1.0,1436,49,49,1.0,26,26,0.0,1.0,0.48259052924791085,160.16713091922006,0.48259052924791085,0.8323460198873379,0.5876914794653182,2.899789675223575,0.8317131366424992,0.3576050052870431,0.35760500528704325,0.14311917407060235
strict,109,stuck_at,0.4,strict_fault_applied_available,Safe-CF-12,6.0,1436,44,5,0.11363636363636363,29,0,1.0,0.01532033426183844,0.4568245125348189,34.81894150417827,0.4568245125348189,0.8122975170607148,0.5626245737253622,3.0825371301558038,0.8706842276107809,0.3717732670589628,0.36760390885068744,0.14936309665325262
strict,109,stuck_at,0.4,strict_fault_applied_available,Shrink-6,2.0,1436,44,0,0.0,29,0,1.0,0.0,0.4533426183844011,0.0,0.4533426183844011,0.8114678284655197,0.5619192841138625,3.089211216796359,0.8739551790792238,0.37497405178477144,0.371357297503948,0.14994721832936622
strict,109,stuck_at,0.4,strict_fault_applied_available,Tree-6,2.0,1436,44,0,0.0,29,0,1.0,0.0,0.4533426183844011,0.0,0.4533426183844011,0.8114678284655197,0.5619192841138625,3.089211216796359,0.8739551790792238,0.37497405178477144,0.371357297503948,0.14994721832936622
strict,109,stuck_at,0.4,strict_fault_applied_available,Three-outcome-6,2.0,1436,44,1,0.022727272727272728,29,0,1.0,0.025069637883008356,0.45403899721448465,6.963788300835654,0.45403899721448465,0.8119445560283705,0.5632917566659893,3.081393191037655,0.871765175151473,0.37564419741306304,0.37286712933092253,0.14933714969621437
strict,109,stuck_at,0.4,strict_fault_applied_available,Cascade-25,2.348189415041783,1436,44,1,0.022727272727272728,29,0,1.0,0.003481894150417827,0.45403899721448465,6.963788300835654,0.45403899721448465,0.8116430280809567,0.5620606126417881,3.0878803445480028,0.8732799556952658,0.3744831517786127,0.3708663974977892,0.1498486153090988
strict,109,stuck_at,0.4,strict_fault_applied_available,Always PDRF,1.0,1436,44,0,0.0,29,0,1.0,0.0,0.4533426183844011,0.0,0.4533426183844011,0.8114678284655197,0.5619192841138625,3.089211216796359,0.8739551790792238,0.37497405178477144,0.371357297503948,0.14994721832936622
strict,109,stuck_at,0.4,strict_fault_applied_available,Always RO-PDRF-Full,1.0,1436,44,44,1.0,29,29,0.0,1.0,0.4637883008356546,104.45682451253482,0.4637883008356546,0.8192236701259171,0.5723028307194278,2.961866384107941,0.850993481242058,0.3689504733517168,0.3680509926713329,0.1452170310277577
strict,110,drift,0.4,strict_fault_applied_available,Safe-CF-12,6.0,1436,18,4,0.2222222222222222,10,1,0.9,0.6149025069637883,0.525766016713092,20.891364902506965,0.525766016713092,0.8115183289065744,0.5623994543374066,2.9269332431569643,0.8406080083452339,0.3577833355246462,0.3622663959003914,0.1420850572524319
strict,110,drift,0.4,strict_fault_applied_available,Shrink-6,2.0,1436,18,0,0.0,10,0,1.0,0.7465181058495822,0.5236768802228412,0.0,0.5236768802228412,0.8131495373081224,0.5724339979247811,2.842619971433941,0.8342701835619951,0.35526413397267254,0.35526413397267265,0.14015080625795331
strict,110,drift,0.4,strict_fault_applied_available,Tree-6,2.0,1436,18,0,0.0,10,0,1.0,0.0,0.5236768802228412,0.0,0.5236768802228412,0.8107584827050519,0.5629500006583639,3.109274677835319,0.84511340274831,0.3614105681492358,0.3614105681492358,0.14337342485895244
strict,110,drift,0.4,strict_fault_applied_available,Three-outcome-6,2.0,1436,18,0,0.0,10,0,1.0,0.0,0.5236768802228412,0.0,0.5236768802228412,0.8107584827050519,0.5629500006583639,3.109274677835319,0.84511340274831,0.3614105681492358,0.3614105681492358,0.14337342485895244
strict,110,drift,0.4,strict_fault_applied_available,Cascade-25,2.7799442896935935,1436,18,0,0.0,10,0,1.0,0.7395543175487466,0.5236768802228412,0.0,0.5236768802228412,0.8129726738668351,0.5706976105547109,2.851397082580241,0.8383748742796677,0.35618686546066874,0.3571131315395329,0.1413668652399663
strict,110,drift,0.4,strict_fault_applied_available,Always PDRF,1.0,1436,18,0,0.0,10,0,1.0,0.0,0.5236768802228412,0.0,0.5236768802228412,0.8107584827050519,0.5629500006583639,3.109274677835319,0.84511340274831,0.3614105681492358,0.3614105681492358,0.14337342485895244
strict,110,drift,0.4,strict_fault_applied_available,Always RO-PDRF-Full,1.0,1436,18,18,1.0,10,10,0.0,1.0,0.5292479108635098,55.710306406685234,0.5292479108635098,0.8089289285559765,0.5692236760248476,2.8016599996853833,0.8261182137907265,0.34577582278159735,0.3467385950908624,0.13795381016167396
strict,110,gaussian,0.4,strict_fault_applied_available,Safe-CF-12,6.0,1436,57,43,0.7543859649122807,28,13,0.5357142857142857,0.5584958217270195,0.479108635097493,208.91364902506965,0.479108635097493,0.7703823793078132,0.46047309979310214,3.4155798233468175,0.8750528463232842,0.3798270367055565,0.3779611243031496,0.13813449953770993
strict,110,gaussian,0.4,strict_fault_applied_available,Shrink-6,2.0,1436,57,3,0.05263157894736842,28,2,0.9285714285714286,0.6761838440111421,0.45891364902506965,6.963788300835654,0.45891364902506965,0.7780393287280436,0.4725281433183845,3.1920570804728605,0.8902555007816161,0.4011859742785615,0.3986943230395726,0.14030052954858638
strict,110,gaussian,0.4,strict_fault_applied_available,Tree-6,2.0,1436,57,0,0.0,28,0,1.0,0.0,0.4582172701949861,0.0,0.4582172701949861,0.7683560459117124,0.4528273592935652,3.591721892378287,0.9051946341401579,0.40152676314365654,0.3990351119046676,0.1430592344419417
strict,110,gaussian,0.4,strict_fault_applied_available,Three-outcome-6,2.0,1436,57,0,0.0,28,0,1.0,0.0,0.4582172701949861,0.0,0.4582172701949861,0.7683560459117124,0.4528273592935652,3.591721892378287,0.9051946341401579,0.40152676314365654,0.3990351119046676,0.1430592344419417
strict,110,gaussian,0.4,strict_fault_applied_available,Cascade-25,2.7381615598885793,1436,57,11,0.19298245614035087,28,4,0.8571428571428572,0.6629526462395543,0.46309192200557103,48.74651810584958,0.46309192200557103,0.7775787406484397,0.47240755657852457,3.2154520791646357,0.8895784754683221,0.4008083617214282,0.39831671048243916,0.1405638879991649
strict,110,gaussian,0.4,strict_fault_applied_available,Always PDRF,1.0,1436,57,0,0.0,28,0,1.0,0.0,0.4582172701949861,0.0,0.4582172701949861,0.7683560459117124,0.4528273592935652,3.591721892378287,0.9051946341401579,0.40152676314365654,0.3990351119046676,0.1430592344419417
strict,110,gaussian,0.4,strict_fault_applied_available,Always RO-PDRF-Full,1.0,1436,57,57,1.0,28,28,0.0,1.0,0.47841225626740946,201.949860724234,0.47841225626740946,0.7828359977238636,0.4805755101574511,3.025532687662505,0.851666462661062,0.3660515081066328,0.36557558442271804,0.13194685033963577
strict,110,offset,0.4,strict_fault_applied_available,Safe-CF-12,6.0,1436,34,10,0.29411764705882354,13,7,0.46153846153846156,0.6190807799442897,0.49025069637883006,20.891364902506965,0.49025069637883006,0.8053520805206219,0.5458656874696738,3.1797691881258383,0.8966442154665039,0.39292394750501525,0.3929239475050152,0.1526011586035009
strict,110,offset,0.4,strict_fault_applied_available,Shrink-6,2.0,1436,34,0,0.0,13,0,1.0,0.7576601671309192,0.4881615598885794,0.0,0.4881615598885794,0.8083424416191997,0.5575939942958121,3.0617857088920855,0.8921254186445945,0.39322679465098587,0.39322679465098603,0.1534495105377709
strict,110,offset,0.4,strict_fault_applied_available,Tree-6,2.0,1436,34,0,0.0,13,0,1.0,0.0,0.4881615598885794,0.0,0.4881615598885794,0.8044933361173189,0.544678910638298,3.385239300851796,0.906037663339285,0.39811232915418554,0.3981123291541856,0.1564350588641256
strict,110,offset,0.4,strict_fault_applied_available,Three-outcome-6,2.0,1436,34,0,0.0,13,0,1.0,0.0,0.4881615598885794,0.0,0.4881615598885794,0.8044933361173189,0.544678910638298,3.385239300851796,0.906037663339285,0.39811232915418554,0.3981123291541856,0.1564350588641256
strict,110,offset,0.4,strict_fault_applied_available,Cascade-25,2.671309192200557,1436,34,0,0.0,13,0,1.0,0.7486072423398329,0.4881615598885794,0.0,0.4881615598885794,0.8072660914022225,0.5558701897551893,3.0792261886730867,0.8953604430032188,0.3942485175010813,0.3942485175010813,0.15365000058070752
strict,110,offset,0.4,strict_fault_applied_available,Always PDRF,1.0,1436,34,0,0.0,13,0,1.0,0.0,0.4881615598885794,0.0,0.4881615598885794,0.8044933361173189,0.544678910638298,3.385239300851796,0.906037663339285,0.39811232915418554,0.3981123291541856,0.1564350588641256
strict,110,offset,0.4,strict_fault_applied_available,Always RO-PDRF-Full,1.0,1436,34,34,1.0,13,13,0.0,1.0,0.5027855153203342,146.23955431754874,0.5027855153203342,0.8034613667758222,0.5542766362368967,3.0224832831862787,0.8759059706105239,0.3784427083580003,0.3750513657972586,0.14890366811742609
strict,110,stuck_at,0.4,strict_fault_applied_available,Safe-CF-12,6.0,1436,24,4,0.16666666666666666,18,9,0.5,0.5835654596100278,0.5118384401114207,-34.81894150417827,0.5118384401114207,0.8022200046307585,0.5643036138774332,2.800071763323415,0.8343286962663697,0.34320612623408214,0.3432061262340821,0.1383465728927111
strict,110,stuck_at,0.4,strict_fault_applied_available,Shrink-6,2.0,1436,24,0,0.0,18,0,1.0,0.6831476323119777,0.5153203342618384,0.0,0.5153203342618384,0.8051635294338882,0.5727579342371384,2.7027267243263258,0.8302360277908762,0.34290840656206084,0.33868985616704556,0.13772751982189319
strict,110,stuck_at,0.4,strict_fault_applied_available,Tree-6,2.0,1436,24,0,0.0,18,0,1.0,0.0,0.5153203342618384,0.0,0.5153203342618384,0.7996767295906668,0.5591117734333121,2.933624583325911,0.8399774439348874,0.343922609569857,0.33970405917484164,0.14089648509890382
strict,110,stuck_at,0.4,strict_fault_applied_available,Three-outcome-6,2.0,1436,24,0,0.0,18,0,1.0,0.0,0.5153203342618384,0.0,0.5153203342618384,0.7996767295906668,0.5591117734333121,2.933624583325911,0.8399774439348874,0.343922609569857,0.33970405917484164,0.14089648509890382
strict,110,stuck_at,0.4,strict_fault_applied_available,Cascade-25,2.6880222841225625,1436,24,0,0.0,18,0,1.0,0.6615598885793872,0.5153203342618384,0.0,0.5153203342618384,0.8054404743222096,0.5721434476018157,2.714185169884325,0.8320104514122653,0.34401716092276435,0.3397986105277491,0.13834985751397263
strict,110,stuck_at,0.4,strict_fault_applied_available,Always PDRF,1.0,1436,24,0,0.0,18,0,1.0,0.0,0.5153203342618384,0.0,0.5153203342618384,0.7996767295906668,0.5591117734333121,2.933624583325911,0.8399774439348874,0.343922609569857,0.33970405917484164,0.14089648509890382
strict,110,stuck_at,0.4,strict_fault_applied_available,Always RO-PDRF-Full,1.0,1436,24,24,1.0,18,18,0.0,1.0,0.5194986072423399,41.78272980501393,0.5194986072423399,0.8029090621169769,0.5726652969644724,2.629160708238673,0.8104390515296188,0.32677539426418634,0.3267753942641864,0.13317200947402072
complete_stream,101,drift,0.4,full_mixed_stream,Safe-CF-12,6.0,4364,58,0,0.0,92,8,0.9130434782608696,0.3510540788267644,0.5614115490375802,-18.331805682859763,0.5614115490375802,0.8549755890145564,0.6182945376374623,2.0252243143655932,0.6907914034180049,0.27695024074044333,0.2769502407404434,0.1052521789598274
complete_stream,101,drift,0.4,full_mixed_stream,Shrink-6,2.0,4364,58,0,0.0,92,2,0.9782608695652174,0.6959211732355637,0.5627864344637947,-4.582951420714941,0.5627864344637947,0.8525957461896668,0.6109343703963357,1.9844469337586443,0.6890788905344932,0.26915014079013905,0.26915014079013905,0.10448770708416323
complete_stream,101,drift,0.4,full_mixed_stream,Tree-6,2.0,4364,58,1,0.017241379310344827,92,16,0.8260869565217391,0.7956003666361137,0.55980751604033,-34.37213565536205,0.55980751604033,0.8510413749255026,0.6084347341098888,1.9907488714314725,0.6942501228404528,0.2753929224207375,0.27539292242073743,0.10450510934413676
complete_stream,101,drift,0.4,full_mixed_stream,Three-outcome-6,2.0,4364,58,0,0.0,92,5,0.9456521739130435,0.03987167736021998,0.5620989917506874,-11.45737855178735,0.5620989917506874,0.8552442578548421,0.6252279002377796,2.116223008621162,0.6937115261259936,0.2826621148170919,0.28266211481709197,0.107015822744297
complete_stream,101,drift,0.4,full_mixed_stream,Cascade-25,2.7103574702108157,4364,58,0,0.0,92,6,0.9347826086956522,0.6095325389550871,0.5618698441796517,-13.748854262144821,0.5618698441796517,0.8535500211851552,0.6120164536455607,1.9912784185471974,0.6889584416967961,0.2727131024283663,0.2727131024283664,0.10433406943404196
complete_stream,101,drift,0.4,full_mixed_stream,Always PDRF,1.0,4364,58,0,0.0,92,0,1.0,0.0,0.5632447296058661,0.0,0.5632447296058661,0.8558494011374457,0.6265389440075589,2.1200994281564682,0.6904745041949455,0.28000809903815616,0.2800080990381562,0.10649434520941196
complete_stream,101,drift,0.4,full_mixed_stream,Always RO-PDRF-Full,1.0,4364,58,58,1.0,92,92,0.0,1.0,0.5554537121906508,-77.91017415215399,0.5554537121906508,0.8493523895366701,0.6049315324182594,1.9912868577307306,0.694508610328732,0.2701843767098998,0.2701843767098998,0.10386115363499689
complete_stream,101,gaussian,0.4,full_mixed_stream,Safe-CF-12,6.0,4364,100,15,0.15,99,9,0.9090909090909091,0.3890925756186984,0.5540788267644363,13.748854262144821,0.5540788267644363,0.8461837616274139,0.5891201583874449,2.05126213931135,0.6997890588401489,0.2789331109764159,0.2789331109764159,0.1039161015778877
complete_stream,101,gaussian,0.4,full_mixed_stream,Shrink-6,2.0,4364,100,2,0.02,99,3,0.9696969696969697,0.6851512373968836,0.5524747937671861,-2.2914757103574703,0.5524747937671861,0.84346302357493,0.5831406051442327,2.029814351491164,0.6989746789996423,0.2750195291352163,0.2750195291352163,0.10252421257529964
complete_stream,101,gaussian,0.4,full_mixed_stream,Tree-6,2.0,4364,100,20,0.2,99,19,0.8080808080808081,0.7878093492208983,0.5529330889092575,2.2914757103574703,0.5529330889092575,0.8431942616629264,0.5826984528533669,2.0200964262727465,0.7020563307849113,0.2807733246638722,0.2807733246638723,0.10264571268230381
complete_stream,101,gaussian,0.4,full_mixed_stream,Three-outcome-6,2.0,4364,100,7,0.07,99,7,0.9292929292929293,0.04170485792850596,0.5527039413382218,0.0,0.5527039413382218,0.8432374289290961,0.5875087190786351,2.2263320273796583,0.7090578410186571,0.28908691100545203,0.28908691100545214,0.10664846262819083
complete_stream,101,gaussian,0.4,full_mixed_stream,Cascade-25,2.7369385884509625,4364,100,6,0.06,99,7,0.9292929292929293,0.6120531622364803,0.5524747937671861,-2.2914757103574703,0.5524747937671861,0.8442572875423441,0.583257403678287,2.033280940418501,0.6999949766956474,0.2778657209417779,0.27786572094177797,0.10353475259225282
complete_stream,101,gaussian,0.4,full_mixed_stream,Always PDRF,1.0,4364,100,0,0.0,99,0,1.0,0.0,0.5527039413382218,0.0,0.5527039413382218,0.8434244568713168,0.5883327676077861,2.2353655355571997,0.7063452637597919,0.2864038014876459,0.286403801487646,0.10660990273863254
complete_stream,101,gaussian,0.4,full_mixed_stream,Always RO-PDRF-Full,1.0,4364,100,100,1.0,99,99,0.0,1.0,0.5529330889092575,2.2914757103574703,0.5529330889092575,0.8429776980522187,0.5824265351190332,1.9927645891780756,0.6951485510758323,0.2679385801895642,0.26793858018956423,0.09896953003600323
complete_stream,101,none,0.0,clean_no_imposed_fault,Safe-CF-12,6.0,4364,65,0,0.0,93,6,0.935483870967742,0.3489917506874427,0.5824931255728689,-13.748854262144821,0.5824931255728689,0.8673568072392993,0.6435927258601419,1.8044377849275905,0.6465359148269889,0.2507977707164629,0.250797770716463,0.09749282199703159
complete_stream,101,none,0.0,clean_no_imposed_fault,Shrink-6,2.0,4364,65,0,0.0,93,2,0.978494623655914,0.6824014665444547,0.583409715857012,-4.582951420714941,0.583409715857012,0.8653010269319988,0.6367645305218348,1.7758636786219408,0.6460561078006797,0.24363245579628523,0.24363245579628526,0.09683914248557592
complete_stream,101,none,0.0,clean_no_imposed_fault,Tree-6,2.0,4364,65,1,0.015384615384615385,93,15,0.8387096774193549,0.7804766269477543,0.580659945004583,-32.080659945004584,0.580659945004583,0.8636799578663091,0.6342790516666482,1.7829125863336293,0.6508668813071483,0.2496069443985225,0.24960694439852252,0.09701700444848332
complete_stream,101,none,0.0,clean_no_imposed_fault,Three-outcome-6,2.0,4364,65,0,0.0,93,6,0.935483870967742,0.034830430797433545,0.5824931255728689,-13.748854262144821,0.5824931255728689,0.8662855991856078,0.6456437490167833,1.9098810699748001,0.6510594346593666,0.2567664131548266,0.25676641315482657,0.10011592924061598
complete_stream,101,none,0.0,clean_no_imposed_fault,Cascade-25,2.6553620531622366,4364,65,0,0.0,93,5,0.946236559139785,0.6051787351054079,0.5827222731439047,-11.45737855178735,0.5827222731439047,0.8661586869064154,0.6374648871774523,1.776568401003931,0.6455460707832684,0.24648889736409663,0.24648889736409665,0.09635184059633987
complete_stream,101,none,0.0,clean_no_imposed_fault,Always PDRF,1.0,4364,65,0,0.0,93,0,1.0,0.0,0.5838680109990834,0.0,0.5838680109990834,0.8671652400732571,0.647698236584251,1.9070353031425276,0.6467166642034357,0.25418389861805474,0.25418389861805474,0.09888175331950048
complete_stream,101,none,0.0,clean_no_imposed_fault,Always RO-PDRF-Full,1.0,4364,65,65,1.0,93,93,0.0,1.0,0.5774518790100825,-64.16131989000917,0.5774518790100825,0.862003079104895,0.6306578108445074,1.7862133362149433,0.6511857210234315,0.24353157472271475,0.24353157472271478,0.09529369826878832
complete_stream,101,offset,0.4,full_mixed_stream,Safe-CF-12,6.0,4364,58,1,0.017241379310344827,96,6,0.9375,0.3528872593950504,0.5540788267644363,-11.45737855178735,0.5540788267644363,0.8522363631260782,0.6092716454681009,2.0786302166085298,0.703557804497094,0.28328356864879767,0.2832835686487977,0.1082031662492991
complete_stream,101,offset,0.4,full_mixed_stream,Shrink-6,2.0,4364,58,0,0.0,96,2,0.9791666666666666,0.6979835013748854,0.5547662694775435,-4.582951420714941,0.5547662694775435,0.8499238697160897,0.6026012459389268,2.0359481059225994,0.699564405030334,0.2750008302665897,0.2750008302665897,0.10690318114773582
