seed,fault_type,score_calibration,threshold,preference_n,preference_auroc,preference_nll,preference_brier,preference_ece10,method,mean_forward_passes,n,correction_opportunities,corrections_retained,recovery_retention,harm_opportunities,harms_realized,negative_transfer_prevention,recovery_selection_rate,selected_accuracy,net_correct_change_per_10000,utility_ratio,utility_per_10000,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
104,offset,raw_logistic,0.825,74,0.4028085735402808,0.7657812647436537,0.2794186536140531,0.2427667432193433,Conditional Lite-CF,2.0,1436,41,0,0.0,33,2,0.9393939393939394,0.5250696378830083,0.4972144846796657,-13.927576601671309,1.0,-13.927576601671309,0.4972144846796657,0.8186383082052852,0.5631512523189168,2.8279299293700197,0.828934356545843,0.34524400093712904,0.3430042771435447,0.14118221359935892
104,offset,platt,0.8802471511016503,74,0.4028085735402808,0.8049927053503813,0.2919643752709529,0.25988941626390505,Conditional Lite-CF,2.0,1436,41,0,0.0,33,2,0.9393939393939394,0.5250696378830083,0.4972144846796657,-13.927576601671309,1.0,-13.927576601671309,0.4972144846796657,0.8186383082052852,0.5631512523189168,2.8279299293700197,0.828934356545843,0.34524400093712904,0.3430042771435447,0.14118221359935892
104,offset,isotonic,0.9583010123423618,74,0.41943828529194377,1.2040126810659182,0.3324141244812051,0.32645482100423157,Conditional Lite-CF,2.0,1436,41,0,0.0,33,2,0.9393939393939394,0.5250696378830083,0.4972144846796657,-13.927576601671309,1.0,-13.927576601671309,0.4972144846796657,0.8186383082052852,0.5631512523189168,2.8279299293700197,0.828934356545843,0.34524400093712904,0.3430042771435447,0.14118221359935892
104,stuck_at,raw_logistic,0.825,77,0.4180216802168022,0.743299708610215,0.2739928679905003,0.14161519642984693,Conditional Lite-CF,2.0,1436,41,0,0.0,36,0,1.0,0.4818941504178273,0.48467966573816157,0.0,1.0,0.0,0.48467966573816157,0.8124353832194631,0.55769066695155,2.7281759485300134,0.8402131907505321,0.3510126636789657,0.34644961935279867,0.14157795767690592
104,stuck_at,platt,0.8802471511016503,77,0.4180216802168022,0.772624573176454,0.286549683714848,0.21945219211299505,Conditional Lite-CF,2.0,1436,41,0,0.0,36,0,1.0,0.4818941504178273,0.48467966573816157,0.0,1.0,0.0,0.48467966573816157,0.8124353832194631,0.55769066695155,2.7281759485300134,0.8402131907505321,0.3510126636789657,0.34644961935279867,0.14157795767690592
104,stuck_at,isotonic,0.9583010123423618,77,0.4349593495934959,0.9067950543226281,0.3374400821931104,0.2687475763649622,Conditional Lite-CF,2.0,1436,41,0,0.0,36,0,1.0,0.4818941504178273,0.48467966573816157,0.0,1.0,0.0,0.48467966573816157,0.8124353832194631,0.55769066695155,2.7281759485300134,0.8402131907505321,0.3510126636789657,0.34644961935279867,0.14157795767690592
105,drift,raw_logistic,0.55,36,0.709375,0.6792919758560604,0.2431358600094531,0.08457744235819842,Conditional Lite-CF,2.0,1436,20,1,0.05,16,0,1.0,0.7311977715877437,0.5292479108635098,6.963788300835654,1.0,6.963788300835654,0.5292479108635098,0.8457712103729124,0.6174563589885149,1.684345651092419,0.6735756788380298,0.23243804144031371,0.23243804144031374,0.10605150329225697
105,drift,platt,0.7361072133892987,36,0.709375,0.7365974245897224,0.26919024660207247,0.1595303449027979,Conditional Lite-CF,2.0,1436,20,1,0.05,16,0,1.0,0.7311977715877437,0.5292479108635098,6.963788300835654,1.0,6.963788300835654,0.5292479108635098,0.8457712103729124,0.6174563589885149,1.684345651092419,0.6735756788380298,0.23243804144031371,0.23243804144031374,0.10605150329225697
105,drift,isotonic,0.999999,36,0.603125,0.6494726413186357,0.23303209158742724,0.11943140706907433,Conditional Lite-CF,2.0,1436,20,1,0.05,16,0,1.0,0.7506963788300836,0.5292479108635098,6.963788300835654,1.0,6.963788300835654,0.5292479108635098,0.845646161771226,0.6173255415151805,1.6863326819828484,0.6736782347582349,0.23257191466221666,0.2325719146622167,0.10617157172619686
105,gaussian,raw_logistic,0.55,50,0.6587301587301587,0.6765724606597712,0.2418360281933606,0.2385612385079865,Conditional Lite-CF,2.0,1436,36,7,0.19444444444444445,14,2,0.8571428571428572,0.7228412256267409,0.47214484679665736,34.81894150417827,1.0,34.81894150417827,0.47214484679665736,0.7979144422847179,0.5360383209799034,2.3851080403645124,0.7805360447708524,0.3101020287545515,0.3098273141941231,0.11686486634996034
