seed,fault_type,fault_prevalence,stream,method,n,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
103,offset,0.4,strict_fault_applied_available,Lite-CF-6,1436,0.4610027855153203,0.8036820518205965,0.5506093663288959,3.470090183969431,0.9653625557689315,0.450959629156909,0.44930797240110615,0.16359357787621245
103,offset,0.4,full_mixed_stream,PDRF,4364,0.5439963336388635,0.8270872836249935,0.5760341302005251,2.599774688877359,0.7363623450469906,0.3115367119455379,0.3115069778773208,0.10933441795279025
103,offset,0.4,full_mixed_stream,RO-PDRF-Lite,4364,0.5508707607699358,0.8314231222942986,0.5835341556194656,2.414472680929031,0.7206553760331803,0.30218413361524343,0.2992779017618713,0.10813354642772265
103,offset,0.4,full_mixed_stream,Lite-CF-6,4364,0.5439963336388635,0.8312849319085184,0.580567794864312,2.4549458555996915,0.7337936535800044,0.31027570218865724,0.31024596812044025,0.10889337823752311
103,offset,0.7,full_mixed_70pct,PDRF,4364,0.5112282309807517,0.8076571395806803,0.5532966291546707,3.088487781676278,0.8268634438221153,0.36804784036915755,0.3677237364009355,0.13005005303728073
103,offset,0.7,full_mixed_70pct,RO-PDRF-Lite,4364,0.5268102658111824,0.8161095124481093,0.5648476831901538,2.77557299357306,0.7926281279956036,0.3451666298741777,0.34395817669230616,0.12411475166232305
103,offset,0.7,full_mixed_70pct,Lite-CF-6,4364,0.5112282309807517,0.8150560206848371,0.5605275711042795,2.854859495197973,0.8225473616193344,0.3662567739079778,0.3659326699397557,0.1294162589667931
103,drift,0.1,full_mixed_10pct,PDRF,4364,0.5728689275893676,0.8564207987199729,0.612173187450235,2.08325662877977,0.6434621482876248,0.25496154074704774,0.2549615407470478,0.09239722337302463
103,drift,0.1,full_mixed_10pct,RO-PDRF-Lite,4364,0.5696608615948671,0.8543645963827396,0.612878162209466,2.043972667328648,0.6468115807963164,0.25640158822050696,0.25640158822050685,0.09488274358641295
103,drift,0.1,full_mixed_10pct,Lite-CF-6,4364,0.5728689275893676,0.8563650436854187,0.6134308762822712,2.0442661266353435,0.6429602890168905,0.25451203951668677,0.25451203951668677,0.09216547990160477
103,drift,0.4,strict_fault_applied_available,PDRF,1436,0.49512534818941506,0.8061840355917056,0.5571826361375264,3.462134174382701,0.9047666418294833,0.41281783459897126,0.411690458617899,0.15198531875518773
103,drift,0.4,strict_fault_applied_available,RO-PDRF-Lite,1436,0.5111420612813371,0.8109073300359152,0.5687050722445737,3.1238614691607514,0.8682373604266789,0.3870797372614865,0.3868735910576049,0.14437774709075238
