analysis_set,seed,fault_type,method,criterion,threshold,n,correction_opportunities,corrections_retained,recovery_retention,harm_opportunities,harms_realized,negative_transfer_prevention,recovery_selection_rate,selected_accuracy,net_correct_change_per_10000,mean_forward_passes,utility_ratio,utility_per_10000,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
fixed_test,108,gaussian,Conditional Lite-CF,matched_prevention,0.9003286041774836,1436,39,0,0.0,24,0,1.0,0.002785515320334262,0.49442896935933145,0.0,2.0,1.0,0.0,0.49442896935933145,0.793577593793262,0.5017224840802528,2.941019750268182,0.8120950081462969,0.3487660257923285,0.3482600679212247,0.12387869147537799
fixed_test,108,gaussian,Conditional Lite-CF,matched_retention,0.9003286041774836,1436,39,0,0.0,24,0,1.0,0.002785515320334262,0.49442896935933145,0.0,2.0,1.0,0.0,0.49442896935933145,0.793577593793262,0.5017224840802528,2.941019750268182,0.8120950081462969,0.3487660257923285,0.3482600679212247,0.12387869147537799
fixed_test,108,gaussian,All-row multinomial,matched_prevention,0.8974205093350444,1436,39,0,0.0,24,0,1.0,0.0,0.49442896935933145,0.0,2.0,1.0,0.0,0.49442896935933145,0.7935968305578315,0.5017701788740433,2.943105268056472,0.8127447310383816,0.349766016869375,0.349260058998271,0.1240209442061312
fixed_test,108,gaussian,All-row multinomial,matched_retention,0.8974205093350444,1436,39,0,0.0,24,0,1.0,0.0,0.49442896935933145,0.0,2.0,1.0,0.0,0.49442896935933145,0.7935968305578315,0.5017701788740433,2.943105268056472,0.8127447310383816,0.349766016869375,0.349260058998271,0.1240209442061312
fixed_test,108,gaussian,Two-stage,matched_prevention,0.2797699709295541,1436,39,0,0.0,24,1,0.9583333333333334,0.003481894150417827,0.4937325905292479,-6.963788300835654,2.0,1.0,-6.963788300835654,0.4937325905292479,0.793621981013199,0.5017159461482207,2.942015070810194,0.8127106902049098,0.35014681721274066,0.34964085934163674,0.12394065078171772
fixed_test,108,gaussian,Two-stage,matched_retention,0.2797699709295541,1436,39,0,0.0,24,1,0.9583333333333334,0.003481894150417827,0.4937325905292479,-6.963788300835654,2.0,1.0,-6.963788300835654,0.4937325905292479,0.793621981013199,0.5017159461482207,2.942015070810194,0.8127106902049098,0.35014681721274066,0.34964085934163674,0.12394065078171772
fixed_test,108,gaussian,Shallow tree,matched_prevention,0.662085692188359,1436,39,0,0.0,24,0,1.0,0.0,0.49442896935933145,0.0,2.0,1.0,0.0,0.49442896935933145,0.7935968305578315,0.5017701788740433,2.943105268056472,0.8127447310383816,0.349766016869375,0.349260058998271,0.1240209442061312
fixed_test,108,gaussian,Shallow tree,matched_retention,0.662085692188359,1436,39,0,0.0,24,0,1.0,0.0,0.49442896935933145,0.0,2.0,1.0,0.0,0.49442896935933145,0.7935968305578315,0.5017701788740433,2.943105268056472,0.8127447310383816,0.349766016869375,0.349260058998271,0.1240209442061312
fixed_test,108,gaussian,Confidence difference,matched_prevention,0.4632238159642944,1436,39,0,0.0,24,1,0.9583333333333334,0.0020891364902506965,0.4937325905292479,-6.963788300835654,2.0,1.0,-6.963788300835654,0.4937325905292479,0.7934880866753918,0.5015208324246194,2.945667420157639,0.8144667093781934,0.3515612332257964,0.35105527535469244,0.12456602459511235
fixed_test,108,gaussian,Confidence difference,matched_retention,0.4632238159642944,1436,39,0,0.0,24,1,0.9583333333333334,0.0020891364902506965,0.4937325905292479,-6.963788300835654,2.0,1.0,-6.963788300835654,0.4937325905292479,0.7934880866753918,0.5015208324246194,2.945667420157639,0.8144667093781934,0.3515612332257964,0.35105527535469244,0.12456602459511235
fixed_test,108,gaussian,Base uncertainty,matched_prevention,-0.2479979534878006,1436,39,0,0.0,24,0,1.0,0.0,0.49442896935933145,0.0,2.0,1.0,0.0,0.49442896935933145,0.7935968305578315,0.5017701788740433,2.943105268056472,0.8127447310383816,0.349766016869375,0.349260058998271,0.1240209442061312
fixed_test,108,gaussian,Base uncertainty,matched_retention,-0.2479979534878006,1436,39,0,0.0,24,0,1.0,0.0,0.49442896935933145,0.0,2.0,1.0,0.0,0.49442896935933145,0.7935968305578315,0.5017701788740433,2.943105268056472,0.8127447310383816,0.349766016869375,0.349260058998271,0.1240209442061312
fixed_test,108,gaussian,Entropy difference,matched_prevention,0.41177884600839093,1436,39,0,0.0,24,1,0.9583333333333334,0.005571030640668524,0.4937325905292479,-6.963788300835654,2.0,1.0,-6.963788300835654,0.4937325905292479,0.7935815511560153,0.5017218743270647,2.9494952969744013,0.8152368055679657,0.35287526873997954,0.35236931086887563,0.1248599733010546
fixed_test,108,gaussian,Entropy difference,matched_retention,0.41177884600839093,1436,39,0,0.0,24,1,0.9583333333333334,0.005571030640668524,0.4937325905292479,-6.963788300835654,2.0,1.0,-6.963788300835654,0.4937325905292479,0.7935815511560153,0.5017218743270647,2.9494952969744013,0.8152368055679657,0.35287526873997954,0.35236931086887563,0.1248599733010546
fixed_test,108,gaussian,Random,matched_prevention,0.9999761921595911,1436,39,0,0.0,24,0,1.0,0.0,0.49442896935933145,0.0,2.0,1.0,0.0,0.49442896935933145,0.7935968305578315,0.5017701788740433,2.943105268056472,0.8127447310383816,0.349766016869375,0.349260058998271,0.1240209442061312
fixed_test,108,gaussian,Random,matched_retention,0.9999761921595911,1436,39,0,0.0,24,0,1.0,0.0,0.49442896935933145,0.0,2.0,1.0,0.0,0.49442896935933145,0.7935968305578315,0.5017701788740433,2.943105268056472,0.8127447310383816,0.349766016869375,0.349260058998271,0.1240209442061312
fixed_test,108,offset,Conditional Lite-CF,matched_prevention,0.9003286041774836,1436,21,0,0.0,14,1,0.9285714285714286,0.0006963788300835655,0.47284122562674097,-6.963788300835654,2.0,1.0,-6.963788300835654,0.47284122562674097,0.808389780670926,0.5494617204089588,3.0416018583301385,0.8668531079952021,0.3793570690383785,0.37935706903837857,0.14719483002766512
fixed_test,108,offset,Conditional Lite-CF,matched_retention,0.9003286041774836,1436,21,0,0.0,14,1,0.9285714285714286,0.0006963788300835655,0.47284122562674097,-6.963788300835654,2.0,1.0,-6.963788300835654,0.47284122562674097,0.808389780670926,0.5494617204089588,3.0416018583301385,0.8668531079952021,0.3793570690383785,0.37935706903837857,0.14719483002766512
fixed_test,108,offset,All-row multinomial,matched_prevention,0.8974205093350444,1436,21,0,0.0,14,0,1.0,0.0,0.4735376044568245,0.0,2.0,1.0,0.0,0.4735376044568245,0.8084436994570071,0.5496351666575671,3.0410459737085342,0.866458915801168,0.3789723089991713,0.3789723089991713,0.14708582946969362
fixed_test,108,offset,All-row multinomial,matched_retention,0.8974205093350444,1436,21,0,0.0,14,0,1.0,0.0,0.4735376044568245,0.0,2.0,1.0,0.0,0.4735376044568245,0.8084436994570071,0.5496351666575671,3.0410459737085342,0.866458915801168,0.3789723089991713,0.3789723089991713,0.14708582946969362
fixed_test,108,offset,Two-stage,matched_prevention,0.2797699709295541,1436,21,0,0.0,14,0,1.0,0.003481894150417827,0.4735376044568245,0.0,2.0,1.0,0.0,0.4735376044568245,0.808411676825005,0.5492986241461443,3.041054558573072,0.8662171873749946,0.378702336693709,0.378702336693709,0.1469714497901752
fixed_test,108,offset,Two-stage,matched_retention,0.2797699709295541,1436,21,0,0.0,14,0,1.0,0.003481894150417827,0.4735376044568245,0.0,2.0,1.0,0.0,0.4735376044568245,0.808411676825005,0.5492986241461443,3.041054558573072,0.8662171873749946,0.378702336693709,0.378702336693709,0.1469714497901752
fixed_test,108,offset,Shallow tree,matched_prevention,0.662085692188359,1436,21,0,0.0,14,0,1.0,0.0,0.4735376044568245,0.0,2.0,1.0,0.0,0.4735376044568245,0.8084436994570071,0.5496351666575671,3.0410459737085342,0.866458915801168,0.3789723089991713,0.3789723089991713,0.14708582946969362
fixed_test,108,offset,Shallow tree,matched_retention,0.662085692188359,1436,21,0,0.0,14,0,1.0,0.0,0.4735376044568245,0.0,2.0,1.0,0.0,0.4735376044568245,0.8084436994570071,0.5496351666575671,3.0410459737085342,0.866458915801168,0.3789723089991713,0.3789723089991713,0.14708582946969362
fixed_test,108,offset,Confidence difference,matched_prevention,0.4632238159642944,1436,21,0,0.0,14,0,1.0,0.0,0.4735376044568245,0.0,2.0,1.0,0.0,0.4735376044568245,0.8084436994570071,0.5496351666575671,3.0410459737085342,0.866458915801168,0.3789723089991713,0.3789723089991713,0.14708582946969362
fixed_test,108,offset,Confidence difference,matched_retention,0.4632238159642944,1436,21,0,0.0,14,0,1.0,0.0,0.4735376044568245,0.0,2.0,1.0,0.0,0.4735376044568245,0.8084436994570071,0.5496351666575671,3.0410459737085342,0.866458915801168,0.3789723089991713,0.3789723089991713,0.14708582946969362
fixed_test,108,offset,Base uncertainty,matched_prevention,-0.2479979534878006,1436,21,0,0.0,14,0,1.0,0.0,0.4735376044568245,0.0,2.0,1.0,0.0,0.4735376044568245,0.8084436994570071,0.5496351666575671,3.0410459737085342,0.866458915801168,0.3789723089991713,0.3789723089991713,0.14708582946969362
fixed_test,108,offset,Base uncertainty,matched_retention,-0.2479979534878006,1436,21,0,0.0,14,0,1.0,0.0,0.4735376044568245,0.0,2.0,1.0,0.0,0.4735376044568245,0.8084436994570071,0.5496351666575671,3.0410459737085342,0.866458915801168,0.3789723089991713,0.3789723089991713,0.14708582946969362
fixed_test,108,offset,Entropy difference,matched_prevention,0.41177884600839093,1436,21,0,0.0,14,0,1.0,0.0,0.4735376044568245,0.0,2.0,1.0,0.0,0.4735376044568245,0.8084436994570071,0.5496351666575671,3.0410459737085342,0.866458915801168,0.3789723089991713,0.3789723089991713,0.14708582946969362
fixed_test,108,offset,Entropy difference,matched_retention,0.41177884600839093,1436,21,0,0.0,14,0,1.0,0.0,0.4735376044568245,0.0,2.0,1.0,0.0,0.4735376044568245,0.8084436994570071,0.5496351666575671,3.0410459737085342,0.866458915801168,0.3789723089991713,0.3789723089991713,0.14708582946969362
fixed_test,108,offset,Random,matched_prevention,0.9999761921595911,1436,21,0,0.0,14,0,1.0,0.0006963788300835655,0.4735376044568245,0.0,2.0,1.0,0.0,0.4735376044568245,0.8084389411476088,0.5496157736650472,3.0410679770350773,0.8664316694765329,0.37895330037025954,0.3789533003702596,0.14707949326005637
fixed_test,108,offset,Random,matched_retention,0.9999761921595911,1436,21,0,0.0,14,0,1.0,0.0006963788300835655,0.4735376044568245,0.0,2.0,1.0,0.0,0.4735376044568245,0.8084389411476088,0.5496157736650472,3.0410679770350773,0.8664316694765329,0.37895330037025954,0.3789533003702596,0.14707949326005637
fixed_test,108,stuck_at,Conditional Lite-CF,matched_prevention,0.9003286041774836,1436,25,0,0.0,17,0,1.0,0.0,0.4637883008356546,0.0,2.0,1.0,0.0,0.4637883008356546,0.8004901546339188,0.5390795352107753,2.899499060549497,0.8731197706326316,0.37958301341618517,0.37958301341618517,0.1490025227882292
fixed_test,108,stuck_at,Conditional Lite-CF,matched_retention,0.9003286041774836,1436,25,0,0.0,17,0,1.0,0.0,0.4637883008356546,0.0,2.0,1.0,0.0,0.4637883008356546,0.8004901546339188,0.5390795352107753,2.899499060549497,0.8731197706326316,0.37958301341618517,0.37958301341618517,0.1490025227882292
fixed_test,108,stuck_at,All-row multinomial,matched_prevention,0.8974205093350444,1436,25,0,0.0,17,0,1.0,0.0,0.4637883008356546,0.0,2.0,1.0,0.0,0.4637883008356546,0.8004901546339188,0.5390795352107753,2.899499060549497,0.8731197706326316,0.37958301341618517,0.37958301341618517,0.1490025227882292
fixed_test,108,stuck_at,All-row multinomial,matched_retention,0.8974205093350444,1436,25,0,0.0,17,0,1.0,0.0,0.4637883008356546,0.0,2.0,1.0,0.0,0.4637883008356546,0.8004901546339188,0.5390795352107753,2.899499060549497,0.8731197706326316,0.37958301341618517,0.37958301341618517,0.1490025227882292
fixed_test,108,stuck_at,Two-stage,matched_prevention,0.2797699709295541,1436,25,0,0.0,17,0,1.0,0.0,0.4637883008356546,0.0,2.0,1.0,0.0,0.4637883008356546,0.8004901546339188,0.5390795352107753,2.899499060549497,0.8731197706326316,0.37958301341618517,0.37958301341618517,0.1490025227882292
fixed_test,108,stuck_at,Two-stage,matched_retention,0.2797699709295541,1436,25,0,0.0,17,0,1.0,0.0,0.4637883008356546,0.0,2.0,1.0,0.0,0.4637883008356546,0.8004901546339188,0.5390795352107753,2.899499060549497,0.8731197706326316,0.37958301341618517,0.37958301341618517,0.1490025227882292
fixed_test,108,stuck_at,Shallow tree,matched_prevention,0.662085692188359,1436,25,0,0.0,17,0,1.0,0.0,0.4637883008356546,0.0,2.0,1.0,0.0,0.4637883008356546,0.8004901546339188,0.5390795352107753,2.899499060549497,0.8731197706326316,0.37958301341618517,0.37958301341618517,0.1490025227882292
fixed_test,108,stuck_at,Shallow tree,matched_retention,0.662085692188359,1436,25,0,0.0,17,0,1.0,0.0,0.4637883008356546,0.0,2.0,1.0,0.0,0.4637883008356546,0.8004901546339188,0.5390795352107753,2.899499060549497,0.8731197706326316,0.37958301341618517,0.37958301341618517,0.1490025227882292
fixed_test,108,stuck_at,Confidence difference,matched_prevention,0.4632238159642944,1436,25,0,0.0,17,0,1.0,0.0,0.4637883008356546,0.0,2.0,1.0,0.0,0.4637883008356546,0.8004901546339188,0.5390795352107753,2.899499060549497,0.8731197706326316,0.37958301341618517,0.37958301341618517,0.1490025227882292
fixed_test,108,stuck_at,Confidence difference,matched_retention,0.4632238159642944,1436,25,0,0.0,17,0,1.0,0.0,0.4637883008356546,0.0,2.0,1.0,0.0,0.4637883008356546,0.8004901546339188,0.5390795352107753,2.899499060549497,0.8731197706326316,0.37958301341618517,0.37958301341618517,0.1490025227882292
fixed_test,108,stuck_at,Base uncertainty,matched_prevention,-0.2479979534878006,1436,25,0,0.0,17,0,1.0,0.0,0.4637883008356546,0.0,2.0,1.0,0.0,0.4637883008356546,0.8004901546339188,0.5390795352107753,2.899499060549497,0.8731197706326316,0.37958301341618517,0.37958301341618517,0.1490025227882292
fixed_test,108,stuck_at,Base uncertainty,matched_retention,-0.2479979534878006,1436,25,0,0.0,17,0,1.0,0.0,0.4637883008356546,0.0,2.0,1.0,0.0,0.4637883008356546,0.8004901546339188,0.5390795352107753,2.899499060549497,0.8731197706326316,0.37958301341618517,0.37958301341618517,0.1490025227882292
fixed_test,108,stuck_at,Entropy difference,matched_prevention,0.41177884600839093,1436,25,0,0.0,17,0,1.0,0.0,0.4637883008356546,0.0,2.0,1.0,0.0,0.4637883008356546,0.8004901546339188,0.5390795352107753,2.899499060549497,0.8731197706326316,0.37958301341618517,0.37958301341618517,0.1490025227882292
fixed_test,108,stuck_at,Entropy difference,matched_retention,0.41177884600839093,1436,25,0,0.0,17,0,1.0,0.0,0.4637883008356546,0.0,2.0,1.0,0.0,0.4637883008356546,0.8004901546339188,0.5390795352107753,2.899499060549497,0.8731197706326316,0.37958301341618517,0.37958301341618517,0.1490025227882292
fixed_test,108,stuck_at,Random,matched_prevention,0.9999761921595911,1436,25,0,0.0,17,0,1.0,0.0,0.4637883008356546,0.0,2.0,1.0,0.0,0.4637883008356546,0.8004901546339188,0.5390795352107753,2.899499060549497,0.8731197706326316,0.37958301341618517,0.37958301341618517,0.1490025227882292
fixed_test,108,stuck_at,Random,matched_retention,0.9999761921595911,1436,25,0,0.0,17,0,1.0,0.0,0.4637883008356546,0.0,2.0,1.0,0.0,0.4637883008356546,0.8004901546339188,0.5390795352107753,2.899499060549497,0.8731197706326316,0.37958301341618517,0.37958301341618517,0.1490025227882292
fixed_test,109,drift,Conditional Lite-CF,matched_prevention,0.6379876351702056,1436,43,0,0.0,22,0,1.0,0.0,0.5215877437325905,0.0,2.0,1.0,0.0,0.5215877437325905,0.8344637890281148,0.6022905049932263,2.720143281923304,0.7753035340437648,0.3298695477200432,0.32901751706360066,0.1309747214764044
fixed_test,109,drift,Conditional Lite-CF,matched_retention,0.6496040775696508,1436,43,0,0.0,22,0,1.0,0.0,0.5215877437325905,0.0,2.0,1.0,0.0,0.5215877437325905,0.8344637890281148,0.6022905049932263,2.720143281923304,0.7753035340437648,0.3298695477200432,0.32901751706360066,0.1309747214764044
fixed_test,109,drift,All-row multinomial,matched_prevention,0.24225542352528817,1436,43,2,0.046511627906976744,22,1,0.9545454545454546,0.05988857938718663,0.5222841225626741,6.963788300835654,2.0,1.0,6.963788300835654,0.5222841225626741,0.8347059011297907,0.6025634169627571,2.7174726194576766,0.7748745840963469,0.3343365223818298,0.33359254707002184,0.1311192394251928
fixed_test,109,drift,All-row multinomial,matched_retention,0.6111393695906541,1436,43,0,0.0,22,0,1.0,0.0,0.5215877437325905,0.0,2.0,1.0,0.0,0.5215877437325905,0.8344637890281148,0.6022905049932263,2.720143281923304,0.7753035340437648,0.3298695477200432,0.32901751706360066,0.1309747214764044
fixed_test,109,drift,Two-stage,matched_prevention,0.09410713260361585,1436,43,2,0.046511627906976744,22,0,1.0,0.00766016713091922,0.5229805013927576,13.927576601671309,2.0,1.0,13.927576601671309,0.5229805013927576,0.8347177417824008,0.6028147791280917,2.719838267933142,0.7751158090518038,0.33012925001395577,0.32927721935751325,0.13089963510120514
fixed_test,109,drift,Two-stage,matched_retention,0.20425364367005416,1436,43,0,0.0,22,0,1.0,0.0,0.5215877437325905,0.0,2.0,1.0,0.0,0.5215877437325905,0.8344637890281148,0.6022905049932263,2.720143281923304,0.7753035340437648,0.3298695477200432,0.32901751706360066,0.1309747214764044
fixed_test,109,drift,Shallow tree,matched_prevention,1.000000001,1436,43,0,0.0,22,0,1.0,0.0,0.5215877437325905,0.0,2.0,1.0,0.0,0.5215877437325905,0.8344637890281148,0.6022905049932263,2.720143281923304,0.7753035340437648,0.3298695477200432,0.32901751706360066,0.1309747214764044
fixed_test,109,drift,Shallow tree,matched_retention,1.000000001,1436,43,0,0.0,22,0,1.0,0.0,0.5215877437325905,0.0,2.0,1.0,0.0,0.5215877437325905,0.8344637890281148,0.6022905049932263,2.720143281923304,0.7753035340437648,0.3298695477200432,0.32901751706360066,0.1309747214764044
fixed_test,109,drift,Confidence difference,matched_prevention,0.20684119075536697,1436,43,4,0.09302325581395349,22,2,0.9090909090909091,0.010445682451253482,0.5229805013927576,13.927576601671309,2.0,1.0,13.927576601671309,0.5229805013927576,0.8345393458670588,0.6021445039812949,2.722010523881995,0.7767319951368029,0.3311090024648905,0.330256971808448,0.1311067151374824
fixed_test,109,drift,Confidence difference,matched_retention,0.49225381116731265,1436,43,0,0.0,22,0,1.0,0.0,0.5215877437325905,0.0,2.0,1.0,0.0,0.5215877437325905,0.8344637890281148,0.6022905049932263,2.720143281923304,0.7753035340437648,0.3298695477200432,0.32901751706360066,0.1309747214764044
fixed_test,109,drift,Base uncertainty,matched_prevention,-0.34745233237743367,1436,43,2,0.046511627906976744,22,1,0.9545454545454546,0.004874651810584958,0.5222841225626741,6.963788300835654,2.0,1.0,6.963788300835654,0.5222841225626741,0.8345395361718938,0.6025547512224254,2.719024713394901,0.7747632304692542,0.3299748299742643,0.3285218068765083,0.1306927762726716
fixed_test,109,drift,Base uncertainty,matched_retention,-0.2460297336115112,1436,43,0,0.0,22,0,1.0,0.0,0.5215877437325905,0.0,2.0,1.0,0.0,0.5215877437325905,0.8344637890281148,0.6022905049932263,2.720143281923304,0.7753035340437648,0.3298695477200432,0.32901751706360066,0.1309747214764044
fixed_test,109,drift,Entropy difference,matched_prevention,0.11373466563595795,1436,43,3,0.06976744186046512,22,0,1.0,0.026462395543175487,0.5236768802228412,20.891364902506965,2.0,1.0,20.891364902506965,0.5236768802228412,0.8350257201929002,0.6015672907469268,2.721361400619816,0.7771564812500388,0.3321105994781627,0.33125856882172017,0.13149009661087144
fixed_test,109,drift,Entropy difference,matched_retention,0.4520058971581509,1436,43,0,0.0,22,0,1.0,0.0,0.5215877437325905,0.0,2.0,1.0,0.0,0.5215877437325905,0.8344637890281148,0.6022905049932263,2.720143281923304,0.7753035340437648,0.3298695477200432,0.32901751706360066,0.1309747214764044
fixed_test,109,drift,Random,matched_prevention,0.9216037170637994,1436,43,1,0.023255813953488372,22,3,0.8636363636363636,0.0786908077994429,0.5201949860724234,-13.927576601671309,2.0,1.0,-13.927576601671309,0.5201949860724234,0.8348529565358209,0.6026647425227762,2.7124839973679666,0.7747754478742443,0.3317743253424478,0.33103035003063985,0.13104567036639572
fixed_test,109,drift,Random,matched_retention,0.9990721891860473,1436,43,0,0.0,22,0,1.0,0.0,0.5215877437325905,0.0,2.0,1.0,0.0,0.5215877437325905,0.8344637890281148,0.6022905049932263,2.720143281923304,0.7753035340437648,0.3298695477200432,0.32901751706360066,0.1309747214764044
fixed_test,109,gaussian,Conditional Lite-CF,matched_prevention,0.6379876351702056,1436,49,0,0.0,27,0,1.0,0.0,0.49025069637883006,0.0,2.0,1.0,0.0,0.49025069637883006,0.7946309056950015,0.49956132128490155,3.306289404238984,0.8351273882766315,0.3521677939536026,0.3520142153373124,0.13162466049646038
fixed_test,109,gaussian,Conditional Lite-CF,matched_retention,0.6496040775696508,1436,49,0,0.0,27,0,1.0,0.0,0.49025069637883006,0.0,2.0,1.0,0.0,0.49025069637883006,0.7946309056950015,0.49956132128490155,3.306289404238984,0.8351273882766315,0.3521677939536026,0.3520142153373124,0.13162466049646038
fixed_test,109,gaussian,All-row multinomial,matched_prevention,0.24225542352528817,1436,49,10,0.20408163265306123,27,3,0.8888888888888888,0.09540389972144847,0.49512534818941506,48.74651810584958,2.0,1.0,48.74651810584958,0.49512534818941506,0.795891280605502,0.5019321983873138,3.273357155799021,0.829046381519349,0.35488472534868365,0.35467959310891667,0.1291724513505675
fixed_test,109,gaussian,All-row multinomial,matched_retention,0.6111393695906541,1436,49,0,0.0,27,0,1.0,0.0,0.49025069637883006,0.0,2.0,1.0,0.0,0.49025069637883006,0.7946309056950015,0.49956132128490155,3.306289404238984,0.8351273882766315,0.3521677939536026,0.3520142153373124,0.13162466049646038
fixed_test,109,gaussian,Two-stage,matched_prevention,0.09410713260361585,1436,49,4,0.08163265306122448,27,1,0.962962962962963,0.02576601671309192,0.4923398328690808,20.891364902506965,2.0,1.0,20.891364902506965,0.4923398328690808,0.7954124227124858,0.5006669690881947,3.2979940128481147,0.8348487893580486,0.35787622415189,0.35721748785422375,0.1312713551091846
fixed_test,109,gaussian,Two-stage,matched_retention,0.20425364367005416,1436,49,0,0.0,27,0,1.0,0.0,0.49025069637883006,0.0,2.0,1.0,0.0,0.49025069637883006,0.7946309056950015,0.49956132128490155,3.306289404238984,0.8351273882766315,0.3521677939536026,0.3520142153373124,0.13162466049646038
fixed_test,109,gaussian,Shallow tree,matched_prevention,1.000000001,1436,49,0,0.0,27,0,1.0,0.0,0.49025069637883006,0.0,2.0,1.0,0.0,0.49025069637883006,0.7946309056950015,0.49956132128490155,3.306289404238984,0.8351273882766315,0.3521677939536026,0.3520142153373124,0.13162466049646038
fixed_test,109,gaussian,Shallow tree,matched_retention,1.000000001,1436,49,0,0.0,27,0,1.0,0.0,0.49025069637883006,0.0,2.0,1.0,0.0,0.49025069637883006,0.7946309056950015,0.49956132128490155,3.306289404238984,0.8351273882766315,0.3521677939536026,0.3520142153373124,0.13162466049646038
fixed_test,109,gaussian,Confidence difference,matched_prevention,0.20684119075536697,1436,49,3,0.061224489795918366,27,1,0.962962962962963,0.03203342618384401,0.49164345403899723,13.927576601671309,2.0,1.0,13.927576601671309,0.49164345403899723,0.7956304525209587,0.5010859503239335,3.296573997197052,0.8352650722127782,0.3604070654255195,0.3597908322176499,0.13143428828786435
fixed_test,109,gaussian,Confidence difference,matched_retention,0.49225381116731265,1436,49,0,0.0,27,0,1.0,0.0006963788300835655,0.49025069637883006,0.0,2.0,1.0,0.0,0.49025069637883006,0.7947167826578783,0.49929261671134006,3.3035063091982093,0.8355177212539978,0.35307190588969095,0.35236861107529976,0.13165592109975002
fixed_test,109,gaussian,Base uncertainty,matched_prevention,-0.34745233237743367,1436,49,3,0.061224489795918366,27,1,0.962962962962963,0.005571030640668524,0.49164345403899723,13.927576601671309,2.0,1.0,13.927576601671309,0.49164345403899723,0.7947998063566386,0.4998954450334512,3.3038597222681534,0.8339860621402816,0.3526809149888004,0.351157635331585,0.1312817054915446
fixed_test,109,gaussian,Base uncertainty,matched_retention,-0.2460297336115112,1436,49,0,0.0,27,0,1.0,0.0,0.49025069637883006,0.0,2.0,1.0,0.0,0.49025069637883006,0.7946309056950015,0.49956132128490155,3.306289404238984,0.8351273882766315,0.3521677939536026,0.3520142153373124,0.13162466049646038
fixed_test,109,gaussian,Entropy difference,matched_prevention,0.11373466563595795,1436,49,5,0.10204081632653061,27,1,0.962962962962963,0.06754874651810584,0.49303621169916434,27.855153203342617,2.0,1.0,27.855153203342617,0.49303621169916434,0.7965498333770332,0.5024303156305766,3.294599666125152,0.8371864592977969,0.3636752146269429,0.3626108277511762,0.13199960750940296
fixed_test,109,gaussian,Entropy difference,matched_retention,0.4520058971581509,1436,49,0,0.0,27,0,1.0,0.0006963788300835655,0.49025069637883006,0.0,2.0,1.0,0.0,0.49025069637883006,0.7947167826578783,0.49929261671134006,3.3035063091982093,0.8355177212539978,0.35307190588969095,0.35236861107529976,0.13165592109975002
fixed_test,109,gaussian,Random,matched_prevention,0.9216037170637994,1436,49,2,0.04081632653061224,27,1,0.962962962962963,0.07172701949860724,0.4909470752089137,6.963788300835654,2.0,1.0,6.963788300835654,0.4909470752089137,0.7958984257142007,0.5016012964220407,3.2649636026148747,0.8313214644178799,0.351262150470977,0.3505209753196288,0.13053207944894413
fixed_test,109,gaussian,Random,matched_retention,0.9990721891860473,1436,49,0,0.0,27,0,1.0,0.0,0.49025069637883006,0.0,2.0,1.0,0.0,0.49025069637883006,0.7946309056950015,0.49956132128490155,3.306289404238984,0.8351273882766315,0.3521677939536026,0.3520142153373124,0.13162466049646038
fixed_test,109,offset,Conditional Lite-CF,matched_prevention,0.6379876351702056,1436,49,0,0.0,20,0,1.0,0.0,0.46657381615598886,0.0,2.0,1.0,0.0,0.46657381615598886,0.8248421097870898,0.5788365310941805,3.1141334173030373,0.8604963756771641,0.37824058027681895,0.37730642761551725,0.14832526277659863
fixed_test,109,offset,Conditional Lite-CF,matched_retention,0.6496040775696508,1436,49,0,0.0,20,0,1.0,0.0,0.46657381615598886,0.0,2.0,1.0,0.0,0.46657381615598886,0.8248421097870898,0.5788365310941805,3.1141334173030373,0.8604963756771641,0.37824058027681895,0.37730642761551725,0.14832526277659863
fixed_test,109,offset,All-row multinomial,matched_prevention,0.24225542352528817,1436,49,2,0.04081632653061224,20,0,1.0,0.04456824512534819,0.467966573816156,13.927576601671309,2.0,1.0,13.927576601671309,0.467966573816156,0.8249909988949943,0.5785773780956286,3.108304984959198,0.8603731422478009,0.38138889743965393,0.3804547447783522,0.14738098966318894
fixed_test,109,offset,All-row multinomial,matched_retention,0.6111393695906541,1436,49,0,0.0,20,0,1.0,0.0,0.46657381615598886,0.0,2.0,1.0,0.0,0.46657381615598886,0.8248421097870898,0.5788365310941805,3.1141334173030373,0.8604963756771641,0.37824058027681895,0.37730642761551725,0.14832526277659863
fixed_test,109,offset,Two-stage,matched_prevention,0.09410713260361585,1436,49,0,0.0,20,0,1.0,0.008356545961002786,0.46657381615598886,0.0,2.0,1.0,0.0,0.46657381615598886,0.825135684641335,0.578830127122833,3.1133728276961063,0.8607501038795152,0.38020817011532404,0.37927401745402234,0.1481391580160931
fixed_test,109,offset,Two-stage,matched_retention,0.20425364367005416,1436,49,0,0.0,20,0,1.0,0.0,0.46657381615598886,0.0,2.0,1.0,0.0,0.46657381615598886,0.8248421097870898,0.5788365310941805,3.1141334173030373,0.8604963756771641,0.37824058027681895,0.37730642761551725,0.14832526277659863
