method,seed,fault_type,fault_realization,subset,metric,value,n,inference_ms_per_observation
RO-PDRF-EMA95,102,stuck_at,70001,affected,macro_auprc,0.5974078734140198,1765,0.0016270164963955744
RO-PDRF-EMA95,102,stuck_at,70001,affected,nll,1.9866268242916931,1765,0.0016270164963955744
RO-PDRF-EMA95,102,stuck_at,70001,affected,brier,0.711428834734581,1765,0.0016270164963955744
RO-PDRF-EMA95,102,stuck_at,70001,affected,ece15,0.26681190156734025,1765,0.0016270164963955744
RO-PDRF-EMA95,102,stuck_at,70001,unaffected,accuracy,0.5971527510580993,2599,0.0016270164963955744
RO-PDRF-EMA95,102,stuck_at,70001,unaffected,macro_f1,0.561979097758247,2599,0.0016270164963955744
RO-PDRF-EMA95,102,stuck_at,70001,unaffected,macro_auroc,0.8725828227681073,2599,0.0016270164963955744
RO-PDRF-EMA95,102,stuck_at,70001,unaffected,macro_auprc,0.6487675516647655,2599,0.0016270164963955744
RO-PDRF-EMA95,102,stuck_at,70001,unaffected,nll,1.639692344736129,2599,0.0016270164963955744
RO-PDRF-EMA95,102,stuck_at,70001,unaffected,brier,0.5906318386012975,2599,0.0016270164963955744
RO-PDRF-EMA95,102,stuck_at,70001,unaffected,ece15,0.21439580961620408,2599,0.0016270164963955744
RO-PDRF-EMA95,102,stuck_at,70002,all,accuracy,0.5602658111824015,4364,0.0015031393232399395
RO-PDRF-EMA95,102,stuck_at,70002,all,macro_f1,0.5300598981742656,4364,0.0015031393232399395
RO-PDRF-EMA95,102,stuck_at,70002,all,macro_auroc,0.8412575829766881,4364,0.0015031393232399395
RO-PDRF-EMA95,102,stuck_at,70002,all,macro_auprc,0.5977111756963727,4364,0.0015031393232399395
RO-PDRF-EMA95,102,stuck_at,70002,all,nll,1.9944747060659094,4364,0.0015031393232399395
RO-PDRF-EMA95,102,stuck_at,70002,all,brier,0.6743286969721726,4364,0.0015031393232399395
RO-PDRF-EMA95,102,stuck_at,70002,all,ece15,0.25391501626708335,4364,0.0015031393232399395
RO-PDRF-EMA95,102,stuck_at,70002,affected,accuracy,0.5177664974619289,1773,0.0015031393232399395
RO-PDRF-EMA95,102,stuck_at,70002,affected,macro_f1,0.49123847806305515,1773,0.0015031393232399395
RO-PDRF-EMA95,102,stuck_at,70002,affected,macro_auroc,0.8098554940221957,1773,0.0015031393232399395
RO-PDRF-EMA95,102,stuck_at,70002,affected,macro_auprc,0.5652432952918727,1773,0.0015031393232399395
RO-PDRF-EMA95,102,stuck_at,70002,affected,nll,2.495867373966225,1773,0.0015031393232399395
RO-PDRF-EMA95,102,stuck_at,70002,affected,brier,0.7771343103035069,1773,0.0015031393232399395
RO-PDRF-EMA95,102,stuck_at,70002,affected,ece15,0.3096152749343303,1773,0.0015031393232399395
RO-PDRF-EMA95,102,stuck_at,70002,unaffected,accuracy,0.5893477421844847,2591,0.0015031393232399395
RO-PDRF-EMA95,102,stuck_at,70002,unaffected,macro_f1,0.5571429669237772,2591,0.0015031393232399395
RO-PDRF-EMA95,102,stuck_at,70002,unaffected,macro_auroc,0.869807247501171,2591,0.0015031393232399395
RO-PDRF-EMA95,102,stuck_at,70002,unaffected,macro_auprc,0.6432746126125203,2591,0.0015031393232399395
RO-PDRF-EMA95,102,stuck_at,70002,unaffected,nll,1.651375825252609,2591,0.0015031393232399395
RO-PDRF-EMA95,102,stuck_at,70002,unaffected,brier,0.6039796609102444,2591,0.0015031393232399395
RO-PDRF-EMA95,102,stuck_at,70002,unaffected,ece15,0.21690697709780682,2591,0.0015031393232399395
RO-PDRF-EMA95,102,stuck_at,70003,all,accuracy,0.5522456461961504,4364,0.00150790559566485
RO-PDRF-EMA95,102,stuck_at,70003,all,macro_f1,0.5514858479800385,4364,0.00150790559566485
RO-PDRF-EMA95,102,stuck_at,70003,all,macro_auroc,0.8311716605747108,4364,0.00150790559566485
RO-PDRF-EMA95,102,stuck_at,70003,all,macro_auprc,0.5949095427750001,4364,0.00150790559566485
RO-PDRF-EMA95,102,stuck_at,70003,all,nll,2.0796967421612145,4364,0.00150790559566485
RO-PDRF-EMA95,102,stuck_at,70003,all,brier,0.6589999147977287,4364,0.00150790559566485
RO-PDRF-EMA95,102,stuck_at,70003,all,ece15,0.24376074023251137,4364,0.00150790559566485
RO-PDRF-EMA95,102,stuck_at,70003,affected,accuracy,0.48500282965478214,1767,0.00150790559566485
RO-PDRF-EMA95,102,stuck_at,70003,affected,macro_f1,0.47007159225545525,1767,0.00150790559566485
RO-PDRF-EMA95,102,stuck_at,70003,affected,macro_auroc,0.8041408029770918,1767,0.00150790559566485
RO-PDRF-EMA95,102,stuck_at,70003,affected,macro_auprc,0.5713622022100803,1767,0.00150790559566485
RO-PDRF-EMA95,102,stuck_at,70003,affected,nll,2.752302597289315,1767,0.00150790559566485
RO-PDRF-EMA95,102,stuck_at,70003,affected,brier,0.7595386858218584,1767,0.00150790559566485
RO-PDRF-EMA95,102,stuck_at,70003,affected,ece15,0.29898762932320266,1767,0.00150790559566485
RO-PDRF-EMA95,102,stuck_at,70003,unaffected,accuracy,0.5979976896418945,2597,0.00150790559566485
RO-PDRF-EMA95,102,stuck_at,70003,unaffected,macro_f1,0.5642014178500202,2597,0.00150790559566485
RO-PDRF-EMA95,102,stuck_at,70003,unaffected,macro_auroc,0.8701025065936682,2597,0.00150790559566485
RO-PDRF-EMA95,102,stuck_at,70003,unaffected,macro_auprc,0.6399488262727923,2597,0.00150790559566485
RO-PDRF-EMA95,102,stuck_at,70003,unaffected,nll,1.6220554075399771,2597,0.00150790559566485
RO-PDRF-EMA95,102,stuck_at,70003,unaffected,brier,0.5905932885367979,2597,0.00150790559566485
RO-PDRF-EMA95,102,stuck_at,70003,unaffected,ece15,0.20656992978759578,2597,0.00150790559566485
RO-PDRF-EMA95,102,stuck_at,70004,all,accuracy,0.5545371219065078,4364,0.001524862511658411
RO-PDRF-EMA95,102,stuck_at,70004,all,macro_f1,0.5151902647322671,4364,0.001524862511658411
RO-PDRF-EMA95,102,stuck_at,70004,all,macro_auroc,0.8518041204754762,4364,0.001524862511658411
RO-PDRF-EMA95,102,stuck_at,70004,all,macro_auprc,0.6078153166647112,4364,0.001524862511658411
RO-PDRF-EMA95,102,stuck_at,70004,all,nll,1.9079588027901346,4364,0.001524862511658411
RO-PDRF-EMA95,102,stuck_at,70004,all,brier,0.6461261688579277,4364,0.001524862511658411
RO-PDRF-EMA95,102,stuck_at,70004,all,ece15,0.24319971815830627,4364,0.001524862511658411
RO-PDRF-EMA95,102,stuck_at,70004,affected,accuracy,0.5023446658851114,1706,0.001524862511658411
RO-PDRF-EMA95,102,stuck_at,70004,affected,macro_f1,0.4493610982969051,1706,0.001524862511658411
RO-PDRF-EMA95,102,stuck_at,70004,affected,macro_auroc,0.833122933673191,1706,0.001524862511658411
RO-PDRF-EMA95,102,stuck_at,70004,affected,macro_auprc,0.5736968260686087,1706,0.001524862511658411
RO-PDRF-EMA95,102,stuck_at,70004,affected,nll,2.3271688968228466,1706,0.001524862511658411
RO-PDRF-EMA95,102,stuck_at,70004,affected,brier,0.720230229469752,1706,0.001524862511658411
RO-PDRF-EMA95,102,stuck_at,70004,affected,ece15,0.2832595268035131,1706,0.001524862511658411
RO-PDRF-EMA95,102,stuck_at,70004,unaffected,accuracy,0.5880361173814899,2658,0.001524862511658411
RO-PDRF-EMA95,102,stuck_at,70004,unaffected,macro_f1,0.5539027102076558,2658,0.001524862511658411
RO-PDRF-EMA95,102,stuck_at,70004,unaffected,macro_auroc,0.8736447942703628,2658,0.001524862511658411
RO-PDRF-EMA95,102,stuck_at,70004,unaffected,macro_auprc,0.6423569012843399,2658,0.001524862511658411
RO-PDRF-EMA95,102,stuck_at,70004,unaffected,nll,1.6388946867555947,2658,0.001524862511658411
RO-PDRF-EMA95,102,stuck_at,70004,unaffected,brier,0.5985635174644844,2658,0.001524862511658411
RO-PDRF-EMA95,102,stuck_at,70004,unaffected,ece15,0.2180490663977293,2658,0.001524862511658411
RO-PDRF-EMA95,102,stuck_at,70005,all,accuracy,0.557974335472044,4364,0.0016003208078369737
RO-PDRF-EMA95,102,stuck_at,70005,all,macro_f1,0.5430553039109705,4364,0.0016003208078369737
RO-PDRF-EMA95,102,stuck_at,70005,all,macro_auroc,0.8516311125153418,4364,0.0016003208078369737
RO-PDRF-EMA95,102,stuck_at,70005,all,macro_auprc,0.617759389986273,4364,0.0016003208078369737
RO-PDRF-EMA95,102,stuck_at,70005,all,nll,1.729179805113472,4364,0.0016003208078369737
RO-PDRF-EMA95,102,stuck_at,70005,all,brier,0.6335809650794861,4364,0.0016003208078369737
RO-PDRF-EMA95,102,stuck_at,70005,all,ece15,0.23205646742084068,4364,0.0016003208078369737
RO-PDRF-EMA95,102,stuck_at,70005,affected,accuracy,0.5087924970691676,1706,0.0016003208078369737
RO-PDRF-EMA95,102,stuck_at,70005,affected,macro_f1,0.5124281058604083,1706,0.0016003208078369737
RO-PDRF-EMA95,102,stuck_at,70005,affected,macro_auroc,0.8247213863477739,1706,0.0016003208078369737
RO-PDRF-EMA95,102,stuck_at,70005,affected,macro_auprc,0.5875214009512587,1706,0.0016003208078369737
RO-PDRF-EMA95,102,stuck_at,70005,affected,nll,1.9583461850161878,1706,0.0016003208078369737
RO-PDRF-EMA95,102,stuck_at,70005,affected,brier,0.6953616046603622,1706,0.0016003208078369737
RO-PDRF-EMA95,102,stuck_at,70005,affected,ece15,0.25777471874341595,1706,0.0016003208078369737
RO-PDRF-EMA95,102,stuck_at,70005,unaffected,accuracy,0.5895410082768999,2658,0.0016003208078369737
RO-PDRF-EMA95,102,stuck_at,70005,unaffected,macro_f1,0.5528234129658649,2658,0.0016003208078369737
RO-PDRF-EMA95,102,stuck_at,70005,unaffected,macro_auroc,0.8750102424301915,2658,0.0016003208078369737
RO-PDRF-EMA95,102,stuck_at,70005,unaffected,macro_auprc,0.650274092426477,2658,0.0016003208078369737
RO-PDRF-EMA95,102,stuck_at,70005,unaffected,nll,1.582092580089381,2658,0.0016003208078369737
RO-PDRF-EMA95,102,stuck_at,70005,unaffected,brier,0.5939279285388636,2658,0.0016003208078369737
RO-PDRF-EMA95,102,stuck_at,70005,unaffected,ece15,0.2162804386394198,2658,0.0016003208078369737
RO-PDRF-EMA95,102,stuck_at,70006,all,accuracy,0.5465169569202566,4364,0.0015090054990429223
RO-PDRF-EMA95,102,stuck_at,70006,all,macro_f1,0.5243766916746071,4364,0.0015090054990429223
RO-PDRF-EMA95,102,stuck_at,70006,all,macro_auroc,0.8384121132822324,4364,0.0015090054990429223
RO-PDRF-EMA95,102,stuck_at,70006,all,macro_auprc,0.5887479739399354,4364,0.0015090054990429223
RO-PDRF-EMA95,102,stuck_at,70006,all,nll,1.9963887819822719,4364,0.0015090054990429223
RO-PDRF-EMA95,102,stuck_at,70006,all,brier,0.6958699950958243,4364,0.0015090054990429223
RO-PDRF-EMA95,102,stuck_at,70006,all,ece15,0.2737836031589783,4364,0.0015090054990429223
RO-PDRF-EMA95,102,stuck_at,70006,affected,accuracy,0.4834319526627219,1690,0.0015090054990429223
RO-PDRF-EMA95,102,stuck_at,70006,affected,macro_f1,0.4753905867162142,1690,0.0015090054990429223
RO-PDRF-EMA95,102,stuck_at,70006,affected,macro_auroc,0.8096278258899227,1690,0.0015090054990429223
RO-PDRF-EMA95,102,stuck_at,70006,affected,macro_auprc,0.5559232658784058,1690,0.0015090054990429223
RO-PDRF-EMA95,102,stuck_at,70006,affected,nll,2.453604228571588,1690,0.0015090054990429223
RO-PDRF-EMA95,102,stuck_at,70006,affected,brier,0.8285258062667779,1690,0.0015090054990429223
RO-PDRF-EMA95,102,stuck_at,70006,affected,ece15,0.35016323962860557,1690,0.0015090054990429223
RO-PDRF-EMA95,102,stuck_at,70006,unaffected,accuracy,0.5863874345549738,2674,0.0015090054990429223
RO-PDRF-EMA95,102,stuck_at,70006,unaffected,macro_f1,0.553212814572651,2674,0.0015090054990429223
RO-PDRF-EMA95,102,stuck_at,70006,unaffected,macro_auroc,0.8678273916568703,2674,0.0015090054990429223
RO-PDRF-EMA95,102,stuck_at,70006,unaffected,macro_auprc,0.6409251223932604,2674,0.0015090054990429223
RO-PDRF-EMA95,102,stuck_at,70006,unaffected,nll,1.7074231481991962,2674,0.0015090054990429223
RO-PDRF-EMA95,102,stuck_at,70006,unaffected,brier,0.6120299349316837,2674,0.0015090054990429223
RO-PDRF-EMA95,102,stuck_at,70006,unaffected,ece15,0.2255107356303649,2674,0.0015090054990429223
RO-PDRF-EMA95,102,stuck_at,70007,all,accuracy,0.5673693858845096,4364,0.0013963565556673926
RO-PDRF-EMA95,102,stuck_at,70007,all,macro_f1,0.5562427491371723,4364,0.0013963565556673926
RO-PDRF-EMA95,102,stuck_at,70007,all,macro_auroc,0.8456258984077717,4364,0.0013963565556673926
RO-PDRF-EMA95,102,stuck_at,70007,all,macro_auprc,0.6101378413018036,4364,0.0013963565556673926
RO-PDRF-EMA95,102,stuck_at,70007,all,nll,1.8020806292240645,4364,0.0013963565556673926
RO-PDRF-EMA95,102,stuck_at,70007,all,brier,0.636977189217661,4364,0.0013963565556673926
RO-PDRF-EMA95,102,stuck_at,70007,all,ece15,0.23005402551863197,4364,0.0013963565556673926
RO-PDRF-EMA95,102,stuck_at,70007,affected,accuracy,0.5294797687861271,1730,0.0013963565556673926
RO-PDRF-EMA95,102,stuck_at,70007,affected,macro_f1,0.5339603623467558,1730,0.0013963565556673926
RO-PDRF-EMA95,102,stuck_at,70007,affected,macro_auroc,0.8184079654743419,1730,0.0013963565556673926
RO-PDRF-EMA95,102,stuck_at,70007,affected,macro_auprc,0.5875064416881804,1730,0.0013963565556673926
RO-PDRF-EMA95,102,stuck_at,70007,affected,nll,2.027166912752171,1730,0.0013963565556673926
RO-PDRF-EMA95,102,stuck_at,70007,affected,brier,0.6894080895556414,1730,0.0013963565556673926
RO-PDRF-EMA95,102,stuck_at,70007,affected,ece15,0.2493236848212391,1730,0.0013963565556673926
RO-PDRF-EMA95,102,stuck_at,70007,unaffected,accuracy,0.592255125284738,2634,0.0013963565556673926
RO-PDRF-EMA95,102,stuck_at,70007,unaffected,macro_f1,0.5564065926823633,2634,0.0013963565556673926
RO-PDRF-EMA95,102,stuck_at,70007,unaffected,macro_auroc,0.8727985844186804,2634,0.0013963565556673926
RO-PDRF-EMA95,102,stuck_at,70007,unaffected,macro_auprc,0.6446433805452297,2634,0.0013963565556673926
RO-PDRF-EMA95,102,stuck_at,70007,unaffected,nll,1.6542449152895073,2634,0.0013963565556673926
RO-PDRF-EMA95,102,stuck_at,70007,unaffected,brier,0.6025407968164819,2634,0.0013963565556673926
RO-PDRF-EMA95,102,stuck_at,70007,unaffected,ece15,0.21739780617737825,2634,0.0013963565556673926
RO-PDRF-EMA95,102,stuck_at,70008,all,accuracy,0.5680568285976169,4364,0.0015369615021697822
RO-PDRF-EMA95,102,stuck_at,70008,all,macro_f1,0.5349361546617242,4364,0.0015369615021697822
RO-PDRF-EMA95,102,stuck_at,70008,all,macro_auroc,0.8548038442499846,4364,0.0015369615021697822
RO-PDRF-EMA95,102,stuck_at,70008,all,macro_auprc,0.6117220250725651,4364,0.0015369615021697822
RO-PDRF-EMA95,102,stuck_at,70008,all,nll,1.7740357037302867,4364,0.0015369615021697822
RO-PDRF-EMA95,102,stuck_at,70008,all,brier,0.6285946317569763,4364,0.0015369615021697822
RO-PDRF-EMA95,102,stuck_at,70008,all,ece15,0.2212784735231526,4364,0.0015369615021697822
RO-PDRF-EMA95,102,stuck_at,70008,affected,accuracy,0.49441504997060554,1701,0.0015369615021697822
RO-PDRF-EMA95,102,stuck_at,70008,affected,macro_f1,0.4734924449845502,1701,0.0015369615021697822
RO-PDRF-EMA95,102,stuck_at,70008,affected,macro_auroc,0.8244560311678325,1701,0.0015369615021697822
RO-PDRF-EMA95,102,stuck_at,70008,affected,macro_auprc,0.5634693097797409,1701,0.0015369615021697822
RO-PDRF-EMA95,102,stuck_at,70008,affected,nll,2.0220862382179874,1701,0.0015369615021697822
RO-PDRF-EMA95,102,stuck_at,70008,affected,brier,0.7163636661561557,1701,0.0015369615021697822
RO-PDRF-EMA95,102,stuck_at,70008,affected,ece15,0.26106210574201105,1701,0.0015369615021697822
RO-PDRF-EMA95,102,stuck_at,70008,unaffected,accuracy,0.6150957566654149,2663,0.0015369615021697822
RO-PDRF-EMA95,102,stuck_at,70008,unaffected,macro_f1,0.5729273966045557,2663,0.0015369615021697822
RO-PDRF-EMA95,102,stuck_at,70008,unaffected,macro_auroc,0.8777563508210374,2663,0.0015369615021697822
RO-PDRF-EMA95,102,stuck_at,70008,unaffected,macro_auprc,0.6541881373297174,2663,0.0015369615021697822
RO-PDRF-EMA95,102,stuck_at,70008,unaffected,nll,1.6155926097897764,2663,0.0015369615021697822
RO-PDRF-EMA95,102,stuck_at,70008,unaffected,brier,0.572531872645822,2663,0.0015369615021697822
RO-PDRF-EMA95,102,stuck_at,70008,unaffected,ece15,0.1960375025068241,2663,0.0015369615021697822
RO-PDRF-EMA99,102,gaussian,70001,all,accuracy,0.5724106324472961,4364,0.0018106324493728824
RO-PDRF-EMA99,102,gaussian,70001,all,macro_f1,0.5445769262200982,4364,0.0018106324493728824
RO-PDRF-EMA99,102,gaussian,70001,all,macro_auroc,0.8463349324489341,4364,0.0018106324493728824
RO-PDRF-EMA99,102,gaussian,70001,all,macro_auprc,0.5811868693308816,4364,0.0018106324493728824
RO-PDRF-EMA99,102,gaussian,70001,all,nll,1.7900968047929833,4364,0.0018106324493728824
RO-PDRF-EMA99,102,gaussian,70001,all,brier,0.6504529163440579,4364,0.0018106324493728824
RO-PDRF-EMA99,102,gaussian,70001,all,ece15,0.24183589737695035,4364,0.0018106324493728824
RO-PDRF-EMA99,102,gaussian,70001,affected,accuracy,0.5286118980169972,1765,0.0018106324493728824
RO-PDRF-EMA99,102,gaussian,70001,affected,macro_f1,0.5191335979591052,1765,0.0018106324493728824
RO-PDRF-EMA99,102,gaussian,70001,affected,macro_auroc,0.8125978870653586,1765,0.0018106324493728824
RO-PDRF-EMA99,102,gaussian,70001,affected,macro_auprc,0.5269969474271226,1765,0.0018106324493728824
RO-PDRF-EMA99,102,gaussian,70001,affected,nll,2.1004934103809405,1765,0.0018106324493728824
RO-PDRF-EMA99,102,gaussian,70001,affected,brier,0.7295311746131982,1765,0.0018106324493728824
RO-PDRF-EMA99,102,gaussian,70001,affected,ece15,0.2770996172097182,1765,0.0018106324493728824
RO-PDRF-EMA99,102,gaussian,70001,unaffected,accuracy,0.6021546748749519,2599,0.0018106324493728824
RO-PDRF-EMA99,102,gaussian,70001,unaffected,macro_f1,0.5586365344381173,2599,0.0018106324493728824
RO-PDRF-EMA99,102,gaussian,70001,unaffected,macro_auroc,0.8708018992340633,2599,0.0018106324493728824
RO-PDRF-EMA99,102,gaussian,70001,unaffected,macro_auprc,0.6243088359525953,2599,0.0018106324493728824
RO-PDRF-EMA99,102,gaussian,70001,unaffected,nll,1.579304188839638,2599,0.0018106324493728824
RO-PDRF-EMA99,102,gaussian,70001,unaffected,brier,0.5967502900089163,2599,0.0018106324493728824
RO-PDRF-EMA99,102,gaussian,70001,unaffected,ece15,0.21886640308957325,2599,0.0018106324493728824
RO-PDRF-EMA99,102,gaussian,70002,all,accuracy,0.5666819431714024,4364,0.0016029789198939472
RO-PDRF-EMA99,102,gaussian,70002,all,macro_f1,0.5390706757268601,4364,0.0016029789198939472
RO-PDRF-EMA99,102,gaussian,70002,all,macro_auroc,0.8455009362570453,4364,0.0016029789198939472
RO-PDRF-EMA99,102,gaussian,70002,all,macro_auprc,0.5780199063817437,4364,0.0016029789198939472
RO-PDRF-EMA99,102,gaussian,70002,all,nll,1.7949710337889382,4364,0.0016029789198939472
RO-PDRF-EMA99,102,gaussian,70002,all,brier,0.658361962246638,4364,0.0016029789198939472
RO-PDRF-EMA99,102,gaussian,70002,all,ece15,0.24295656368354934,4364,0.0016029789198939472
RO-PDRF-EMA99,102,gaussian,70002,affected,accuracy,0.5352509870276367,1773,0.0016029789198939472
RO-PDRF-EMA99,102,gaussian,70002,affected,macro_f1,0.5184192530044008,1773,0.0016029789198939472
RO-PDRF-EMA99,102,gaussian,70002,affected,macro_auroc,0.8129420732026621,1773,0.0016029789198939472
RO-PDRF-EMA99,102,gaussian,70002,affected,macro_auprc,0.5223424463674408,1773,0.0016029789198939472
RO-PDRF-EMA99,102,gaussian,70002,affected,nll,2.0805703052068023,1773,0.0016029789198939472
RO-PDRF-EMA99,102,gaussian,70002,affected,brier,0.7240276821139272,1773,0.0016029789198939472
RO-PDRF-EMA99,102,gaussian,70002,affected,ece15,0.2640587720101793,1773,0.0016029789198939472
RO-PDRF-EMA99,102,gaussian,70002,unaffected,accuracy,0.5881898880741027,2591,0.0016029789198939472
RO-PDRF-EMA99,102,gaussian,70002,unaffected,macro_f1,0.5524876954171016,2591,0.0016029789198939472
RO-PDRF-EMA99,102,gaussian,70002,unaffected,macro_auroc,0.8705114821888188,2591,0.0016029789198939472
RO-PDRF-EMA99,102,gaussian,70002,unaffected,macro_auprc,0.6296290123767136,2591,0.0016029789198939472
RO-PDRF-EMA99,102,gaussian,70002,unaffected,nll,1.5995378002019554,2591,0.0016029789198939472
RO-PDRF-EMA99,102,gaussian,70002,unaffected,brier,0.6134274499638498,2591,0.0016029789198939472
RO-PDRF-EMA99,102,gaussian,70002,unaffected,ece15,0.22991754374578627,2591,0.0016029789198939472
RO-PDRF-EMA99,102,gaussian,70003,all,accuracy,0.5712648945921174,4364,0.0015105407861211635
RO-PDRF-EMA99,102,gaussian,70003,all,macro_f1,0.5421183027689751,4364,0.0015105407861211635
RO-PDRF-EMA99,102,gaussian,70003,all,macro_auroc,0.8486981889286921,4364,0.0015105407861211635
RO-PDRF-EMA99,102,gaussian,70003,all,macro_auprc,0.583863640598157,4364,0.0015105407861211635
RO-PDRF-EMA99,102,gaussian,70003,all,nll,1.7707903777284089,4364,0.0015105407861211635
RO-PDRF-EMA99,102,gaussian,70003,all,brier,0.6502585296866402,4364,0.0015105407861211635
RO-PDRF-EMA99,102,gaussian,70003,all,ece15,0.2430569125453777,4364,0.0015105407861211635
RO-PDRF-EMA99,102,gaussian,70003,affected,accuracy,0.5280135823429541,1767,0.0015105407861211635
