seed,method,fault,true_class,pred_class,count
101,DWR,clipping,2,2,552
101,DWR,clipping,2,3,37
101,DWR,clipping,2,4,2
101,DWR,clipping,2,5,53
101,DWR,clipping,2,6,6
101,DWR,clipping,3,1,32
101,DWR,clipping,3,2,111
101,DWR,clipping,3,3,548
101,DWR,clipping,3,4,0
101,DWR,clipping,3,5,46
101,DWR,clipping,3,6,3
101,DWR,clipping,4,1,224
101,DWR,clipping,4,2,57
101,DWR,clipping,4,3,63
101,DWR,clipping,4,4,106
101,DWR,clipping,4,5,152
101,DWR,clipping,4,6,106
101,DWR,clipping,5,1,53
101,DWR,clipping,5,2,13
101,DWR,clipping,5,3,82
101,DWR,clipping,5,4,86
101,DWR,clipping,5,5,501
101,DWR,clipping,5,6,86
101,DWR,clipping,6,1,206
101,DWR,clipping,6,2,42
101,DWR,clipping,6,3,25
101,DWR,clipping,6,4,144
101,DWR,clipping,6,5,53
101,DWR,clipping,6,6,249
101,DWR,correlated_dual,1,1,342
101,DWR,correlated_dual,1,2,52
101,DWR,correlated_dual,1,3,2
101,DWR,correlated_dual,1,4,45
101,DWR,correlated_dual,1,5,184
101,DWR,correlated_dual,1,6,66
101,DWR,correlated_dual,2,1,38
101,DWR,correlated_dual,2,2,553
101,DWR,correlated_dual,2,3,28
101,DWR,correlated_dual,2,4,1
101,DWR,correlated_dual,2,5,58
101,DWR,correlated_dual,2,6,7
101,DWR,correlated_dual,3,1,31
101,DWR,correlated_dual,3,2,124
101,DWR,correlated_dual,3,3,518
101,DWR,correlated_dual,3,4,2
101,DWR,correlated_dual,3,5,55
101,DWR,correlated_dual,3,6,10
101,DWR,correlated_dual,4,1,173
101,DWR,correlated_dual,4,2,65
101,DWR,correlated_dual,4,3,21
101,DWR,correlated_dual,4,4,77
101,DWR,correlated_dual,4,5,166
101,DWR,correlated_dual,4,6,206
101,DWR,correlated_dual,5,1,55
101,DWR,correlated_dual,5,2,18
101,DWR,correlated_dual,5,3,35
101,DWR,correlated_dual,5,4,6
101,DWR,correlated_dual,5,5,579
101,DWR,correlated_dual,5,6,128
101,DWR,correlated_dual,6,1,155
101,DWR,correlated_dual,6,2,45
101,DWR,correlated_dual,6,3,27
101,DWR,correlated_dual,6,4,78
101,DWR,correlated_dual,6,5,51
101,DWR,correlated_dual,6,6,363
101,BCRF,natural,1,1,387
101,BCRF,natural,1,2,0
101,BCRF,natural,1,3,0
101,BCRF,natural,1,4,29
101,BCRF,natural,1,5,87
101,BCRF,natural,1,6,188
101,BCRF,natural,2,1,29
101,BCRF,natural,2,2,547
101,BCRF,natural,2,3,23
101,BCRF,natural,2,4,0
101,BCRF,natural,2,5,64
101,BCRF,natural,2,6,22
101,BCRF,natural,3,1,12
101,BCRF,natural,3,2,23
101,BCRF,natural,3,3,579
101,BCRF,natural,3,4,0
101,BCRF,natural,3,5,36
101,BCRF,natural,3,6,90
101,BCRF,natural,4,1,74
101,BCRF,natural,4,2,1
101,BCRF,natural,4,3,28
101,BCRF,natural,4,4,39
101,BCRF,natural,4,5,49
101,BCRF,natural,4,6,517
101,BCRF,natural,5,1,2
101,BCRF,natural,5,2,0
101,BCRF,natural,5,3,81
101,BCRF,natural,5,4,0
101,BCRF,natural,5,5,540
101,BCRF,natural,5,6,198
101,BCRF,natural,6,1,145
101,BCRF,natural,6,2,0
101,BCRF,natural,6,3,0
101,BCRF,natural,6,4,0
101,BCRF,natural,6,5,20
101,BCRF,natural,6,6,554
101,BCRF,silent_gaussian,1,1,387
101,BCRF,silent_gaussian,1,2,3
101,BCRF,silent_gaussian,1,3,11
101,BCRF,silent_gaussian,1,4,56
101,BCRF,silent_gaussian,1,5,87
101,BCRF,silent_gaussian,1,6,147
101,BCRF,silent_gaussian,2,1,56
101,BCRF,silent_gaussian,2,2,446
101,BCRF,silent_gaussian,2,3,67
101,BCRF,silent_gaussian,2,4,13
101,BCRF,silent_gaussian,2,5,50
101,BCRF,silent_gaussian,2,6,53
101,BCRF,silent_gaussian,3,1,31
101,BCRF,silent_gaussian,3,2,70
101,BCRF,silent_gaussian,3,3,517
101,BCRF,silent_gaussian,3,4,3
101,BCRF,silent_gaussian,3,5,41
101,BCRF,silent_gaussian,3,6,78
101,BCRF,silent_gaussian,4,1,130
101,BCRF,silent_gaussian,4,2,9
101,BCRF,silent_gaussian,4,3,49
101,BCRF,silent_gaussian,4,4,50
101,BCRF,silent_gaussian,4,5,44
101,BCRF,silent_gaussian,4,6,426
101,BCRF,silent_gaussian,5,1,19
101,BCRF,silent_gaussian,5,2,2
101,BCRF,silent_gaussian,5,3,81
101,BCRF,silent_gaussian,5,4,10
101,BCRF,silent_gaussian,5,5,519
101,BCRF,silent_gaussian,5,6,190
101,BCRF,silent_gaussian,6,1,153
101,BCRF,silent_gaussian,6,2,8
101,BCRF,silent_gaussian,6,3,28
101,BCRF,silent_gaussian,6,4,17
101,BCRF,silent_gaussian,6,5,17
101,BCRF,silent_gaussian,6,6,496
101,BCRF,gain_loss,1,1,399
101,BCRF,gain_loss,1,2,0
101,BCRF,gain_loss,1,3,6
101,BCRF,gain_loss,1,4,43
101,BCRF,gain_loss,1,5,90
101,BCRF,gain_loss,1,6,153
101,BCRF,gain_loss,2,1,55
101,BCRF,gain_loss,2,2,488
101,BCRF,gain_loss,2,3,31
101,BCRF,gain_loss,2,4,7
101,BCRF,gain_loss,2,5,48
101,BCRF,gain_loss,2,6,56
101,BCRF,gain_loss,3,1,20
101,BCRF,gain_loss,3,2,66
101,BCRF,gain_loss,3,3,532
101,BCRF,gain_loss,3,4,1
101,BCRF,gain_loss,3,5,38
101,BCRF,gain_loss,3,6,83
101,BCRF,gain_loss,4,1,106
101,BCRF,gain_loss,4,2,1
101,BCRF,gain_loss,4,3,27
101,BCRF,gain_loss,4,4,43
101,BCRF,gain_loss,4,5,43
101,BCRF,gain_loss,4,6,488
101,BCRF,gain_loss,5,1,7
101,BCRF,gain_loss,5,2,0
101,BCRF,gain_loss,5,3,68
101,BCRF,gain_loss,5,4,4
101,BCRF,gain_loss,5,5,528
101,BCRF,gain_loss,5,6,214
101,BCRF,gain_loss,6,1,155
101,BCRF,gain_loss,6,2,0
101,BCRF,gain_loss,6,3,4
101,BCRF,gain_loss,6,4,3
101,BCRF,gain_loss,6,5,15
101,BCRF,gain_loss,6,6,542
101,BCRF,offset,1,1,405
101,BCRF,offset,1,2,0
101,BCRF,offset,1,3,3
101,BCRF,offset,1,4,64
101,BCRF,offset,1,5,71
101,BCRF,offset,1,6,148
101,BCRF,offset,2,1,151
101,BCRF,offset,2,2,378
101,BCRF,offset,2,3,46
101,BCRF,offset,2,4,11
101,BCRF,offset,2,5,45
101,BCRF,offset,2,6,54
101,BCRF,offset,3,1,41
101,BCRF,offset,3,2,53
101,BCRF,offset,3,3,528
101,BCRF,offset,3,4,4
101,BCRF,offset,3,5,31
101,BCRF,offset,3,6,83
101,BCRF,offset,4,1,135
101,BCRF,offset,4,2,1
101,BCRF,offset,4,3,21
101,BCRF,offset,4,4,62
101,BCRF,offset,4,5,33
101,BCRF,offset,4,6,456
101,BCRF,offset,5,1,8
101,BCRF,offset,5,2,0
101,BCRF,offset,5,3,70
101,BCRF,offset,5,4,10
101,BCRF,offset,5,5,497
101,BCRF,offset,5,6,236
101,BCRF,offset,6,1,165
101,BCRF,offset,6,2,0
101,BCRF,offset,6,3,3
101,BCRF,offset,6,4,10
101,BCRF,offset,6,5,13
101,BCRF,offset,6,6,528
101,BCRF,linear_drift,1,1,397
101,BCRF,linear_drift,1,2,0
101,BCRF,linear_drift,1,3,3
101,BCRF,linear_drift,1,4,56
101,BCRF,linear_drift,1,5,73
101,BCRF,linear_drift,1,6,162
101,BCRF,linear_drift,2,1,95
101,BCRF,linear_drift,2,2,427
101,BCRF,linear_drift,2,3,48
101,BCRF,linear_drift,2,4,7
101,BCRF,linear_drift,2,5,46
101,BCRF,linear_drift,2,6,62
101,BCRF,linear_drift,3,1,34
101,BCRF,linear_drift,3,2,53
101,BCRF,linear_drift,3,3,529
101,BCRF,linear_drift,3,4,2
101,BCRF,linear_drift,3,5,36
101,BCRF,linear_drift,3,6,86
101,BCRF,linear_drift,4,1,111
101,BCRF,linear_drift,4,2,1
101,BCRF,linear_drift,4,3,29
101,BCRF,linear_drift,4,4,48
101,BCRF,linear_drift,4,5,35
101,BCRF,linear_drift,4,6,484
101,BCRF,linear_drift,5,1,8
101,BCRF,linear_drift,5,2,0
101,BCRF,linear_drift,5,3,68
101,BCRF,linear_drift,5,4,6
101,BCRF,linear_drift,5,5,526
101,BCRF,linear_drift,5,6,213
101,BCRF,linear_drift,6,1,147
101,BCRF,linear_drift,6,2,0
101,BCRF,linear_drift,6,3,3
101,BCRF,linear_drift,6,4,5
101,BCRF,linear_drift,6,5,14
101,BCRF,linear_drift,6,6,550
101,BCRF,stuck_at,1,1,408
101,BCRF,stuck_at,1,2,0
101,BCRF,stuck_at,1,3,4
101,BCRF,stuck_at,1,4,49
101,BCRF,stuck_at,1,5,83
101,BCRF,stuck_at,1,6,147
101,BCRF,stuck_at,2,1,78
101,BCRF,stuck_at,2,2,453
101,BCRF,stuck_at,2,3,40
101,BCRF,stuck_at,2,4,8
101,BCRF,stuck_at,2,5,44
101,BCRF,stuck_at,2,6,62
101,BCRF,stuck_at,3,1,37
101,BCRF,stuck_at,3,2,59
101,BCRF,stuck_at,3,3,525
101,BCRF,stuck_at,3,4,1
101,BCRF,stuck_at,3,5,30
101,BCRF,stuck_at,3,6,88
101,BCRF,stuck_at,4,1,129
101,BCRF,stuck_at,4,2,1
101,BCRF,stuck_at,4,3,23
101,BCRF,stuck_at,4,4,47
101,BCRF,stuck_at,4,5,36
101,BCRF,stuck_at,4,6,472
101,BCRF,stuck_at,5,1,16
101,BCRF,stuck_at,5,2,0
101,BCRF,stuck_at,5,3,69
101,BCRF,stuck_at,5,4,2
101,BCRF,stuck_at,5,5,521
101,BCRF,stuck_at,5,6,213
101,BCRF,stuck_at,6,1,171
101,BCRF,stuck_at,6,2,0
101,BCRF,stuck_at,6,3,5
101,BCRF,stuck_at,6,4,4
101,BCRF,stuck_at,6,5,15
101,BCRF,stuck_at,6,6,524
101,BCRF,clipping,1,1,395
101,BCRF,clipping,1,2,0
101,BCRF,clipping,1,3,6
101,BCRF,clipping,1,4,43
101,BCRF,clipping,1,5,97
101,BCRF,clipping,1,6,150
101,BCRF,clipping,2,1,33
101,BCRF,clipping,2,2,486
101,BCRF,clipping,2,3,66
101,BCRF,clipping,2,4,7
101,BCRF,clipping,2,5,47
101,BCRF,clipping,2,6,46
101,BCRF,clipping,3,1,14
101,BCRF,clipping,3,2,65
101,BCRF,clipping,3,3,560
101,BCRF,clipping,3,4,1
101,BCRF,clipping,3,5,33
101,BCRF,clipping,3,6,67
101,BCRF,clipping,4,1,108
101,BCRF,clipping,4,2,3
101,BCRF,clipping,4,3,48
101,BCRF,clipping,4,4,50
101,BCRF,clipping,4,5,53
101,BCRF,clipping,4,6,446
101,BCRF,clipping,5,1,8
101,BCRF,clipping,5,2,0
101,BCRF,clipping,5,3,88
101,BCRF,clipping,5,4,4
101,BCRF,clipping,5,5,534
101,BCRF,clipping,5,6,187
101,BCRF,clipping,6,1,149
101,BCRF,clipping,6,2,2
101,BCRF,clipping,6,3,16
101,BCRF,clipping,6,4,19
101,BCRF,clipping,6,5,17
101,BCRF,clipping,6,6,516
101,BCRF,correlated_dual,1,1,375
101,BCRF,correlated_dual,1,2,5
101,BCRF,correlated_dual,1,3,22
101,BCRF,correlated_dual,1,4,49
101,BCRF,correlated_dual,1,5,99
101,BCRF,correlated_dual,1,6,141
101,BCRF,correlated_dual,2,1,53
101,BCRF,correlated_dual,2,2,424
101,BCRF,correlated_dual,2,3,92
101,BCRF,correlated_dual,2,4,20
101,BCRF,correlated_dual,2,5,54
101,BCRF,correlated_dual,2,6,42
101,BCRF,correlated_dual,3,1,40
101,BCRF,correlated_dual,3,2,79
101,BCRF,correlated_dual,3,3,506
101,BCRF,correlated_dual,3,4,9
101,BCRF,correlated_dual,3,5,40
101,BCRF,correlated_dual,3,6,66
101,BCRF,correlated_dual,4,1,141
101,BCRF,correlated_dual,4,2,10
101,BCRF,correlated_dual,4,3,60
101,BCRF,correlated_dual,4,4,48
101,BCRF,correlated_dual,4,5,70
101,BCRF,correlated_dual,4,6,379
101,BCRF,correlated_dual,5,1,35
101,BCRF,correlated_dual,5,2,3
101,BCRF,correlated_dual,5,3,81
101,BCRF,correlated_dual,5,4,16
101,BCRF,correlated_dual,5,5,503
101,BCRF,correlated_dual,5,6,183
101,BCRF,correlated_dual,6,1,152
101,BCRF,correlated_dual,6,2,7
101,BCRF,correlated_dual,6,3,49
101,BCRF,correlated_dual,6,4,19
101,BCRF,correlated_dual,6,5,32
101,BCRF,correlated_dual,6,6,460
102,UF,natural,1,1,503
102,UF,natural,1,2,0
102,UF,natural,1,3,0
102,UF,natural,1,4,67
102,UF,natural,1,5,104
102,UF,natural,1,6,17
102,UF,natural,2,1,48
102,UF,natural,2,2,572
102,UF,natural,2,3,10
102,UF,natural,2,4,1
102,UF,natural,2,5,51
102,UF,natural,2,6,3
102,UF,natural,3,1,44
102,UF,natural,3,2,85
102,UF,natural,3,3,600
102,UF,natural,3,4,0
102,UF,natural,3,5,7
102,UF,natural,3,6,4
102,UF,natural,4,1,418
102,UF,natural,4,2,42
102,UF,natural,4,3,86
102,UF,natural,4,4,43
102,UF,natural,4,5,118
102,UF,natural,4,6,1
102,UF,natural,5,1,107
102,UF,natural,5,2,0
102,UF,natural,5,3,4
102,UF,natural,5,4,25
102,UF,natural,5,5,520
102,UF,natural,5,6,165
102,UF,natural,6,1,487
102,UF,natural,6,2,6
102,UF,natural,6,3,0
102,UF,natural,6,4,5
102,UF,natural,6,5,33
102,UF,natural,6,6,188
102,UF,silent_gaussian,1,1,407
102,UF,silent_gaussian,1,2,37
102,UF,silent_gaussian,1,3,18
102,UF,silent_gaussian,1,4,90
102,UF,silent_gaussian,1,5,86
102,UF,silent_gaussian,1,6,53
102,UF,silent_gaussian,2,1,69
102,UF,silent_gaussian,2,2,450
102,UF,silent_gaussian,2,3,26
102,UF,silent_gaussian,2,4,46
102,UF,silent_gaussian,2,5,49
102,UF,silent_gaussian,2,6,45
102,UF,silent_gaussian,3,1,37
102,UF,silent_gaussian,3,2,97
102,UF,silent_gaussian,3,3,521
102,UF,silent_gaussian,3,4,25
102,UF,silent_gaussian,3,5,15
102,UF,silent_gaussian,3,6,45
102,UF,silent_gaussian,4,1,286
102,UF,silent_gaussian,4,2,60
102,UF,silent_gaussian,4,3,61
102,UF,silent_gaussian,4,4,94
102,UF,silent_gaussian,4,5,115
102,UF,silent_gaussian,4,6,92
102,UF,silent_gaussian,5,1,110
102,UF,silent_gaussian,5,2,35
102,UF,silent_gaussian,5,3,44
102,UF,silent_gaussian,5,4,62
102,UF,silent_gaussian,5,5,455
102,UF,silent_gaussian,5,6,115
102,UF,silent_gaussian,6,1,266
102,UF,silent_gaussian,6,2,51
102,UF,silent_gaussian,6,3,60
102,UF,silent_gaussian,6,4,75
102,UF,silent_gaussian,6,5,46
102,UF,silent_gaussian,6,6,221
102,UF,gain_loss,1,1,454
102,UF,gain_loss,1,2,10
102,UF,gain_loss,1,3,3
102,UF,gain_loss,1,4,111
102,UF,gain_loss,1,5,83
102,UF,gain_loss,1,6,30
102,UF,gain_loss,2,1,83
102,UF,gain_loss,2,2,489
102,UF,gain_loss,2,3,28
102,UF,gain_loss,2,4,25
102,UF,gain_loss,2,5,42
102,UF,gain_loss,2,6,18
102,UF,gain_loss,3,1,43
102,UF,gain_loss,3,2,79
102,UF,gain_loss,3,3,556
102,UF,gain_loss,3,4,10
102,UF,gain_loss,3,5,11
102,UF,gain_loss,3,6,41
102,UF,gain_loss,4,1,360
102,UF,gain_loss,4,2,45
102,UF,gain_loss,4,3,41
102,UF,gain_loss,4,4,101
102,UF,gain_loss,4,5,93
102,UF,gain_loss,4,6,68
102,UF,gain_loss,5,1,124
102,UF,gain_loss,5,2,23
102,UF,gain_loss,5,3,26
102,UF,gain_loss,5,4,50
102,UF,gain_loss,5,5,446
102,UF,gain_loss,5,6,152
102,UF,gain_loss,6,1,343
102,UF,gain_loss,6,2,35
102,UF,gain_loss,6,3,16
102,UF,gain_loss,6,4,61
102,UF,gain_loss,6,5,21
102,UF,gain_loss,6,6,243
102,UF,offset,1,1,381
102,UF,offset,1,2,9
102,UF,offset,1,3,3
102,UF,offset,1,4,81
102,UF,offset,1,5,64
102,UF,offset,1,6,153
102,UF,offset,2,1,75
102,UF,offset,2,2,338
102,UF,offset,2,3,18
102,UF,offset,2,4,101
102,UF,offset,2,5,37
102,UF,offset,2,6,116
102,UF,offset,3,1,58
102,UF,offset,3,2,63
102,UF,offset,3,3,433
102,UF,offset,3,4,47
102,UF,offset,3,5,5
102,UF,offset,3,6,134
102,UF,offset,4,1,240
102,UF,offset,4,2,33
102,UF,offset,4,3,36
102,UF,offset,4,4,55
102,UF,offset,4,5,77
102,UF,offset,4,6,267
102,UF,offset,5,1,94
102,UF,offset,5,2,19
102,UF,offset,5,3,18
102,UF,offset,5,4,34
102,UF,offset,5,5,402
102,UF,offset,5,6,254
102,UF,offset,6,1,225
102,UF,offset,6,2,19
102,UF,offset,6,3,16
102,UF,offset,6,4,31
102,UF,offset,6,5,17
102,UF,offset,6,6,411
102,UF,linear_drift,1,1,404
102,UF,linear_drift,1,2,9
102,UF,linear_drift,1,3,3
102,UF,linear_drift,1,4,88
102,UF,linear_drift,1,5,64
102,UF,linear_drift,1,6,123
102,UF,linear_drift,2,1,95
102,UF,linear_drift,2,2,386
102,UF,linear_drift,2,3,23
102,UF,linear_drift,2,4,90
102,UF,linear_drift,2,5,37
102,UF,linear_drift,2,6,54
102,UF,linear_drift,3,1,55
102,UF,linear_drift,3,2,64
102,UF,linear_drift,3,3,503
102,UF,linear_drift,3,4,39
102,UF,linear_drift,3,5,10
102,UF,linear_drift,3,6,69
102,UF,linear_drift,4,1,252
102,UF,linear_drift,4,2,35
102,UF,linear_drift,4,3,42
102,UF,linear_drift,4,4,63
102,UF,linear_drift,4,5,77
102,UF,linear_drift,4,6,239
102,UF,linear_drift,5,1,98
102,UF,linear_drift,5,2,20
102,UF,linear_drift,5,3,18
102,UF,linear_drift,5,4,36
102,UF,linear_drift,5,5,423
102,UF,linear_drift,5,6,226
102,UF,linear_drift,6,1,241
102,UF,linear_drift,6,2,19
102,UF,linear_drift,6,3,16
102,UF,linear_drift,6,4,47
102,UF,linear_drift,6,5,17
102,UF,linear_drift,6,6,379
102,UF,stuck_at,1,1,450
102,UF,stuck_at,1,2,10
102,UF,stuck_at,1,3,3
102,UF,stuck_at,1,4,132
102,UF,stuck_at,1,5,67
102,UF,stuck_at,1,6,29
102,UF,stuck_at,2,1,89
102,UF,stuck_at,2,2,451
102,UF,stuck_at,2,3,31
102,UF,stuck_at,2,4,40
102,UF,stuck_at,2,5,30
102,UF,stuck_at,2,6,44
102,UF,stuck_at,3,1,42
102,UF,stuck_at,3,2,74
102,UF,stuck_at,3,3,549
102,UF,stuck_at,3,4,19
102,UF,stuck_at,3,5,12
102,UF,stuck_at,3,6,44
102,UF,stuck_at,4,1,345
102,UF,stuck_at,4,2,42
102,UF,stuck_at,4,3,36
102,UF,stuck_at,4,4,113
102,UF,stuck_at,4,5,86
102,UF,stuck_at,4,6,86
102,UF,stuck_at,5,1,142
102,UF,stuck_at,5,2,22
102,UF,stuck_at,5,3,31
102,UF,stuck_at,5,4,76
102,UF,stuck_at,5,5,407
102,UF,stuck_at,5,6,143
102,UF,stuck_at,6,1,319
102,UF,stuck_at,6,2,31
102,UF,stuck_at,6,3,23
102,UF,stuck_at,6,4,82
102,UF,stuck_at,6,5,18
102,UF,stuck_at,6,6,246
102,UF,clipping,1,1,460
102,UF,clipping,1,2,14
102,UF,clipping,1,3,4
102,UF,clipping,1,4,87
102,UF,clipping,1,5,97
102,UF,clipping,1,6,29
102,UF,clipping,2,1,66
102,UF,clipping,2,2,521
102,UF,clipping,2,3,32
102,UF,clipping,2,4,16
102,UF,clipping,2,5,35
102,UF,clipping,2,6,15
102,UF,clipping,3,1,36
102,UF,clipping,3,2,101
102,UF,clipping,3,3,568
102,UF,clipping,3,4,3
102,UF,clipping,3,5,10
102,UF,clipping,3,6,22
102,UF,clipping,4,1,352
102,UF,clipping,4,2,78
102,UF,clipping,4,3,81
102,UF,clipping,4,4,60
102,UF,clipping,4,5,91
102,UF,clipping,4,6,46
102,UF,clipping,5,1,149
102,UF,clipping,5,2,35
102,UF,clipping,5,3,44
102,UF,clipping,5,4,46
102,UF,clipping,5,5,439
102,UF,clipping,5,6,108
102,UF,clipping,6,1,391
102,UF,clipping,6,2,53
102,UF,clipping,6,3,43
102,UF,clipping,6,4,51
102,UF,clipping,6,5,27
102,UF,clipping,6,6,154
102,UF,correlated_dual,1,1,412
102,UF,correlated_dual,1,2,31
102,UF,correlated_dual,1,3,29
102,UF,correlated_dual,1,4,96
102,UF,correlated_dual,1,5,88
102,UF,correlated_dual,1,6,35
102,UF,correlated_dual,2,1,87
102,UF,correlated_dual,2,2,407
102,UF,correlated_dual,2,3,62
102,UF,correlated_dual,2,4,58
102,UF,correlated_dual,2,5,48
102,UF,correlated_dual,2,6,23
102,UF,correlated_dual,3,1,68
102,UF,correlated_dual,3,2,97
102,UF,correlated_dual,3,3,510
102,UF,correlated_dual,3,4,18
102,UF,correlated_dual,3,5,17
102,UF,correlated_dual,3,6,30
102,UF,correlated_dual,4,1,303
102,UF,correlated_dual,4,2,56
102,UF,correlated_dual,4,3,76
102,UF,correlated_dual,4,4,102
102,UF,correlated_dual,4,5,116
102,UF,correlated_dual,4,6,55
102,UF,correlated_dual,5,1,138
102,UF,correlated_dual,5,2,35
102,UF,correlated_dual,5,3,44
102,UF,correlated_dual,5,4,69
102,UF,correlated_dual,5,5,428
102,UF,correlated_dual,5,6,107
102,UF,correlated_dual,6,1,299
102,UF,correlated_dual,6,2,33
102,UF,correlated_dual,6,3,80
102,UF,correlated_dual,6,4,87
102,UF,correlated_dual,6,5,48
102,UF,correlated_dual,6,6,172
102,CAGF,natural,1,1,389
102,CAGF,natural,1,2,1
102,CAGF,natural,1,3,0
102,CAGF,natural,1,4,67
102,CAGF,natural,1,5,162
102,CAGF,natural,1,6,72
102,CAGF,natural,2,1,35
102,CAGF,natural,2,2,595
102,CAGF,natural,2,3,1
102,CAGF,natural,2,4,7
102,CAGF,natural,2,5,46
102,CAGF,natural,2,6,1
102,CAGF,natural,3,1,102
102,CAGF,natural,3,2,88
102,CAGF,natural,3,3,521
102,CAGF,natural,3,4,0
102,CAGF,natural,3,5,28
102,CAGF,natural,3,6,1
102,CAGF,natural,4,1,339
102,CAGF,natural,4,2,7
102,CAGF,natural,4,3,19
102,CAGF,natural,4,4,79
102,CAGF,natural,4,5,129
102,CAGF,natural,4,6,135
102,CAGF,natural,5,1,80
102,CAGF,natural,5,2,0
102,CAGF,natural,5,3,5
102,CAGF,natural,5,4,46
102,CAGF,natural,5,5,639
102,CAGF,natural,5,6,51
102,CAGF,natural,6,1,276
102,CAGF,natural,6,2,0
102,CAGF,natural,6,3,0
102,CAGF,natural,6,4,107
102,CAGF,natural,6,5,49
102,CAGF,natural,6,6,287
102,CAGF,silent_gaussian,1,1,386
102,CAGF,silent_gaussian,1,2,16
102,CAGF,silent_gaussian,1,3,4
102,CAGF,silent_gaussian,1,4,85
102,CAGF,silent_gaussian,1,5,129
102,CAGF,silent_gaussian,1,6,71
102,CAGF,silent_gaussian,2,1,39
102,CAGF,silent_gaussian,2,2,521
102,CAGF,silent_gaussian,2,3,49
102,CAGF,silent_gaussian,2,4,9
102,CAGF,silent_gaussian,2,5,46
102,CAGF,silent_gaussian,2,6,21
102,CAGF,silent_gaussian,3,1,86
102,CAGF,silent_gaussian,3,2,137
102,CAGF,silent_gaussian,3,3,479
102,CAGF,silent_gaussian,3,4,6
102,CAGF,silent_gaussian,3,5,20
102,CAGF,silent_gaussian,3,6,12
102,CAGF,silent_gaussian,4,1,299
102,CAGF,silent_gaussian,4,2,39
102,CAGF,silent_gaussian,4,3,32
102,CAGF,silent_gaussian,4,4,72
102,CAGF,silent_gaussian,4,5,89
102,CAGF,silent_gaussian,4,6,177
102,CAGF,silent_gaussian,5,1,82
102,CAGF,silent_gaussian,5,2,27
102,CAGF,silent_gaussian,5,3,32
102,CAGF,silent_gaussian,5,4,48
102,CAGF,silent_gaussian,5,5,562
102,CAGF,silent_gaussian,5,6,70
102,CAGF,silent_gaussian,6,1,351
102,CAGF,silent_gaussian,6,2,22
102,CAGF,silent_gaussian,6,3,23
102,CAGF,silent_gaussian,6,4,71
102,CAGF,silent_gaussian,6,5,50
102,CAGF,silent_gaussian,6,6,202
102,CAGF,gain_loss,1,1,377
102,CAGF,gain_loss,1,2,5
102,CAGF,gain_loss,1,3,1
102,CAGF,gain_loss,1,4,109
102,CAGF,gain_loss,1,5,126
102,CAGF,gain_loss,1,6,73
102,CAGF,gain_loss,2,1,60
102,CAGF,gain_loss,2,2,516
102,CAGF,gain_loss,2,3,21
102,CAGF,gain_loss,2,4,29
102,CAGF,gain_loss,2,5,46
102,CAGF,gain_loss,2,6,13
102,CAGF,gain_loss,3,1,109
102,CAGF,gain_loss,3,2,121
102,CAGF,gain_loss,3,3,466
102,CAGF,gain_loss,3,4,13
102,CAGF,gain_loss,3,5,25
102,CAGF,gain_loss,3,6,6
102,CAGF,gain_loss,4,1,271
102,CAGF,gain_loss,4,2,19
102,CAGF,gain_loss,4,3,18
102,CAGF,gain_loss,4,4,170
102,CAGF,gain_loss,4,5,69
102,CAGF,gain_loss,4,6,161
102,CAGF,gain_loss,5,1,78
102,CAGF,gain_loss,5,2,16
102,CAGF,gain_loss,5,3,4
102,CAGF,gain_loss,5,4,105
102,CAGF,gain_loss,5,5,562
102,CAGF,gain_loss,5,6,56
102,CAGF,gain_loss,6,1,251
102,CAGF,gain_loss,6,2,4
102,CAGF,gain_loss,6,3,5
102,CAGF,gain_loss,6,4,219
102,CAGF,gain_loss,6,5,48
102,CAGF,gain_loss,6,6,192
102,CAGF,offset,1,1,384
102,CAGF,offset,1,2,11
102,CAGF,offset,1,3,3
102,CAGF,offset,1,4,102
102,CAGF,offset,1,5,116
102,CAGF,offset,1,6,75
102,CAGF,offset,2,1,38
102,CAGF,offset,2,2,541
102,CAGF,offset,2,3,36
102,CAGF,offset,2,4,8
102,CAGF,offset,2,5,47
102,CAGF,offset,2,6,15
102,CAGF,offset,3,1,87
102,CAGF,offset,3,2,138
102,CAGF,offset,3,3,471
102,CAGF,offset,3,4,8
102,CAGF,offset,3,5,20
102,CAGF,offset,3,6,16
102,CAGF,offset,4,1,295
102,CAGF,offset,4,2,44
102,CAGF,offset,4,3,22
102,CAGF,offset,4,4,75
102,CAGF,offset,4,5,70
102,CAGF,offset,4,6,202
102,CAGF,offset,5,1,88
102,CAGF,offset,5,2,23
102,CAGF,offset,5,3,9
102,CAGF,offset,5,4,49
102,CAGF,offset,5,5,548
102,CAGF,offset,5,6,104
102,CAGF,offset,6,1,340
102,CAGF,offset,6,2,32
102,CAGF,offset,6,3,21
102,CAGF,offset,6,4,68
102,CAGF,offset,6,5,45
102,CAGF,offset,6,6,213
102,CAGF,linear_drift,1,1,378
102,CAGF,linear_drift,1,2,8
102,CAGF,linear_drift,1,3,1
102,CAGF,linear_drift,1,4,109
102,CAGF,linear_drift,1,5,108
102,CAGF,linear_drift,1,6,87
102,CAGF,linear_drift,2,1,49
102,CAGF,linear_drift,2,2,532
102,CAGF,linear_drift,2,3,21
102,CAGF,linear_drift,2,4,14
102,CAGF,linear_drift,2,5,46
102,CAGF,linear_drift,2,6,23
