representation,task,seed,method,fault,subset,metric,value
linear_resampling,pump,102,CAGF,pressure,unaffected,accuracy,0.8345323741007195
linear_resampling,pump,102,CAGF,pressure,unaffected,macro_f1,0.835708534621578
linear_resampling,pump,102,CAGF,pressure,unaffected,macro_auroc,0.9523083630913897
linear_resampling,pump,102,CAGF,pressure,unaffected,macro_auprc,0.9159925392980409
linear_resampling,pump,102,CAGF,pressure,unaffected,nll,0.450587233563844
linear_resampling,pump,102,CAGF,vibration,all,accuracy,0.8853211009174312
linear_resampling,pump,102,CAGF,vibration,all,macro_f1,0.8849902075989032
linear_resampling,pump,102,CAGF,vibration,all,macro_auroc,0.9546961344906549
linear_resampling,pump,102,CAGF,vibration,all,macro_auprc,0.9219124764027559
linear_resampling,pump,102,CAGF,vibration,all,nll,0.5026178031447097
linear_resampling,pump,102,CAGF,vibration,affected,accuracy,0.9012345679012346
linear_resampling,pump,102,CAGF,vibration,affected,macro_f1,0.9034798534798535
linear_resampling,pump,102,CAGF,vibration,affected,macro_auroc,0.9354075230577963
linear_resampling,pump,102,CAGF,vibration,affected,macro_auprc,0.8913054745110758
linear_resampling,pump,102,CAGF,vibration,affected,nll,0.5750656311551683
linear_resampling,pump,102,CAGF,vibration,unaffected,accuracy,0.8759124087591241
linear_resampling,pump,102,CAGF,vibration,unaffected,macro_f1,0.8701258281090213
linear_resampling,pump,102,CAGF,vibration,unaffected,macro_auroc,0.9653059240527715
linear_resampling,pump,102,CAGF,vibration,unaffected,macro_auprc,0.9391578505355298
linear_resampling,pump,102,CAGF,vibration,unaffected,nll,0.45978368585385476
linear_resampling,pump,102,PDRF_NOQ,pressure,all,accuracy,0.8899082568807339
linear_resampling,pump,102,PDRF_NOQ,pressure,all,macro_f1,0.8904036134203809
linear_resampling,pump,102,PDRF_NOQ,pressure,all,macro_auroc,0.9630670910636665
linear_resampling,pump,102,PDRF_NOQ,pressure,all,macro_auprc,0.9302110097305255
linear_resampling,pump,102,PDRF_NOQ,pressure,all,nll,0.47855661186289505
linear_resampling,pump,102,PDRF_NOQ,pressure,affected,accuracy,0.7721518987341772
linear_resampling,pump,102,PDRF_NOQ,pressure,affected,macro_f1,0.7702821869488536
linear_resampling,pump,102,PDRF_NOQ,pressure,affected,macro_auroc,0.8905586792046281
linear_resampling,pump,102,PDRF_NOQ,pressure,affected,macro_auprc,0.8146225797663708
linear_resampling,pump,102,PDRF_NOQ,pressure,affected,nll,1.1400837792308793
linear_resampling,pump,102,PDRF_NOQ,pressure,unaffected,accuracy,0.9568345323741008
linear_resampling,pump,102,PDRF_NOQ,pressure,unaffected,macro_f1,0.9569136660922494
linear_resampling,pump,102,PDRF_NOQ,pressure,unaffected,macro_auroc,0.998603277862327
linear_resampling,pump,102,PDRF_NOQ,pressure,unaffected,macro_auprc,0.9973377941106402
linear_resampling,pump,102,PDRF_NOQ,pressure,unaffected,nll,0.10258073976166653
linear_resampling,pump,102,PDRF_NOQ,vibration,all,accuracy,0.9724770642201835
linear_resampling,pump,102,PDRF_NOQ,vibration,all,macro_f1,0.9725915668164907
linear_resampling,pump,102,PDRF_NOQ,vibration,all,macro_auroc,0.9993053841512746
linear_resampling,pump,102,PDRF_NOQ,vibration,all,macro_auprc,0.9986657243340383
linear_resampling,pump,102,PDRF_NOQ,vibration,all,nll,0.06990726573460264
linear_resampling,pump,102,PDRF_NOQ,vibration,affected,accuracy,0.9753086419753086
linear_resampling,pump,102,PDRF_NOQ,vibration,affected,macro_f1,0.974074074074074
linear_resampling,pump,102,PDRF_NOQ,vibration,affected,macro_auroc,0.9993152533225392
linear_resampling,pump,102,PDRF_NOQ,vibration,affected,macro_auprc,0.9987190197716513
linear_resampling,pump,102,PDRF_NOQ,vibration,affected,nll,0.06098378796148413
linear_resampling,pump,102,PDRF_NOQ,vibration,unaffected,accuracy,0.9708029197080292
linear_resampling,pump,102,PDRF_NOQ,vibration,unaffected,macro_f1,0.9683518645643584
linear_resampling,pump,102,PDRF_NOQ,vibration,unaffected,macro_auroc,0.9990865301745645
linear_resampling,pump,102,PDRF_NOQ,vibration,unaffected,macro_auprc,0.9980720582247327
linear_resampling,pump,102,PDRF_NOQ,vibration,unaffected,nll,0.07518319054936612
linear_resampling,pump,102,PDRF_RCIA_R30_NOQ,pressure,all,accuracy,0.9128440366972477
linear_resampling,pump,102,PDRF_RCIA_R30_NOQ,pressure,all,macro_f1,0.9130286323252754
linear_resampling,pump,102,PDRF_RCIA_R30_NOQ,pressure,all,macro_auroc,0.9697360031264141
linear_resampling,pump,102,PDRF_RCIA_R30_NOQ,pressure,all,macro_auprc,0.9418367344632831
linear_resampling,pump,102,PDRF_RCIA_R30_NOQ,pressure,all,nll,0.41867748852260234
linear_resampling,pump,102,PDRF_RCIA_R30_NOQ,pressure,affected,accuracy,0.8354430379746836
linear_resampling,pump,102,PDRF_RCIA_R30_NOQ,pressure,affected,macro_f1,0.8335061451896091
linear_resampling,pump,102,PDRF_RCIA_R30_NOQ,pressure,affected,macro_auroc,0.9158949634791291
linear_resampling,pump,102,PDRF_RCIA_R30_NOQ,pressure,affected,macro_auprc,0.8554549437334728
linear_resampling,pump,102,PDRF_RCIA_R30_NOQ,pressure,affected,nll,0.9342654606937938
linear_resampling,pump,102,PDRF_RCIA_R30_NOQ,pressure,unaffected,accuracy,0.9568345323741008
linear_resampling,pump,102,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_f1,0.9569136660922494
linear_resampling,pump,102,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_auroc,0.9952693808666475
linear_resampling,pump,102,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_auprc,0.9913926517965845
linear_resampling,pump,102,PDRF_RCIA_R30_NOQ,pressure,unaffected,nll,0.12564547556199732
linear_resampling,pump,102,PDRF_RCIA_R30_NOQ,vibration,all,accuracy,0.9770642201834863
linear_resampling,pump,102,PDRF_RCIA_R30_NOQ,vibration,all,macro_f1,0.9769734040426691
linear_resampling,pump,102,PDRF_RCIA_R30_NOQ,vibration,all,macro_auroc,0.9992398220137946
linear_resampling,pump,102,PDRF_RCIA_R30_NOQ,vibration,all,macro_auprc,0.9985471851736932
linear_resampling,pump,102,PDRF_RCIA_R30_NOQ,vibration,all,nll,0.06596479749558683
linear_resampling,pump,102,PDRF_RCIA_R30_NOQ,vibration,affected,accuracy,0.9876543209876543
linear_resampling,pump,102,PDRF_RCIA_R30_NOQ,vibration,affected,macro_f1,0.9871750830184358
linear_resampling,pump,102,PDRF_RCIA_R30_NOQ,vibration,affected,macro_auroc,0.9991094920056668
linear_resampling,pump,102,PDRF_RCIA_R30_NOQ,vibration,affected,macro_auprc,0.9984940984940985
linear_resampling,pump,102,PDRF_RCIA_R30_NOQ,vibration,affected,nll,0.059580333487719406
linear_resampling,pump,102,PDRF_RCIA_R30_NOQ,vibration,unaffected,accuracy,0.9708029197080292
linear_resampling,pump,102,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_f1,0.9690586482459705
linear_resampling,pump,102,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_auroc,0.9991604834242289
linear_resampling,pump,102,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_auprc,0.9981311705000803
linear_resampling,pump,102,PDRF_RCIA_R30_NOQ,vibration,unaffected,nll,0.0697395535878296
linear_resampling,pump,103,CAGF,pressure,all,accuracy,0.8119266055045872
linear_resampling,pump,103,CAGF,pressure,all,macro_f1,0.8127450980392158
linear_resampling,pump,103,CAGF,pressure,all,macro_auroc,0.9325875533067314
linear_resampling,pump,103,CAGF,pressure,all,macro_auprc,0.878511576579318
linear_resampling,pump,103,CAGF,pressure,all,nll,0.7001236622193111
linear_resampling,pump,103,CAGF,pressure,affected,accuracy,0.7974683544303798
linear_resampling,pump,103,CAGF,pressure,affected,macro_f1,0.7975326560232222
linear_resampling,pump,103,CAGF,pressure,affected,macro_auroc,0.9150995780777503
linear_resampling,pump,103,CAGF,pressure,affected,macro_auprc,0.8553104540178383
linear_resampling,pump,103,CAGF,pressure,affected,nll,0.928167084189314
linear_resampling,pump,103,CAGF,pressure,unaffected,accuracy,0.8201438848920863
linear_resampling,pump,103,CAGF,pressure,unaffected,macro_f1,0.8217967599410899
linear_resampling,pump,103,CAGF,pressure,unaffected,macro_auroc,0.9455825450349638
linear_resampling,pump,103,CAGF,pressure,unaffected,macro_auprc,0.898629524818055
linear_resampling,pump,103,CAGF,pressure,unaffected,nll,0.5705162497327627
linear_resampling,pump,103,CAGF,vibration,all,accuracy,0.8348623853211009
linear_resampling,pump,103,CAGF,vibration,all,macro_f1,0.8346657279168337
linear_resampling,pump,103,CAGF,vibration,all,macro_auroc,0.9534521679213461
linear_resampling,pump,103,CAGF,vibration,all,macro_auprc,0.923238066138922
linear_resampling,pump,103,CAGF,vibration,all,nll,0.5025337124769599
linear_resampling,pump,103,CAGF,vibration,affected,accuracy,0.8641975308641975
linear_resampling,pump,103,CAGF,vibration,affected,macro_f1,0.8711876081971522
linear_resampling,pump,103,CAGF,vibration,affected,macro_auroc,0.9757735083509219
linear_resampling,pump,103,CAGF,vibration,affected,macro_auprc,0.9622732847948532
linear_resampling,pump,103,CAGF,vibration,affected,nll,0.3235905527611246
linear_resampling,pump,103,CAGF,vibration,unaffected,accuracy,0.8175182481751825
linear_resampling,pump,103,CAGF,vibration,unaffected,macro_f1,0.8126731339554386
linear_resampling,pump,103,CAGF,vibration,unaffected,macro_auroc,0.9459303951130537
linear_resampling,pump,103,CAGF,vibration,unaffected,macro_auprc,0.9070830208806776
linear_resampling,pump,103,CAGF,vibration,unaffected,nll,0.6083322229658842
linear_resampling,pump,103,PDRF_NOQ,pressure,all,accuracy,0.9036697247706422
linear_resampling,pump,103,PDRF_NOQ,pressure,all,macro_f1,0.9034034034034034
linear_resampling,pump,103,PDRF_NOQ,pressure,all,macro_auroc,0.9607831290194304
linear_resampling,pump,103,PDRF_NOQ,pressure,all,macro_auprc,0.9250403839639377
linear_resampling,pump,103,PDRF_NOQ,pressure,all,nll,0.4923860550807958
linear_resampling,pump,103,PDRF_NOQ,pressure,affected,accuracy,0.7848101265822784
linear_resampling,pump,103,PDRF_NOQ,pressure,affected,macro_f1,0.7784111610745993
linear_resampling,pump,103,PDRF_NOQ,pressure,affected,macro_auroc,0.8921242108626496
linear_resampling,pump,103,PDRF_NOQ,pressure,affected,macro_auprc,0.8020578570961173
linear_resampling,pump,103,PDRF_NOQ,pressure,affected,nll,1.1189621795551417
linear_resampling,pump,103,PDRF_NOQ,pressure,unaffected,accuracy,0.9712230215827338
linear_resampling,pump,103,PDRF_NOQ,pressure,unaffected,macro_f1,0.9711455305727862
linear_resampling,pump,103,PDRF_NOQ,pressure,unaffected,macro_auroc,0.9940226923829324
linear_resampling,pump,103,PDRF_NOQ,pressure,unaffected,macro_auprc,0.9905164473290746
linear_resampling,pump,103,PDRF_NOQ,pressure,unaffected,nll,0.13627444476803818
linear_resampling,pump,103,PDRF_NOQ,vibration,all,accuracy,0.9908256880733946
linear_resampling,pump,103,PDRF_NOQ,vibration,all,macro_f1,0.9908039460995126
linear_resampling,pump,103,PDRF_NOQ,vibration,all,macro_auroc,0.9986519053299875
linear_resampling,pump,103,PDRF_NOQ,vibration,all,macro_auprc,0.9980698505016319
linear_resampling,pump,103,PDRF_NOQ,vibration,all,nll,0.07648760864166178
linear_resampling,pump,103,PDRF_NOQ,vibration,affected,accuracy,1.0
linear_resampling,pump,103,PDRF_NOQ,vibration,affected,macro_f1,1.0
linear_resampling,pump,103,PDRF_NOQ,vibration,affected,macro_auroc,1.0
linear_resampling,pump,103,PDRF_NOQ,vibration,affected,macro_auprc,1.0
linear_resampling,pump,103,PDRF_NOQ,vibration,affected,nll,0.04001734356097463
linear_resampling,pump,103,PDRF_NOQ,vibration,unaffected,accuracy,0.9854014598540146
linear_resampling,pump,103,PDRF_NOQ,vibration,unaffected,macro_f1,0.9852263265752698
linear_resampling,pump,103,PDRF_NOQ,vibration,unaffected,macro_auroc,0.9981840680294068
linear_resampling,pump,103,PDRF_NOQ,vibration,unaffected,macro_auprc,0.997443717014202
linear_resampling,pump,103,PDRF_NOQ,vibration,unaffected,nll,0.09805032011272498
linear_resampling,pump,103,PDRF_RCIA_R30_NOQ,pressure,all,accuracy,0.908256880733945
linear_resampling,pump,103,PDRF_RCIA_R30_NOQ,pressure,all,macro_f1,0.9080939874043322
linear_resampling,pump,103,PDRF_RCIA_R30_NOQ,pressure,all,macro_auroc,0.968611591043098
linear_resampling,pump,103,PDRF_RCIA_R30_NOQ,pressure,all,macro_auprc,0.9369066752879381
linear_resampling,pump,103,PDRF_RCIA_R30_NOQ,pressure,all,nll,0.4236873520063648
linear_resampling,pump,103,PDRF_RCIA_R30_NOQ,pressure,affected,accuracy,0.810126582278481
linear_resampling,pump,103,PDRF_RCIA_R30_NOQ,pressure,affected,macro_f1,0.8034013605442176
linear_resampling,pump,103,PDRF_RCIA_R30_NOQ,pressure,affected,macro_auroc,0.9149552683514948
linear_resampling,pump,103,PDRF_RCIA_R30_NOQ,pressure,affected,macro_auprc,0.8427626679788524
linear_resampling,pump,103,PDRF_RCIA_R30_NOQ,pressure,affected,nll,0.9274751752494991
linear_resampling,pump,103,PDRF_RCIA_R30_NOQ,pressure,unaffected,accuracy,0.9640287769784173
linear_resampling,pump,103,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_f1,0.9638673973780357
linear_resampling,pump,103,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_auroc,0.9934830685778135
linear_resampling,pump,103,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_auprc,0.9872926523903504
linear_resampling,pump,103,PDRF_RCIA_R30_NOQ,pressure,unaffected,nll,0.13736189850846844
linear_resampling,pump,103,PDRF_RCIA_R30_NOQ,vibration,all,accuracy,0.9862385321100917
linear_resampling,pump,103,PDRF_RCIA_R30_NOQ,vibration,all,macro_f1,0.9862362362362362
linear_resampling,pump,103,PDRF_RCIA_R30_NOQ,vibration,all,macro_auroc,0.9995290667379709
linear_resampling,pump,103,PDRF_RCIA_R30_NOQ,vibration,all,macro_auprc,0.9991675785262387
linear_resampling,pump,103,PDRF_RCIA_R30_NOQ,vibration,all,nll,0.06027406625300478
linear_resampling,pump,103,PDRF_RCIA_R30_NOQ,vibration,affected,accuracy,0.9876543209876543
linear_resampling,pump,103,PDRF_RCIA_R30_NOQ,vibration,affected,macro_f1,0.9871750830184358
linear_resampling,pump,103,PDRF_RCIA_R30_NOQ,vibration,affected,macro_auroc,1.0
linear_resampling,pump,103,PDRF_RCIA_R30_NOQ,vibration,affected,macro_auprc,1.0
linear_resampling,pump,103,PDRF_RCIA_R30_NOQ,vibration,affected,nll,0.03388341777723462
linear_resampling,pump,103,PDRF_RCIA_R30_NOQ,vibration,unaffected,accuracy,0.9854014598540146
linear_resampling,pump,103,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_f1,0.9852263265752698
linear_resampling,pump,103,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_auroc,0.9992385618122608
linear_resampling,pump,103,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_auprc,0.9988062862923283
linear_resampling,pump,103,PDRF_RCIA_R30_NOQ,vibration,unaffected,nll,0.0758772963737156
linear_resampling,pump,104,CAGF,pressure,all,accuracy,0.7706422018348624
linear_resampling,pump,104,CAGF,pressure,all,macro_f1,0.7742044321754467
linear_resampling,pump,104,CAGF,pressure,all,macro_auroc,0.8798809511566361
linear_resampling,pump,104,CAGF,pressure,all,macro_auprc,0.7539795861181644
linear_resampling,pump,104,CAGF,pressure,all,nll,3.4832926250364604
linear_resampling,pump,104,CAGF,pressure,affected,accuracy,0.7468354430379747
linear_resampling,pump,104,CAGF,pressure,affected,macro_f1,0.7517241379310345
linear_resampling,pump,104,CAGF,pressure,affected,macro_auroc,0.8386976024619384
linear_resampling,pump,104,CAGF,pressure,affected,macro_auprc,0.7008887611392121
linear_resampling,pump,104,CAGF,pressure,affected,nll,3.9937242834784836
linear_resampling,pump,104,CAGF,pressure,unaffected,accuracy,0.7841726618705036
linear_resampling,pump,104,CAGF,pressure,unaffected,macro_f1,0.7870677073418365
linear_resampling,pump,104,CAGF,pressure,unaffected,macro_auroc,0.9039614687051349
linear_resampling,pump,104,CAGF,pressure,unaffected,macro_auprc,0.788022870475792
linear_resampling,pump,104,CAGF,pressure,unaffected,nll,3.193191178871569
linear_resampling,pump,104,CAGF,vibration,all,accuracy,0.8027522935779816
linear_resampling,pump,104,CAGF,vibration,all,macro_f1,0.8034314891520095
linear_resampling,pump,104,CAGF,vibration,all,macro_auroc,0.9013135567073923
linear_resampling,pump,104,CAGF,vibration,all,macro_auprc,0.7892077167357843
linear_resampling,pump,104,CAGF,vibration,all,nll,2.9304908763691575
linear_resampling,pump,104,CAGF,vibration,affected,accuracy,0.8024691358024691
linear_resampling,pump,104,CAGF,vibration,affected,macro_f1,0.8157382847038019
linear_resampling,pump,104,CAGF,vibration,affected,macro_auroc,0.8910220121240159
linear_resampling,pump,104,CAGF,vibration,affected,macro_auprc,0.7888620980953523
linear_resampling,pump,104,CAGF,vibration,affected,nll,3.149113212279805
linear_resampling,pump,104,CAGF,vibration,unaffected,accuracy,0.8029197080291971
linear_resampling,pump,104,CAGF,vibration,unaffected,macro_f1,0.7922657952069717
linear_resampling,pump,104,CAGF,vibration,unaffected,macro_auroc,0.9084088908905131
linear_resampling,pump,104,CAGF,vibration,unaffected,macro_auprc,0.7901580543662409
linear_resampling,pump,104,CAGF,vibration,unaffected,nll,2.8012324149913295
linear_resampling,pump,104,PDRF_NOQ,pressure,all,accuracy,0.9036697247706422
linear_resampling,pump,104,PDRF_NOQ,pressure,all,macro_f1,0.903667752096161
linear_resampling,pump,104,PDRF_NOQ,pressure,all,macro_auroc,0.9615171678527844
linear_resampling,pump,104,PDRF_NOQ,pressure,all,macro_auprc,0.924737032827467
linear_resampling,pump,104,PDRF_NOQ,pressure,all,nll,0.48300419583465143
linear_resampling,pump,104,PDRF_NOQ,pressure,affected,accuracy,0.810126582278481
linear_resampling,pump,104,PDRF_NOQ,pressure,affected,macro_f1,0.8062618490018959
linear_resampling,pump,104,PDRF_NOQ,pressure,affected,macro_auroc,0.903875533764546
linear_resampling,pump,104,PDRF_NOQ,pressure,affected,macro_auprc,0.8329536218298798
linear_resampling,pump,104,PDRF_NOQ,pressure,affected,nll,1.0624655132508463
linear_resampling,pump,104,PDRF_NOQ,pressure,unaffected,accuracy,0.9568345323741008
linear_resampling,pump,104,PDRF_NOQ,pressure,unaffected,macro_f1,0.9569136660922494
linear_resampling,pump,104,PDRF_NOQ,pressure,unaffected,macro_auroc,0.9930901627657915
linear_resampling,pump,104,PDRF_NOQ,pressure,unaffected,macro_auprc,0.9890003494517066
linear_resampling,pump,104,PDRF_NOQ,pressure,unaffected,nll,0.1536700657923536
linear_resampling,pump,104,PDRF_NOQ,vibration,all,accuracy,0.9770642201834863
linear_resampling,pump,104,PDRF_NOQ,vibration,all,macro_f1,0.9770654284332095
linear_resampling,pump,104,PDRF_NOQ,vibration,all,macro_auroc,0.9990212815555282
linear_resampling,pump,104,PDRF_NOQ,vibration,all,macro_auprc,0.9980729152877797
linear_resampling,pump,104,PDRF_NOQ,vibration,all,nll,0.0695411105432374
linear_resampling,pump,104,PDRF_NOQ,vibration,affected,accuracy,0.9876543209876543
linear_resampling,pump,104,PDRF_NOQ,vibration,affected,macro_f1,0.9871750830184358
linear_resampling,pump,104,PDRF_NOQ,vibration,affected,macro_auroc,0.9995210146394117
linear_resampling,pump,104,PDRF_NOQ,vibration,affected,macro_auprc,0.998956098956099
linear_resampling,pump,104,PDRF_NOQ,vibration,affected,nll,0.04661993422565844
linear_resampling,pump,104,PDRF_NOQ,vibration,unaffected,accuracy,0.9708029197080292
linear_resampling,pump,104,PDRF_NOQ,vibration,unaffected,macro_f1,0.9683518645643584
linear_resampling,pump,104,PDRF_NOQ,vibration,unaffected,macro_auroc,0.9984006056762217
linear_resampling,pump,104,PDRF_NOQ,vibration,unaffected,macro_auprc,0.9962403661360302
linear_resampling,pump,104,PDRF_NOQ,vibration,unaffected,nll,0.08309304690618555
linear_resampling,pump,104,PDRF_RCIA_R30_NOQ,pressure,all,accuracy,0.9220183486238532
