method,cost_scheme,coverage,reject_cost,fault_prevalence,expected_cost
UF,uniform,0.9,0.5,0.74,0.37023373052245645
UF,uniform,0.9,0.5,0.75,0.37024518790100824
UF,uniform,0.9,0.5,0.76,0.37025664527956004
UF,uniform,0.9,0.5,0.77,0.3702681026581118
UF,uniform,0.9,0.5,0.78,0.3702795600366636
UF,uniform,0.9,0.5,0.79,0.37029101741521536
UF,uniform,0.9,0.5,0.8,0.37030247479376716
UF,uniform,0.9,0.5,0.81,0.37031393217231895
UF,uniform,0.9,0.5,0.8200000000000001,0.37032538955087074
UF,uniform,0.9,0.5,0.8300000000000001,0.3703368469294225
UF,uniform,0.9,0.5,0.84,0.3703483043079743
UF,uniform,0.9,0.5,0.85,0.3703597616865261
UF,uniform,0.9,0.5,0.86,0.37037121906507786
UF,uniform,0.9,0.5,0.87,0.3703826764436297
UF,uniform,0.9,0.5,0.88,0.37039413382218145
UF,uniform,0.9,0.5,0.89,0.37040559120073324
UF,uniform,0.9,0.5,0.9,0.37041704857928504
UF,uniform,0.9,0.5,0.91,0.37042850595783683
UF,uniform,0.9,0.5,0.92,0.3704399633363886
UF,uniform,0.9,0.5,0.93,0.3704514207149404
UF,uniform,0.9,0.5,0.9400000000000001,0.3704628780934922
UF,uniform,0.9,0.5,0.9500000000000001,0.37047433547204395
UF,uniform,0.9,0.5,0.96,0.3704857928505958
UF,uniform,0.9,0.5,0.97,0.37049725022914753
UF,uniform,0.9,0.5,0.98,0.37050870760769933
UF,uniform,0.9,0.5,0.99,0.3705201649862511
UF,uniform,0.9,0.5,1.0,0.3705316223648029
UF,uniform,1.0,0.1,0.0,0.39298808432630616
UF,uniform,1.0,0.1,0.01,0.3929972502291476
UF,uniform,1.0,0.1,0.02,0.393006416131989
UF,uniform,1.0,0.1,0.03,0.39301558203483045
UF,uniform,1.0,0.1,0.04,0.39302474793767184
UF,uniform,1.0,0.1,0.05,0.3930339138405133
UF,uniform,1.0,0.1,0.06,0.39304307974335473
UF,uniform,1.0,0.1,0.07,0.3930522456461961
UF,uniform,1.0,0.1,0.08,0.3930614115490376
UF,uniform,1.0,0.1,0.09,0.393070577451879
UF,uniform,1.0,0.1,0.1,0.39307974335472046
UF,uniform,1.0,0.1,0.11,0.3930889092575619
UF,uniform,1.0,0.1,0.12,0.3930980751604033
UF,uniform,1.0,0.1,0.13,0.39310724106324474
UF,uniform,1.0,0.1,0.14,0.3931164069660862
UF,uniform,1.0,0.1,0.15,0.3931255728689276
UF,uniform,1.0,0.1,0.16,0.393134738771769
UF,uniform,1.0,0.1,0.17,0.39314390467461047
UF,uniform,1.0,0.1,0.18,0.3931530705774519
UF,uniform,1.0,0.1,0.19,0.39316223648029336
UF,uniform,1.0,0.1,0.2,0.39317140238313475
UF,uniform,1.0,0.1,0.21,0.3931805682859762
UF,uniform,1.0,0.1,0.22,0.39318973418881764
UF,uniform,1.0,0.1,0.23,0.39319890009165903
UF,uniform,1.0,0.1,0.24,0.3932080659945004
UF,uniform,1.0,0.1,0.25,0.39321723189734187
UF,uniform,1.0,0.1,0.26,0.39322639780018337
UF,uniform,1.0,0.1,0.27,0.3932355637030248
UF,uniform,1.0,0.1,0.28,0.3932447296058662
UF,uniform,1.0,0.1,0.29,0.3932538955087076
UF,uniform,1.0,0.1,0.3,0.39326306141154904
UF,uniform,1.0,0.1,0.31,0.3932722273143905
UF,uniform,1.0,0.1,0.32,0.3932813932172319
UF,uniform,1.0,0.1,0.33,0.3932905591200733
UF,uniform,1.0,0.1,0.34,0.39329972502291477
UF,uniform,1.0,0.1,0.35000000000000003,0.39330889092575616
UF,uniform,1.0,0.1,0.36,0.39331805682859766
UF,uniform,1.0,0.1,0.37,0.39332722273143905
UF,uniform,1.0,0.1,0.38,0.3933363886342805
UF,uniform,1.0,0.1,0.39,0.39334555453712194
UF,uniform,1.0,0.1,0.4,0.39335472043996333
UF,uniform,1.0,0.1,0.41000000000000003,0.3933638863428048
UF,uniform,1.0,0.1,0.42,0.3933730522456462
UF,uniform,1.0,0.1,0.43,0.3933822181484876
UF,uniform,1.0,0.1,0.44,0.3933913840513291
UF,uniform,1.0,0.1,0.45,0.3934005499541705
UF,uniform,1.0,0.1,0.46,0.39340971585701195
UF,uniform,1.0,0.1,0.47000000000000003,0.3934188817598534
UF,uniform,1.0,0.1,0.48,0.3934280476626948
UF,uniform,1.0,0.1,0.49,0.39343721356553624
UF,uniform,1.0,0.1,0.5,0.3934463794683777
UF,uniform,1.0,0.1,0.51,0.3934555453712191
UF,uniform,1.0,0.1,0.52,0.3934647112740605
UF,uniform,1.0,0.1,0.53,0.39347387717690196
UF,uniform,1.0,0.1,0.54,0.39348304307974336
UF,uniform,1.0,0.1,0.55,0.3934922089825848
UF,uniform,1.0,0.1,0.56,0.39350137488542625
UF,uniform,1.0,0.1,0.5700000000000001,0.39351054078826764
UF,uniform,1.0,0.1,0.58,0.3935197066911091
UF,uniform,1.0,0.1,0.59,0.39352887259395053
UF,uniform,1.0,0.1,0.6,0.3935380384967919
UF,uniform,1.0,0.1,0.61,0.39354720439963337
UF,uniform,1.0,0.1,0.62,0.3935563703024748
UF,uniform,1.0,0.1,0.63,0.39356553620531626
UF,uniform,1.0,0.1,0.64,0.3935747021081577
UF,uniform,1.0,0.1,0.65,0.3935838680109991
UF,uniform,1.0,0.1,0.66,0.3935930339138405
UF,uniform,1.0,0.1,0.67,0.393602199816682
UF,uniform,1.0,0.1,0.68,0.3936113657195234
UF,uniform,1.0,0.1,0.6900000000000001,0.39362053162236477
UF,uniform,1.0,0.1,0.7000000000000001,0.39362969752520627
UF,uniform,1.0,0.1,0.71,0.39363886342804766
UF,uniform,1.0,0.1,0.72,0.39364802933088916
UF,uniform,1.0,0.1,0.73,0.39365719523373055
UF,uniform,1.0,0.1,0.74,0.39366636113657194
UF,uniform,1.0,0.1,0.75,0.39367552703941344
UF,uniform,1.0,0.1,0.76,0.39368469294225483
UF,uniform,1.0,0.1,0.77,0.3936938588450962
UF,uniform,1.0,0.1,0.78,0.3937030247479377
UF,uniform,1.0,0.1,0.79,0.3937121906507791
UF,uniform,1.0,0.1,0.8,0.39372135655362056
UF,uniform,1.0,0.1,0.81,0.393730522456462
UF,uniform,1.0,0.1,0.8200000000000001,0.3937396883593034
UF,uniform,1.0,0.1,0.8300000000000001,0.39374885426214484
UF,uniform,1.0,0.1,0.84,0.3937580201649863
UF,uniform,1.0,0.1,0.85,0.39376718606782773
UF,uniform,1.0,0.1,0.86,0.3937763519706691
UF,uniform,1.0,0.1,0.87,0.39378551787351057
UF,uniform,1.0,0.1,0.88,0.393794683776352
UF,uniform,1.0,0.1,0.89,0.3938038496791934
UF,uniform,1.0,0.1,0.9,0.39381301558203485
UF,uniform,1.0,0.1,0.91,0.3938221814848763
UF,uniform,1.0,0.1,0.92,0.3938313473877177
UF,uniform,1.0,0.1,0.93,0.39384051329055914
UF,uniform,1.0,0.1,0.9400000000000001,0.3938496791934006
UF,uniform,1.0,0.1,0.9500000000000001,0.39385884509624197
UF,uniform,1.0,0.1,0.96,0.3938680109990834
UF,uniform,1.0,0.1,0.97,0.39387717690192486
UF,uniform,1.0,0.1,0.98,0.3938863428047663
UF,uniform,1.0,0.1,0.99,0.3938955087076077
UF,uniform,1.0,0.1,1.0,0.39390467461044915
UF,uniform,1.0,0.25,0.0,0.39298808432630616
UF,uniform,1.0,0.25,0.01,0.3929972502291476
UF,uniform,1.0,0.25,0.02,0.393006416131989
UF,uniform,1.0,0.25,0.03,0.39301558203483045
UF,uniform,1.0,0.25,0.04,0.39302474793767184
UF,uniform,1.0,0.25,0.05,0.3930339138405133
UF,uniform,1.0,0.25,0.06,0.39304307974335473
UF,uniform,1.0,0.25,0.07,0.3930522456461961
UF,uniform,1.0,0.25,0.08,0.3930614115490376
UF,uniform,1.0,0.25,0.09,0.393070577451879
UF,uniform,1.0,0.25,0.1,0.39307974335472046
UF,uniform,1.0,0.25,0.11,0.3930889092575619
UF,uniform,1.0,0.25,0.12,0.3930980751604033
UF,uniform,1.0,0.25,0.13,0.39310724106324474
UF,uniform,1.0,0.25,0.14,0.3931164069660862
UF,uniform,1.0,0.25,0.15,0.3931255728689276
UF,uniform,1.0,0.25,0.16,0.393134738771769
UF,uniform,1.0,0.25,0.17,0.39314390467461047
UF,uniform,1.0,0.25,0.18,0.3931530705774519
UF,uniform,1.0,0.25,0.19,0.39316223648029336
UF,uniform,1.0,0.25,0.2,0.39317140238313475
UF,uniform,1.0,0.25,0.21,0.3931805682859762
UF,uniform,1.0,0.25,0.22,0.39318973418881764
UF,uniform,1.0,0.25,0.23,0.39319890009165903
UF,uniform,1.0,0.25,0.24,0.3932080659945004
UF,uniform,1.0,0.25,0.25,0.39321723189734187
UF,uniform,1.0,0.25,0.26,0.39322639780018337
UF,uniform,1.0,0.25,0.27,0.3932355637030248
UF,uniform,1.0,0.25,0.28,0.3932447296058662
UF,uniform,1.0,0.25,0.29,0.3932538955087076
UF,uniform,1.0,0.25,0.3,0.39326306141154904
UF,uniform,1.0,0.25,0.31,0.3932722273143905
UF,uniform,1.0,0.25,0.32,0.3932813932172319
UF,uniform,1.0,0.25,0.33,0.3932905591200733
UF,uniform,1.0,0.25,0.34,0.39329972502291477
UF,uniform,1.0,0.25,0.35000000000000003,0.39330889092575616
UF,uniform,1.0,0.25,0.36,0.39331805682859766
UF,uniform,1.0,0.25,0.37,0.39332722273143905
UF,uniform,1.0,0.25,0.38,0.3933363886342805
UF,uniform,1.0,0.25,0.39,0.39334555453712194
UF,uniform,1.0,0.25,0.4,0.39335472043996333
UF,uniform,1.0,0.25,0.41000000000000003,0.3933638863428048
UF,uniform,1.0,0.25,0.42,0.3933730522456462
UF,uniform,1.0,0.25,0.43,0.3933822181484876
UF,uniform,1.0,0.25,0.44,0.3933913840513291
UF,uniform,1.0,0.25,0.45,0.3934005499541705
UF,uniform,1.0,0.25,0.46,0.39340971585701195
UF,uniform,1.0,0.25,0.47000000000000003,0.3934188817598534
UF,uniform,1.0,0.25,0.48,0.3934280476626948
UF,uniform,1.0,0.25,0.49,0.39343721356553624
UF,uniform,1.0,0.25,0.5,0.3934463794683777
UF,uniform,1.0,0.25,0.51,0.3934555453712191
UF,uniform,1.0,0.25,0.52,0.3934647112740605
UF,uniform,1.0,0.25,0.53,0.39347387717690196
UF,uniform,1.0,0.25,0.54,0.39348304307974336
UF,uniform,1.0,0.25,0.55,0.3934922089825848
UF,uniform,1.0,0.25,0.56,0.39350137488542625
UF,uniform,1.0,0.25,0.5700000000000001,0.39351054078826764
UF,uniform,1.0,0.25,0.58,0.3935197066911091
UF,uniform,1.0,0.25,0.59,0.39352887259395053
UF,uniform,1.0,0.25,0.6,0.3935380384967919
UF,uniform,1.0,0.25,0.61,0.39354720439963337
UF,uniform,1.0,0.25,0.62,0.3935563703024748
UF,uniform,1.0,0.25,0.63,0.39356553620531626
UF,uniform,1.0,0.25,0.64,0.3935747021081577
UF,uniform,1.0,0.25,0.65,0.3935838680109991
UF,uniform,1.0,0.25,0.66,0.3935930339138405
UF,uniform,1.0,0.25,0.67,0.393602199816682
UF,uniform,1.0,0.25,0.68,0.3936113657195234
UF,uniform,1.0,0.25,0.6900000000000001,0.39362053162236477
UF,uniform,1.0,0.25,0.7000000000000001,0.39362969752520627
UF,uniform,1.0,0.25,0.71,0.39363886342804766
UF,uniform,1.0,0.25,0.72,0.39364802933088916
UF,uniform,1.0,0.25,0.73,0.39365719523373055
UF,uniform,1.0,0.25,0.74,0.39366636113657194
UF,uniform,1.0,0.25,0.75,0.39367552703941344
UF,uniform,1.0,0.25,0.76,0.39368469294225483
UF,uniform,1.0,0.25,0.77,0.3936938588450962
UF,uniform,1.0,0.25,0.78,0.3937030247479377
UF,uniform,1.0,0.25,0.79,0.3937121906507791
UF,uniform,1.0,0.25,0.8,0.39372135655362056
UF,uniform,1.0,0.25,0.81,0.393730522456462
UF,uniform,1.0,0.25,0.8200000000000001,0.3937396883593034
UF,uniform,1.0,0.25,0.8300000000000001,0.39374885426214484
UF,uniform,1.0,0.25,0.84,0.3937580201649863
UF,uniform,1.0,0.25,0.85,0.39376718606782773
UF,uniform,1.0,0.25,0.86,0.3937763519706691
UF,uniform,1.0,0.25,0.87,0.39378551787351057
UF,uniform,1.0,0.25,0.88,0.393794683776352
UF,uniform,1.0,0.25,0.89,0.3938038496791934
UF,uniform,1.0,0.25,0.9,0.39381301558203485
UF,uniform,1.0,0.25,0.91,0.3938221814848763
UF,uniform,1.0,0.25,0.92,0.3938313473877177
UF,uniform,1.0,0.25,0.93,0.39384051329055914
UF,uniform,1.0,0.25,0.9400000000000001,0.3938496791934006
UF,uniform,1.0,0.25,0.9500000000000001,0.39385884509624197
UF,uniform,1.0,0.25,0.96,0.3938680109990834
UF,uniform,1.0,0.25,0.97,0.39387717690192486
UF,uniform,1.0,0.25,0.98,0.3938863428047663
UF,uniform,1.0,0.25,0.99,0.3938955087076077
UF,uniform,1.0,0.25,1.0,0.39390467461044915
UF,uniform,1.0,0.5,0.0,0.39298808432630616
UF,uniform,1.0,0.5,0.01,0.3929972502291476
UF,uniform,1.0,0.5,0.02,0.393006416131989
UF,uniform,1.0,0.5,0.03,0.39301558203483045
UF,uniform,1.0,0.5,0.04,0.39302474793767184
UF,uniform,1.0,0.5,0.05,0.3930339138405133
UF,uniform,1.0,0.5,0.06,0.39304307974335473
UF,uniform,1.0,0.5,0.07,0.3930522456461961
UF,uniform,1.0,0.5,0.08,0.3930614115490376
UF,uniform,1.0,0.5,0.09,0.393070577451879
UF,uniform,1.0,0.5,0.1,0.39307974335472046
UF,uniform,1.0,0.5,0.11,0.3930889092575619
UF,uniform,1.0,0.5,0.12,0.3930980751604033
UF,uniform,1.0,0.5,0.13,0.39310724106324474
UF,uniform,1.0,0.5,0.14,0.3931164069660862
UF,uniform,1.0,0.5,0.15,0.3931255728689276
UF,uniform,1.0,0.5,0.16,0.393134738771769
UF,uniform,1.0,0.5,0.17,0.39314390467461047
UF,uniform,1.0,0.5,0.18,0.3931530705774519
UF,uniform,1.0,0.5,0.19,0.39316223648029336
UF,uniform,1.0,0.5,0.2,0.39317140238313475
UF,uniform,1.0,0.5,0.21,0.3931805682859762
UF,uniform,1.0,0.5,0.22,0.39318973418881764
UF,uniform,1.0,0.5,0.23,0.39319890009165903
UF,uniform,1.0,0.5,0.24,0.3932080659945004
UF,uniform,1.0,0.5,0.25,0.39321723189734187
UF,uniform,1.0,0.5,0.26,0.39322639780018337
UF,uniform,1.0,0.5,0.27,0.3932355637030248
UF,uniform,1.0,0.5,0.28,0.3932447296058662
UF,uniform,1.0,0.5,0.29,0.3932538955087076
UF,uniform,1.0,0.5,0.3,0.39326306141154904
UF,uniform,1.0,0.5,0.31,0.3932722273143905
UF,uniform,1.0,0.5,0.32,0.3932813932172319
UF,uniform,1.0,0.5,0.33,0.3932905591200733
UF,uniform,1.0,0.5,0.34,0.39329972502291477
UF,uniform,1.0,0.5,0.35000000000000003,0.39330889092575616
UF,uniform,1.0,0.5,0.36,0.39331805682859766
UF,uniform,1.0,0.5,0.37,0.39332722273143905
UF,uniform,1.0,0.5,0.38,0.3933363886342805
UF,uniform,1.0,0.5,0.39,0.39334555453712194
UF,uniform,1.0,0.5,0.4,0.39335472043996333
UF,uniform,1.0,0.5,0.41000000000000003,0.3933638863428048
UF,uniform,1.0,0.5,0.42,0.3933730522456462
UF,uniform,1.0,0.5,0.43,0.3933822181484876
UF,uniform,1.0,0.5,0.44,0.3933913840513291
UF,uniform,1.0,0.5,0.45,0.3934005499541705
UF,uniform,1.0,0.5,0.46,0.39340971585701195
UF,uniform,1.0,0.5,0.47000000000000003,0.3934188817598534
UF,uniform,1.0,0.5,0.48,0.3934280476626948
UF,uniform,1.0,0.5,0.49,0.39343721356553624
UF,uniform,1.0,0.5,0.5,0.3934463794683777
UF,uniform,1.0,0.5,0.51,0.3934555453712191
UF,uniform,1.0,0.5,0.52,0.3934647112740605
UF,uniform,1.0,0.5,0.53,0.39347387717690196
UF,uniform,1.0,0.5,0.54,0.39348304307974336
UF,uniform,1.0,0.5,0.55,0.3934922089825848
UF,uniform,1.0,0.5,0.56,0.39350137488542625
UF,uniform,1.0,0.5,0.5700000000000001,0.39351054078826764
UF,uniform,1.0,0.5,0.58,0.3935197066911091
UF,uniform,1.0,0.5,0.59,0.39352887259395053
UF,uniform,1.0,0.5,0.6,0.3935380384967919
UF,uniform,1.0,0.5,0.61,0.39354720439963337
UF,uniform,1.0,0.5,0.62,0.3935563703024748
UF,uniform,1.0,0.5,0.63,0.39356553620531626
UF,uniform,1.0,0.5,0.64,0.3935747021081577
UF,uniform,1.0,0.5,0.65,0.3935838680109991
UF,uniform,1.0,0.5,0.66,0.3935930339138405
UF,uniform,1.0,0.5,0.67,0.393602199816682
UF,uniform,1.0,0.5,0.68,0.3936113657195234
UF,uniform,1.0,0.5,0.6900000000000001,0.39362053162236477
UF,uniform,1.0,0.5,0.7000000000000001,0.39362969752520627
UF,uniform,1.0,0.5,0.71,0.39363886342804766
UF,uniform,1.0,0.5,0.72,0.39364802933088916
UF,uniform,1.0,0.5,0.73,0.39365719523373055
UF,uniform,1.0,0.5,0.74,0.39366636113657194
UF,uniform,1.0,0.5,0.75,0.39367552703941344
UF,uniform,1.0,0.5,0.76,0.39368469294225483
UF,uniform,1.0,0.5,0.77,0.3936938588450962
UF,uniform,1.0,0.5,0.78,0.3937030247479377
UF,uniform,1.0,0.5,0.79,0.3937121906507791
UF,uniform,1.0,0.5,0.8,0.39372135655362056
UF,uniform,1.0,0.5,0.81,0.393730522456462
UF,uniform,1.0,0.5,0.8200000000000001,0.3937396883593034
UF,uniform,1.0,0.5,0.8300000000000001,0.39374885426214484
UF,uniform,1.0,0.5,0.84,0.3937580201649863
UF,uniform,1.0,0.5,0.85,0.39376718606782773
UF,uniform,1.0,0.5,0.86,0.3937763519706691
UF,uniform,1.0,0.5,0.87,0.39378551787351057
UF,uniform,1.0,0.5,0.88,0.393794683776352
UF,uniform,1.0,0.5,0.89,0.3938038496791934
UF,uniform,1.0,0.5,0.9,0.39381301558203485
UF,uniform,1.0,0.5,0.91,0.3938221814848763
UF,uniform,1.0,0.5,0.92,0.3938313473877177
UF,uniform,1.0,0.5,0.93,0.39384051329055914
UF,uniform,1.0,0.5,0.9400000000000001,0.3938496791934006
UF,uniform,1.0,0.5,0.9500000000000001,0.39385884509624197
UF,uniform,1.0,0.5,0.96,0.3938680109990834
UF,uniform,1.0,0.5,0.97,0.39387717690192486
UF,uniform,1.0,0.5,0.98,0.3938863428047663
UF,uniform,1.0,0.5,0.99,0.3938955087076077
UF,uniform,1.0,0.5,1.0,0.39390467461044915
UF,class1_double,0.8,0.1,0.0,0.3066681943171402
UF,class1_double,0.8,0.1,0.01,0.30675756186984415
UF,class1_double,0.8,0.1,0.02,0.30684692942254804
UF,class1_double,0.8,0.1,0.03,0.306936296975252
UF,class1_double,0.8,0.1,0.04,0.307025664527956
UF,class1_double,0.8,0.1,0.05,0.30711503208065993
UF,class1_double,0.8,0.1,0.06,0.3072043996333638
UF,class1_double,0.8,0.1,0.07,0.30729376718606777
UF,class1_double,0.8,0.1,0.08,0.3073831347387717
UF,class1_double,0.8,0.1,0.09,0.30747250229147566
UF,class1_double,0.8,0.1,0.1,0.30756186984417966
UF,class1_double,0.8,0.1,0.11,0.3076512373968836
UF,class1_double,0.8,0.1,0.12,0.3077406049495875
UF,class1_double,0.8,0.1,0.13,0.30782997250229144
UF,class1_double,0.8,0.1,0.14,0.3079193400549954
UF,class1_double,0.8,0.1,0.15,0.30800870760769933
UF,class1_double,0.8,0.1,0.16,0.3080980751604033
UF,class1_double,0.8,0.1,0.17,0.3081874427131072
UF,class1_double,0.8,0.1,0.18,0.30827681026581116
UF,class1_double,0.8,0.1,0.19,0.3083661778185151
UF,class1_double,0.8,0.1,0.2,0.30845554537121905
UF,class1_double,0.8,0.1,0.21,0.308544912923923
UF,class1_double,0.8,0.1,0.22,0.30863428047662694
UF,class1_double,0.8,0.1,0.23,0.3087236480293309
UF,class1_double,0.8,0.1,0.24,0.30881301558203483
UF,class1_double,0.8,0.1,0.25,0.3089023831347387
UF,class1_double,0.8,0.1,0.26,0.30899175068744267
UF,class1_double,0.8,0.1,0.27,0.3090811182401466
UF,class1_double,0.8,0.1,0.28,0.30917048579285056
UF,class1_double,0.8,0.1,0.29,0.3092598533455545
UF,class1_double,0.8,0.1,0.3,0.30934922089825845
UF,class1_double,0.8,0.1,0.31,0.3094385884509624
UF,class1_double,0.8,0.1,0.32,0.30952795600366634
UF,class1_double,0.8,0.1,0.33,0.3096173235563703
UF,class1_double,0.8,0.1,0.34,0.30970669110907423
UF,class1_double,0.8,0.1,0.35000000000000003,0.3097960586617782
UF,class1_double,0.8,0.1,0.36,0.3098854262144821
UF,class1_double,0.8,0.1,0.37,0.30997479376718606
UF,class1_double,0.8,0.1,0.38,0.31006416131989
UF,class1_double,0.8,0.1,0.39,0.31015352887259395
UF,class1_double,0.8,0.1,0.4,0.3102428964252979
UF,class1_double,0.8,0.1,0.41000000000000003,0.31033226397800184
UF,class1_double,0.8,0.1,0.42,0.3104216315307058
UF,class1_double,0.8,0.1,0.43,0.31051099908340973
UF,class1_double,0.8,0.1,0.44,0.3106003666361137
UF,class1_double,0.8,0.1,0.45,0.3106897341888176
UF,class1_double,0.8,0.1,0.46,0.31077910174152157
UF,class1_double,0.8,0.1,0.47000000000000003,0.3108684692942255
UF,class1_double,0.8,0.1,0.48,0.3109578368469294
UF,class1_double,0.8,0.1,0.49,0.3110472043996334
UF,class1_double,0.8,0.1,0.5,0.3111365719523373
UF,class1_double,0.8,0.1,0.51,0.3112259395050412
UF,class1_double,0.8,0.1,0.52,0.3113153070577452
UF,class1_double,0.8,0.1,0.53,0.3114046746104491
UF,class1_double,0.8,0.1,0.54,0.3114940421631531
UF,class1_double,0.8,0.1,0.55,0.31158340971585696
UF,class1_double,0.8,0.1,0.56,0.31167277726856096
UF,class1_double,0.8,0.1,0.5700000000000001,0.31176214482126485
UF,class1_double,0.8,0.1,0.58,0.3118515123739688
UF,class1_double,0.8,0.1,0.59,0.31194087992667274
UF,class1_double,0.8,0.1,0.6,0.3120302474793767
UF,class1_double,0.8,0.1,0.61,0.31211961503208063
UF,class1_double,0.8,0.1,0.62,0.3122089825847846
UF,class1_double,0.8,0.1,0.63,0.3122983501374885
UF,class1_double,0.8,0.1,0.64,0.31238771769019247
UF,class1_double,0.8,0.1,0.65,0.3124770852428964
UF,class1_double,0.8,0.1,0.66,0.31256645279560036
UF,class1_double,0.8,0.1,0.67,0.3126558203483043
UF,class1_double,0.8,0.1,0.68,0.31274518790100825
UF,class1_double,0.8,0.1,0.6900000000000001,0.3128345554537122
UF,class1_double,0.8,0.1,0.7000000000000001,0.31292392300641614
UF,class1_double,0.8,0.1,0.71,0.3130132905591201
UF,class1_double,0.8,0.1,0.72,0.31310265811182403
UF,class1_double,0.8,0.1,0.73,0.313192025664528
UF,class1_double,0.8,0.1,0.74,0.3132813932172319
UF,class1_double,0.8,0.1,0.75,0.31337076076993586
UF,class1_double,0.8,0.1,0.76,0.31346012832263975
UF,class1_double,0.8,0.1,0.77,0.31354949587534375
UF,class1_double,0.8,0.1,0.78,0.31363886342804764
UF,class1_double,0.8,0.1,0.79,0.31372823098075164
UF,class1_double,0.8,0.1,0.8,0.31381759853345553
UF,class1_double,0.8,0.1,0.81,0.3139069660861595
UF,class1_double,0.8,0.1,0.8200000000000001,0.3139963336388634
UF,class1_double,0.8,0.1,0.8300000000000001,0.31408570119156737
UF,class1_double,0.8,0.1,0.84,0.3141750687442713
UF,class1_double,0.8,0.1,0.85,0.3142644362969752
UF,class1_double,0.8,0.1,0.86,0.3143538038496792
UF,class1_double,0.8,0.1,0.87,0.31444317140238315
UF,class1_double,0.8,0.1,0.88,0.3145325389550871
UF,class1_double,0.8,0.1,0.89,0.314621906507791
UF,class1_double,0.8,0.1,0.9,0.314711274060495
UF,class1_double,0.8,0.1,0.91,0.31480064161319893
UF,class1_double,0.8,0.1,0.92,0.3148900091659029
UF,class1_double,0.8,0.1,0.93,0.31497937671860676
UF,class1_double,0.8,0.1,0.9400000000000001,0.3150687442713107
UF,class1_double,0.8,0.1,0.9500000000000001,0.3151581118240147
UF,class1_double,0.8,0.1,0.96,0.3152474793767186
UF,class1_double,0.8,0.1,0.97,0.31533684692942254
UF,class1_double,0.8,0.1,0.98,0.31542621448212654
UF,class1_double,0.8,0.1,0.99,0.31551558203483043
UF,class1_double,0.8,0.1,1.0,0.3156049495875344
UF,class1_double,0.8,0.25,0.0,0.33667506874427133
UF,class1_double,0.8,0.25,0.01,0.3367644362969752
UF,class1_double,0.8,0.25,0.02,0.3368538038496792
UF,class1_double,0.8,0.25,0.03,0.3369431714023831
UF,class1_double,0.8,0.25,0.04,0.3370325389550871
UF,class1_double,0.8,0.25,0.05,0.337121906507791
UF,class1_double,0.8,0.25,0.06,0.33721127406049495
UF,class1_double,0.8,0.25,0.07,0.3373006416131989
UF,class1_double,0.8,0.25,0.08,0.3373900091659029
UF,class1_double,0.8,0.25,0.09,0.33747937671860684
UF,class1_double,0.8,0.25,0.1,0.3375687442713108
UF,class1_double,0.8,0.25,0.11,0.3376581118240147
UF,class1_double,0.8,0.25,0.12,0.3377474793767187
UF,class1_double,0.8,0.25,0.13,0.33783684692942256
UF,class1_double,0.8,0.25,0.14,0.33792621448212645
UF,class1_double,0.8,0.25,0.15,0.33801558203483045
UF,class1_double,0.8,0.25,0.16,0.33810494958753434
UF,class1_double,0.8,0.25,0.17,0.33819431714023834
UF,class1_double,0.8,0.25,0.18,0.3382836846929423
UF,class1_double,0.8,0.25,0.19,0.3383730522456463
UF,class1_double,0.8,0.25,0.2,0.3384624197983502
UF,class1_double,0.8,0.25,0.21,0.3385517873510541
UF,class1_double,0.8,0.25,0.22,0.338641154903758
UF,class1_double,0.8,0.25,0.23,0.338730522456462
UF,class1_double,0.8,0.25,0.24,0.3388198900091659
UF,class1_double,0.8,0.25,0.25,0.3389092575618699
UF,class1_double,0.8,0.25,0.26,0.3389986251145738
UF,class1_double,0.8,0.25,0.27,0.33908799266727774
UF,class1_double,0.8,0.25,0.28,0.3391773602199817
UF,class1_double,0.8,0.25,0.29,0.33926672777268563
UF,class1_double,0.8,0.25,0.3,0.3393560953253896
UF,class1_double,0.8,0.25,0.31,0.3394454628780935
UF,class1_double,0.8,0.25,0.32,0.33953483043079746
UF,class1_double,0.8,0.25,0.33,0.3396241979835014
UF,class1_double,0.8,0.25,0.34,0.33971356553620535
UF,class1_double,0.8,0.25,0.35000000000000003,0.33980293308890924
UF,class1_double,0.8,0.25,0.36,0.33989230064161324
UF,class1_double,0.8,0.25,0.37,0.3399816681943172
UF,class1_double,0.8,0.25,0.38,0.34007103574702113
UF,class1_double,0.8,0.25,0.39,0.3401604032997251
UF,class1_double,0.8,0.25,0.4,0.34024977085242897
UF,class1_double,0.8,0.25,0.41000000000000003,0.3403391384051329
UF,class1_double,0.8,0.25,0.42,0.3404285059578369
UF,class1_double,0.8,0.25,0.43,0.3405178735105408
UF,class1_double,0.8,0.25,0.44,0.34060724106324475
UF,class1_double,0.8,0.25,0.45,0.3406966086159487
UF,class1_double,0.8,0.25,0.46,0.34078597616865264
UF,class1_double,0.8,0.25,0.47000000000000003,0.3408753437213566
UF,class1_double,0.8,0.25,0.48,0.3409647112740605
UF,class1_double,0.8,0.25,0.49,0.3410540788267644
UF,class1_double,0.8,0.25,0.5,0.34114344637946836
UF,class1_double,0.8,0.25,0.51,0.3412328139321723
UF,class1_double,0.8,0.25,0.52,0.34132218148487625
UF,class1_double,0.8,0.25,0.53,0.3414115490375802
