seed,fault_type,method,subset,metric,value,n
109,offset,SR-PDRF-Balanced,assigned_unavailable,nll,2.197453408495039,329
109,offset,SR-PDRF-Balanced,assigned_unavailable,brier,0.6791910603936814,329
109,offset,SR-PDRF-Balanced,assigned_unavailable,ece15,0.28283309501717524,329
109,offset,SR-PDRF-Safe,assigned_unavailable,accuracy,0.5896656534954408,329
109,offset,SR-PDRF-Safe,assigned_unavailable,macro_f1,0.5621832362966405,329
109,offset,SR-PDRF-Safe,assigned_unavailable,macro_auroc,0.8529186463814904,329
109,offset,SR-PDRF-Safe,assigned_unavailable,macro_auprc,0.6280140586362343,329
109,offset,SR-PDRF-Safe,assigned_unavailable,nll,2.197453408495039,329
109,offset,SR-PDRF-Safe,assigned_unavailable,brier,0.6791910603936814,329
109,offset,SR-PDRF-Safe,assigned_unavailable,ece15,0.28283309501717524,329
109,offset,PDRF,unaffected,accuracy,0.6294728741823779,2599
109,offset,PDRF,unaffected,macro_f1,0.5971796348941129,2599
109,offset,PDRF,unaffected,macro_auroc,0.8706004714473597,2599
109,offset,PDRF,unaffected,macro_auprc,0.6509695960969245,2599
109,offset,PDRF,unaffected,nll,1.8371273074061012,2599
109,offset,PDRF,unaffected,brier,0.5917642615158433,2599
109,offset,PDRF,unaffected,ece15,0.227318166264574,2599
109,offset,RO-PDRF-Full,unaffected,accuracy,0.6237014236244709,2599
109,offset,RO-PDRF-Full,unaffected,macro_f1,0.5903994865884963,2599
109,offset,RO-PDRF-Full,unaffected,macro_auroc,0.8730720620632875,2599
109,offset,RO-PDRF-Full,unaffected,macro_auprc,0.646821269961085,2599
109,offset,RO-PDRF-Full,unaffected,nll,1.799231212858032,2599
109,offset,RO-PDRF-Full,unaffected,brier,0.5943758605718894,2599
109,offset,RO-PDRF-Full,unaffected,ece15,0.23363713748687137,2599
109,offset,SR-PDRF-Balanced,unaffected,accuracy,0.6287033474413236,2599
109,offset,SR-PDRF-Balanced,unaffected,macro_f1,0.5967671635627733,2599
109,offset,SR-PDRF-Balanced,unaffected,macro_auroc,0.8708829547598125,2599
109,offset,SR-PDRF-Balanced,unaffected,macro_auprc,0.650828107942171,2599
109,offset,SR-PDRF-Balanced,unaffected,nll,1.833119142997513,2599
109,offset,SR-PDRF-Balanced,unaffected,brier,0.5918698476682646,2599
109,offset,SR-PDRF-Balanced,unaffected,ece15,0.22792218891002894,2599
109,offset,SR-PDRF-Safe,unaffected,accuracy,0.6287033474413236,2599
109,offset,SR-PDRF-Safe,unaffected,macro_f1,0.5967671635627733,2599
109,offset,SR-PDRF-Safe,unaffected,macro_auroc,0.8708829547598125,2599
109,offset,SR-PDRF-Safe,unaffected,macro_auprc,0.650828107942171,2599
109,offset,SR-PDRF-Safe,unaffected,nll,1.833119142997513,2599
109,offset,SR-PDRF-Safe,unaffected,brier,0.5918698476682646,2599
109,offset,SR-PDRF-Safe,unaffected,ece15,0.22792218891002894,2599
109,offset,PDRF,all,accuracy,0.5728689275893676,4364
109,offset,PDRF,all,macro_f1,0.55107377672291,4364
109,offset,PDRF,all,macro_auroc,0.8469905932189334,4364
109,offset,PDRF,all,macro_auprc,0.6136627391642995,4364
109,offset,PDRF,all,nll,2.250717824824721,4364
109,offset,PDRF,all,brier,0.6869111635601446,4364
109,offset,PDRF,all,ece15,0.28043541491140916,4364
109,offset,RO-PDRF-Full,all,accuracy,0.5749312557286893,4364
109,offset,RO-PDRF-Full,all,macro_f1,0.5516953789287918,4364
109,offset,RO-PDRF-Full,all,macro_auroc,0.8521208905433689,4364
109,offset,RO-PDRF-Full,all,macro_auprc,0.6130961550880318,4364
109,offset,RO-PDRF-Full,all,nll,2.1676633531952376,4364
109,offset,RO-PDRF-Full,all,brier,0.6790712231572059,4364
109,offset,RO-PDRF-Full,all,ece15,0.2777449644343991,4364
109,offset,SR-PDRF-Balanced,all,accuracy,0.5724106324472961,4364
109,offset,SR-PDRF-Balanced,all,macro_f1,0.5510522380160472,4364
109,offset,SR-PDRF-Balanced,all,macro_auroc,0.8474556626982919,4364
109,offset,SR-PDRF-Balanced,all,macro_auprc,0.6140585081914872,4364
109,offset,SR-PDRF-Balanced,all,nll,2.244907406458739,4364
109,offset,SR-PDRF-Balanced,all,brier,0.6861837489745698,4364
109,offset,SR-PDRF-Balanced,all,ece15,0.2807356833414568,4364
109,offset,SR-PDRF-Safe,all,accuracy,0.5724106324472961,4364
109,offset,SR-PDRF-Safe,all,macro_f1,0.5510522380160472,4364
109,offset,SR-PDRF-Safe,all,macro_auroc,0.8474556626982919,4364
109,offset,SR-PDRF-Safe,all,macro_auprc,0.6140585081914872,4364
109,offset,SR-PDRF-Safe,all,nll,2.244907406458739,4364
109,offset,SR-PDRF-Safe,all,brier,0.6861837489745698,4364
109,offset,SR-PDRF-Safe,all,ece15,0.2807356833414568,4364
109,drift,PDRF,fault_applied_available,accuracy,0.5215877437325905,1436
109,drift,PDRF,fault_applied_available,macro_f1,0.509087841726854,1436
109,drift,PDRF,fault_applied_available,macro_auroc,0.8344641442710689,1436
109,drift,PDRF,fault_applied_available,macro_auprc,0.6022473973579512,1436
109,drift,PDRF,fault_applied_available,nll,2.6526699942890617,1436
109,drift,PDRF,fault_applied_available,brier,0.7753035379823595,1436
109,drift,PDRF,fault_applied_available,ece15,0.3298695226482694,1436
109,drift,RO-PDRF-Full,fault_applied_available,accuracy,0.5362116991643454,1436
109,drift,RO-PDRF-Full,fault_applied_available,macro_f1,0.5273849109154699,1436
109,drift,RO-PDRF-Full,fault_applied_available,macro_auroc,0.8411511826890153,1436
109,drift,RO-PDRF-Full,fault_applied_available,macro_auprc,0.6075550662887564,1436
109,drift,RO-PDRF-Full,fault_applied_available,nll,2.4996105765762127,1436
109,drift,RO-PDRF-Full,fault_applied_available,brier,0.7495421236056835,1436
109,drift,RO-PDRF-Full,fault_applied_available,ece15,0.3126442936511093,1436
109,drift,SR-PDRF-Balanced,fault_applied_available,accuracy,0.5215877437325905,1436
109,drift,SR-PDRF-Balanced,fault_applied_available,macro_f1,0.509836062659572,1436
109,drift,SR-PDRF-Balanced,fault_applied_available,macro_auroc,0.8345817133113645,1436
109,drift,SR-PDRF-Balanced,fault_applied_available,macro_auprc,0.6029679344536786,1436
109,drift,SR-PDRF-Balanced,fault_applied_available,nll,2.65380618824139,1436
109,drift,SR-PDRF-Balanced,fault_applied_available,brier,0.776564514970924,1436
109,drift,SR-PDRF-Balanced,fault_applied_available,ece15,0.3325816070385962,1436
109,drift,SR-PDRF-Safe,fault_applied_available,accuracy,0.5215877437325905,1436
109,drift,SR-PDRF-Safe,fault_applied_available,macro_f1,0.509836062659572,1436
109,drift,SR-PDRF-Safe,fault_applied_available,macro_auroc,0.8345817133113645,1436
109,drift,SR-PDRF-Safe,fault_applied_available,macro_auprc,0.6029679344536786,1436
109,drift,SR-PDRF-Safe,fault_applied_available,nll,2.65380618824139,1436
109,drift,SR-PDRF-Safe,fault_applied_available,brier,0.776564514970924,1436
109,drift,SR-PDRF-Safe,fault_applied_available,ece15,0.3325816070385962,1436
109,drift,PDRF,assigned,accuracy,0.5342776203966005,1765
109,drift,PDRF,assigned,macro_f1,0.5205504638691786,1765
109,drift,PDRF,assigned,macro_auroc,0.836857290710848,1765
109,drift,PDRF,assigned,macro_auprc,0.6060023825164554,1765
109,drift,PDRF,assigned,nll,2.569329235385188,1765
109,drift,PDRF,assigned,brier,0.7577042946859789,1765
109,drift,PDRF,assigned,ece15,0.32101770801517177,1765
109,drift,RO-PDRF-Full,assigned,accuracy,0.546742209631728,1765
109,drift,RO-PDRF-Full,assigned,macro_f1,0.5351738687806608,1765
109,drift,RO-PDRF-Full,assigned,macro_auroc,0.842981561751115,1765
109,drift,RO-PDRF-Full,assigned,macro_auprc,0.6082704898678113,1765
109,drift,RO-PDRF-Full,assigned,nll,2.443095467447531,1765
109,drift,RO-PDRF-Full,assigned,brier,0.736932789599706,1765
109,drift,RO-PDRF-Full,assigned,ece15,0.30592259757917256,1765
109,drift,SR-PDRF-Balanced,assigned,accuracy,0.5342776203966005,1765
109,drift,SR-PDRF-Balanced,assigned,macro_f1,0.5212014056993796,1765
109,drift,SR-PDRF-Balanced,assigned,macro_auroc,0.8370696837255446,1765
109,drift,SR-PDRF-Balanced,assigned,macro_auprc,0.6064907862509613,1765
109,drift,SR-PDRF-Balanced,assigned,nll,2.568740995869407,1765
109,drift,SR-PDRF-Balanced,assigned,brier,0.7584138823613417,1765
109,drift,SR-PDRF-Balanced,assigned,ece15,0.3227801736285936,1765
109,drift,SR-PDRF-Safe,assigned,accuracy,0.5342776203966005,1765
109,drift,SR-PDRF-Safe,assigned,macro_f1,0.5212014056993796,1765
109,drift,SR-PDRF-Safe,assigned,macro_auroc,0.8370696837255446,1765
109,drift,SR-PDRF-Safe,assigned,macro_auprc,0.6064907862509613,1765
109,drift,SR-PDRF-Safe,assigned,nll,2.568740995869407,1765
109,drift,SR-PDRF-Safe,assigned,brier,0.7584138823613417,1765
109,drift,SR-PDRF-Safe,assigned,ece15,0.3227801736285936,1765
109,drift,PDRF,assigned_unavailable,accuracy,0.5896656534954408,329
109,drift,PDRF,assigned_unavailable,macro_f1,0.5621832362966405,329
109,drift,PDRF,assigned_unavailable,macro_auroc,0.8525502812801568,329
109,drift,PDRF,assigned_unavailable,macro_auprc,0.6275050944827313,329
109,drift,PDRF,assigned_unavailable,nll,2.2055683545767875,329
109,drift,PDRF,assigned_unavailable,brier,0.6808881446142383,329
109,drift,PDRF,assigned_unavailable,ece15,0.2828533830613713,329
109,drift,RO-PDRF-Full,assigned_unavailable,accuracy,0.5927051671732523,329
109,drift,RO-PDRF-Full,assigned_unavailable,macro_f1,0.5657066130526239,329
109,drift,RO-PDRF-Full,assigned_unavailable,macro_auroc,0.8536675655373682,329
109,drift,RO-PDRF-Full,assigned_unavailable,macro_auprc,0.6222697937820306,329
109,drift,RO-PDRF-Full,assigned_unavailable,nll,2.1964216172688475,329
109,drift,RO-PDRF-Full,assigned_unavailable,brier,0.6818963043942846,329
109,drift,RO-PDRF-Full,assigned_unavailable,ece15,0.27983228205547506,329
109,drift,SR-PDRF-Balanced,assigned_unavailable,accuracy,0.5896656534954408,329
109,drift,SR-PDRF-Balanced,assigned_unavailable,macro_f1,0.5621832362966405,329
109,drift,SR-PDRF-Balanced,assigned_unavailable,macro_auroc,0.8529186463814904,329
109,drift,SR-PDRF-Balanced,assigned_unavailable,macro_auprc,0.6280140586362343,329
109,drift,SR-PDRF-Balanced,assigned_unavailable,nll,2.197453408495039,329
109,drift,SR-PDRF-Balanced,assigned_unavailable,brier,0.6791910603936814,329
109,drift,SR-PDRF-Balanced,assigned_unavailable,ece15,0.28283309501717524,329
109,drift,SR-PDRF-Safe,assigned_unavailable,accuracy,0.5896656534954408,329
109,drift,SR-PDRF-Safe,assigned_unavailable,macro_f1,0.5621832362966405,329
109,drift,SR-PDRF-Safe,assigned_unavailable,macro_auroc,0.8529186463814904,329
109,drift,SR-PDRF-Safe,assigned_unavailable,macro_auprc,0.6280140586362343,329
109,drift,SR-PDRF-Safe,assigned_unavailable,nll,2.197453408495039,329
109,drift,SR-PDRF-Safe,assigned_unavailable,brier,0.6791910603936814,329
109,drift,SR-PDRF-Safe,assigned_unavailable,ece15,0.28283309501717524,329
109,drift,PDRF,unaffected,accuracy,0.6294728741823779,2599
109,drift,PDRF,unaffected,macro_f1,0.5971796348941129,2599
109,drift,PDRF,unaffected,macro_auroc,0.8706004714473597,2599
109,drift,PDRF,unaffected,macro_auprc,0.6509695960969245,2599
109,drift,PDRF,unaffected,nll,1.8371273074061012,2599
109,drift,PDRF,unaffected,brier,0.5917642615158433,2599
109,drift,PDRF,unaffected,ece15,0.227318166264574,2599
109,drift,RO-PDRF-Full,unaffected,accuracy,0.6237014236244709,2599
109,drift,RO-PDRF-Full,unaffected,macro_f1,0.5903994865884963,2599
109,drift,RO-PDRF-Full,unaffected,macro_auroc,0.8730720620632875,2599
109,drift,RO-PDRF-Full,unaffected,macro_auprc,0.646821269961085,2599
109,drift,RO-PDRF-Full,unaffected,nll,1.799231212858032,2599
109,drift,RO-PDRF-Full,unaffected,brier,0.5943758605718894,2599
109,drift,RO-PDRF-Full,unaffected,ece15,0.23363713748687137,2599
109,drift,SR-PDRF-Balanced,unaffected,accuracy,0.6287033474413236,2599
109,drift,SR-PDRF-Balanced,unaffected,macro_f1,0.5967671635627733,2599
109,drift,SR-PDRF-Balanced,unaffected,macro_auroc,0.8708829547598125,2599
109,drift,SR-PDRF-Balanced,unaffected,macro_auprc,0.650828107942171,2599
109,drift,SR-PDRF-Balanced,unaffected,nll,1.833119142997513,2599
109,drift,SR-PDRF-Balanced,unaffected,brier,0.5918698476682646,2599
109,drift,SR-PDRF-Balanced,unaffected,ece15,0.22792218891002894,2599
109,drift,SR-PDRF-Safe,unaffected,accuracy,0.6287033474413236,2599
109,drift,SR-PDRF-Safe,unaffected,macro_f1,0.5967671635627733,2599
109,drift,SR-PDRF-Safe,unaffected,macro_auroc,0.8708829547598125,2599
109,drift,SR-PDRF-Safe,unaffected,macro_auprc,0.650828107942171,2599
109,drift,SR-PDRF-Safe,unaffected,nll,1.833119142997513,2599
109,drift,SR-PDRF-Safe,unaffected,brier,0.5918698476682646,2599
109,drift,SR-PDRF-Safe,unaffected,ece15,0.22792218891002894,2599
109,drift,PDRF,all,accuracy,0.5909715857011916,4364
109,drift,PDRF,all,macro_f1,0.5666741154967939,4364
109,drift,PDRF,all,macro_auroc,0.8527779461899376,4364
109,drift,PDRF,all,macro_auprc,0.6261695651972988,4364
109,drift,PDRF,all,nll,2.133263055087835,4364
109,drift,PDRF,all,brier,0.658877955041345,4364
109,drift,PDRF,all,ece15,0.264430898657422,4364
109,drift,RO-PDRF-Full,all,accuracy,0.5925756186984418,4364
109,drift,RO-PDRF-Full,all,macro_f1,0.5678238261500569,4364
109,drift,RO-PDRF-Full,all,macro_auroc,0.857478705339363,4364
109,drift,RO-PDRF-Full,all,macro_auprc,0.6246857659843362,4364
109,drift,RO-PDRF-Full,all,nll,2.0596391893361403,4364
109,drift,RO-PDRF-Full,all,brier,0.6520323637190242,4364
109,drift,RO-PDRF-Full,all,ece15,0.26228612672288304,4364
109,drift,SR-PDRF-Balanced,all,accuracy,0.59051329055912,4364
109,drift,SR-PDRF-Balanced,all,macro_f1,0.5667437511267098,4364
109,drift,SR-PDRF-Balanced,all,macro_auroc,0.8530824665655842,4364
109,drift,SR-PDRF-Balanced,all,macro_auprc,0.6261710999833369,4364
109,drift,SR-PDRF-Balanced,all,nll,2.1306380637855273,4364
109,drift,SR-PDRF-Balanced,all,brier,0.6592278268692915,4364
109,drift,SR-PDRF-Balanced,all,ece15,0.2651430136028175,4364
109,drift,SR-PDRF-Safe,all,accuracy,0.59051329055912,4364
109,drift,SR-PDRF-Safe,all,macro_f1,0.5667437511267098,4364
109,drift,SR-PDRF-Safe,all,macro_auroc,0.8530824665655842,4364
109,drift,SR-PDRF-Safe,all,macro_auprc,0.6261710999833369,4364
109,drift,SR-PDRF-Safe,all,nll,2.1306380637855273,4364
109,drift,SR-PDRF-Safe,all,brier,0.6592278268692915,4364
109,drift,SR-PDRF-Safe,all,ece15,0.2651430136028175,4364
109,stuck_at,PDRF,fault_applied_available,accuracy,0.4533426183844011,1436
109,stuck_at,PDRF,fault_applied_available,macro_f1,0.4429506675960883,1436
109,stuck_at,PDRF,fault_applied_available,macro_auroc,0.8114818461090604,1436
109,stuck_at,PDRF,fault_applied_available,macro_auprc,0.5619181417556887,1436
109,stuck_at,PDRF,fault_applied_available,nll,2.9607510872265967,1436
109,stuck_at,PDRF,fault_applied_available,brier,0.8739551851833247,1436
109,stuck_at,PDRF,fault_applied_available,ece15,0.3749740621422658,1436
109,stuck_at,RO-PDRF-Full,fault_applied_available,accuracy,0.4637883008356546,1436
109,stuck_at,RO-PDRF-Full,fault_applied_available,macro_f1,0.45818637187403555,1436
109,stuck_at,RO-PDRF-Full,fault_applied_available,macro_auroc,0.8192348094958085,1436
109,stuck_at,RO-PDRF-Full,fault_applied_available,macro_auprc,0.5722944951148331,1436
109,stuck_at,RO-PDRF-Full,fault_applied_available,nll,2.86093435781626,1436
109,stuck_at,RO-PDRF-Full,fault_applied_available,brier,0.8509934867080856,1436
109,stuck_at,RO-PDRF-Full,fault_applied_available,ece15,0.36895048296634203,1436
109,stuck_at,SR-PDRF-Balanced,fault_applied_available,accuracy,0.46030640668523676,1436
109,stuck_at,SR-PDRF-Balanced,fault_applied_available,macro_f1,0.45076660119137874,1436
109,stuck_at,SR-PDRF-Balanced,fault_applied_available,macro_auroc,0.8133926546319411,1436
109,stuck_at,SR-PDRF-Balanced,fault_applied_available,macro_auprc,0.5652825830043696,1436
109,stuck_at,SR-PDRF-Balanced,fault_applied_available,nll,2.939111994030536,1436
109,stuck_at,SR-PDRF-Balanced,fault_applied_available,brier,0.8639776813601019,1436
109,stuck_at,SR-PDRF-Balanced,fault_applied_available,ece15,0.36609892850134695,1436
109,stuck_at,SR-PDRF-Safe,fault_applied_available,accuracy,0.46030640668523676,1436
109,stuck_at,SR-PDRF-Safe,fault_applied_available,macro_f1,0.45076660119137874,1436
109,stuck_at,SR-PDRF-Safe,fault_applied_available,macro_auroc,0.8133926546319411,1436
109,stuck_at,SR-PDRF-Safe,fault_applied_available,macro_auprc,0.5652825830043696,1436
109,stuck_at,SR-PDRF-Safe,fault_applied_available,nll,2.939111994030536,1436
109,stuck_at,SR-PDRF-Safe,fault_applied_available,brier,0.8639776813601019,1436
109,stuck_at,SR-PDRF-Safe,fault_applied_available,ece15,0.36609892850134695,1436
109,stuck_at,PDRF,assigned,accuracy,0.47875354107648727,1765
109,stuck_at,PDRF,assigned,macro_f1,0.46922330025815745,1765
109,stuck_at,PDRF,assigned,macro_auroc,0.8178767766655657,1765
109,stuck_at,PDRF,assigned,macro_auprc,0.5714883266459828,1765
109,stuck_at,PDRF,assigned,nll,2.8199833143983883,1765
109,stuck_at,PDRF,assigned,brier,0.837967051275546,1765
109,stuck_at,PDRF,assigned,ece15,0.3569396815961886,1765
109,stuck_at,RO-PDRF-Full,assigned,accuracy,0.4878186968838527,1765
109,stuck_at,RO-PDRF-Full,assigned,macro_f1,0.48055945497644137,1765
109,stuck_at,RO-PDRF-Full,assigned,macro_auroc,0.8244955839715504,1765
109,stuck_at,RO-PDRF-Full,assigned,macro_auprc,0.5762014747231635,1765
109,stuck_at,RO-PDRF-Full,assigned,nll,2.73706767700034,1765
109,stuck_at,RO-PDRF-Full,assigned,brier,0.8194733887017172,1765
109,stuck_at,RO-PDRF-Full,assigned,ece15,0.3513960931861705,1765
109,stuck_at,SR-PDRF-Balanced,assigned,accuracy,0.48441926345609065,1765
109,stuck_at,SR-PDRF-Balanced,assigned,macro_f1,0.4750216164034006,1765
109,stuck_at,SR-PDRF-Balanced,assigned,macro_auroc,0.8194963616707812,1765
109,stuck_at,SR-PDRF-Balanced,assigned,macro_auprc,0.5740240657692596,1765
109,stuck_at,SR-PDRF-Balanced,assigned,nll,2.800865152874061,1765
109,stuck_at,SR-PDRF-Balanced,assigned,brier,0.8295330364320836,1765
109,stuck_at,SR-PDRF-Balanced,assigned,ece15,0.3496647282970526,1765
109,stuck_at,SR-PDRF-Safe,assigned,accuracy,0.48441926345609065,1765
109,stuck_at,SR-PDRF-Safe,assigned,macro_f1,0.4750216164034006,1765
109,stuck_at,SR-PDRF-Safe,assigned,macro_auroc,0.8194963616707812,1765
109,stuck_at,SR-PDRF-Safe,assigned,macro_auprc,0.5740240657692596,1765
109,stuck_at,SR-PDRF-Safe,assigned,nll,2.800865152874061,1765
109,stuck_at,SR-PDRF-Safe,assigned,brier,0.8295330364320836,1765
109,stuck_at,SR-PDRF-Safe,assigned,ece15,0.3496647282970526,1765
109,stuck_at,PDRF,assigned_unavailable,accuracy,0.5896656534954408,329
109,stuck_at,PDRF,assigned_unavailable,macro_f1,0.5621832362966405,329
109,stuck_at,PDRF,assigned_unavailable,macro_auroc,0.8525502812801568,329
109,stuck_at,PDRF,assigned_unavailable,macro_auprc,0.6275050944827313,329
109,stuck_at,PDRF,assigned_unavailable,nll,2.2055683545767875,329
109,stuck_at,PDRF,assigned_unavailable,brier,0.6808881446142383,329
109,stuck_at,PDRF,assigned_unavailable,ece15,0.2828533830613713,329
109,stuck_at,RO-PDRF-Full,assigned_unavailable,accuracy,0.5927051671732523,329
109,stuck_at,RO-PDRF-Full,assigned_unavailable,macro_f1,0.5657066130526239,329
109,stuck_at,RO-PDRF-Full,assigned_unavailable,macro_auroc,0.8536675655373682,329
109,stuck_at,RO-PDRF-Full,assigned_unavailable,macro_auprc,0.6222697937820306,329
109,stuck_at,RO-PDRF-Full,assigned_unavailable,nll,2.1964216172688475,329
109,stuck_at,RO-PDRF-Full,assigned_unavailable,brier,0.6818963043942846,329
109,stuck_at,RO-PDRF-Full,assigned_unavailable,ece15,0.27983228205547506,329
109,stuck_at,SR-PDRF-Balanced,assigned_unavailable,accuracy,0.5896656534954408,329
109,stuck_at,SR-PDRF-Balanced,assigned_unavailable,macro_f1,0.5621832362966405,329
109,stuck_at,SR-PDRF-Balanced,assigned_unavailable,macro_auroc,0.8529186463814904,329
109,stuck_at,SR-PDRF-Balanced,assigned_unavailable,macro_auprc,0.6280140586362343,329
109,stuck_at,SR-PDRF-Balanced,assigned_unavailable,nll,2.197453408495039,329
109,stuck_at,SR-PDRF-Balanced,assigned_unavailable,brier,0.6791910603936814,329
109,stuck_at,SR-PDRF-Balanced,assigned_unavailable,ece15,0.28283309501717524,329
109,stuck_at,SR-PDRF-Safe,assigned_unavailable,accuracy,0.5896656534954408,329
109,stuck_at,SR-PDRF-Safe,assigned_unavailable,macro_f1,0.5621832362966405,329
109,stuck_at,SR-PDRF-Safe,assigned_unavailable,macro_auroc,0.8529186463814904,329
109,stuck_at,SR-PDRF-Safe,assigned_unavailable,macro_auprc,0.6280140586362343,329
109,stuck_at,SR-PDRF-Safe,assigned_unavailable,nll,2.197453408495039,329
109,stuck_at,SR-PDRF-Safe,assigned_unavailable,brier,0.6791910603936814,329
109,stuck_at,SR-PDRF-Safe,assigned_unavailable,ece15,0.28283309501717524,329
109,stuck_at,PDRF,unaffected,accuracy,0.6294728741823779,2599
109,stuck_at,PDRF,unaffected,macro_f1,0.5971796348941129,2599
109,stuck_at,PDRF,unaffected,macro_auroc,0.8706004714473597,2599
109,stuck_at,PDRF,unaffected,macro_auprc,0.6509695960969245,2599
109,stuck_at,PDRF,unaffected,nll,1.8371273074061012,2599
109,stuck_at,PDRF,unaffected,brier,0.5917642615158433,2599
109,stuck_at,PDRF,unaffected,ece15,0.227318166264574,2599
109,stuck_at,RO-PDRF-Full,unaffected,accuracy,0.6237014236244709,2599
109,stuck_at,RO-PDRF-Full,unaffected,macro_f1,0.5903994865884963,2599
109,stuck_at,RO-PDRF-Full,unaffected,macro_auroc,0.8730720620632875,2599
109,stuck_at,RO-PDRF-Full,unaffected,macro_auprc,0.646821269961085,2599
109,stuck_at,RO-PDRF-Full,unaffected,nll,1.799231212858032,2599
109,stuck_at,RO-PDRF-Full,unaffected,brier,0.5943758605718894,2599
109,stuck_at,RO-PDRF-Full,unaffected,ece15,0.23363713748687137,2599
109,stuck_at,SR-PDRF-Balanced,unaffected,accuracy,0.6287033474413236,2599
109,stuck_at,SR-PDRF-Balanced,unaffected,macro_f1,0.5967671635627733,2599
109,stuck_at,SR-PDRF-Balanced,unaffected,macro_auroc,0.8708829547598125,2599
109,stuck_at,SR-PDRF-Balanced,unaffected,macro_auprc,0.650828107942171,2599
109,stuck_at,SR-PDRF-Balanced,unaffected,nll,1.833119142997513,2599
109,stuck_at,SR-PDRF-Balanced,unaffected,brier,0.5918698476682646,2599
109,stuck_at,SR-PDRF-Balanced,unaffected,ece15,0.22792218891002894,2599
109,stuck_at,SR-PDRF-Safe,unaffected,accuracy,0.6287033474413236,2599
109,stuck_at,SR-PDRF-Safe,unaffected,macro_f1,0.5967671635627733,2599
109,stuck_at,SR-PDRF-Safe,unaffected,macro_auroc,0.8708829547598125,2599
109,stuck_at,SR-PDRF-Safe,unaffected,macro_auprc,0.650828107942171,2599
109,stuck_at,SR-PDRF-Safe,unaffected,nll,1.833119142997513,2599
109,stuck_at,SR-PDRF-Safe,unaffected,brier,0.5918698476682646,2599
109,stuck_at,SR-PDRF-Safe,unaffected,ece15,0.22792218891002894,2599
109,stuck_at,PDRF,all,accuracy,0.5685151237396884,4364
109,stuck_at,PDRF,all,macro_f1,0.5479219192564256,4364
109,stuck_at,PDRF,all,macro_auroc,0.8445911387986659,4364
109,stuck_at,PDRF,all,macro_auprc,0.6061291957834626,4364
109,stuck_at,PDRF,all,nll,2.2346389600966114,4364
109,stuck_at,PDRF,all,brier,0.6913398627820841,4364
109,stuck_at,PDRF,all,ece15,0.2788150749014781,4364
109,stuck_at,RO-PDRF-Full,all,accuracy,0.5687442713107241,4364
109,stuck_at,RO-PDRF-Full,all,macro_f1,0.5464655687961087,4364
109,stuck_at,RO-PDRF-Full,all,macro_auroc,0.8488570383803563,4364
109,stuck_at,RO-PDRF-Full,all,macro_auprc,0.6037383099875259,4364
109,stuck_at,RO-PDRF-Full,all,nll,2.1785349157020226,4364
109,stuck_at,RO-PDRF-Full,all,brier,0.6854155345290723,4364
109,stuck_at,RO-PDRF-Full,all,ece15,0.2811822604480192,4364
109,stuck_at,SR-PDRF-Balanced,all,accuracy,0.5703483043079743,4364
109,stuck_at,SR-PDRF-Balanced,all,macro_f1,0.549627539558533,4364
109,stuck_at,SR-PDRF-Balanced,all,macro_auroc,0.84547708522699,4364
109,stuck_at,SR-PDRF-Balanced,all,macro_auprc,0.60722953396568,4364
109,stuck_at,SR-PDRF-Balanced,all,nll,2.2245196259104616,4364
109,stuck_at,SR-PDRF-Balanced,all,brier,0.6879916460569312,4364
109,stuck_at,SR-PDRF-Balanced,all,ece15,0.27579899435465105,4364
109,stuck_at,SR-PDRF-Safe,all,accuracy,0.5703483043079743,4364
109,stuck_at,SR-PDRF-Safe,all,macro_f1,0.549627539558533,4364
109,stuck_at,SR-PDRF-Safe,all,macro_auroc,0.84547708522699,4364
109,stuck_at,SR-PDRF-Safe,all,macro_auprc,0.60722953396568,4364
109,stuck_at,SR-PDRF-Safe,all,nll,2.2245196259104616,4364
109,stuck_at,SR-PDRF-Safe,all,brier,0.6879916460569312,4364
109,stuck_at,SR-PDRF-Safe,all,ece15,0.27579899435465105,4364
110,gaussian,PDRF,fault_applied_available,accuracy,0.4582172701949861,1436
110,gaussian,PDRF,fault_applied_available,macro_f1,0.4490417693850521,1436
110,gaussian,PDRF,fault_applied_available,macro_auroc,0.7683535166554359,1436
110,gaussian,PDRF,fault_applied_available,macro_auprc,0.4531826525048535,1436
110,gaussian,PDRF,fault_applied_available,nll,3.38781827610908,1436
110,gaussian,PDRF,fault_applied_available,brier,0.9051946388742486,1436
110,gaussian,PDRF,fault_applied_available,ece15,0.4015267977392441,1436
110,gaussian,RO-PDRF-Full,fault_applied_available,accuracy,0.47841225626740946,1436
110,gaussian,RO-PDRF-Full,fault_applied_available,macro_f1,0.46270551912870567,1436
110,gaussian,RO-PDRF-Full,fault_applied_available,macro_auroc,0.7828377266095772,1436
110,gaussian,RO-PDRF-Full,fault_applied_available,macro_auprc,0.4805107019319748,1436
110,gaussian,RO-PDRF-Full,fault_applied_available,nll,2.9255999984670886,1436
110,gaussian,RO-PDRF-Full,fault_applied_available,brier,0.8516664666214456,1436
110,gaussian,RO-PDRF-Full,fault_applied_available,ece15,0.36605149806375953,1436
110,gaussian,SR-PDRF-Balanced,fault_applied_available,accuracy,0.479108635097493,1436
110,gaussian,SR-PDRF-Balanced,fault_applied_available,macro_f1,0.4668807263797474,1436
